scenario_id,requirement_id,canonical_requirement_id,scenario_type,reason,integration_requests
CPF-SC-015544,CPF-FR-004256,EVENT-IBM-MQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015545,CPF-FR-004257,EVENT-IBM-MQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015546,CPF-FR-004258,EVENT-IBM-MQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015547,CPF-FR-004259,EVENT-IBM-MQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015548,CPF-FR-004260,EVENT-IBM-MQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015549,CPF-FR-004261,EVENT-IBM-MQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015550,CPF-FR-004262,EVENT-IBM-MQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015551,CPF-FR-004263,EVENT-IBM-MQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015554,CPF-FR-004266,EVENT-IBM-MQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015555,CPF-FR-004267,EVENT-IBM-MQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015556,CPF-FR-004268,EVENT-IBM-MQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015582,CPF-FR-004295,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015583,CPF-FR-004296,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015584,CPF-FR-004297,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015595,CPF-FR-004308,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015596,CPF-FR-004309,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015597,CPF-FR-004310,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015598,CPF-FR-004311,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015599,CPF-FR-004312,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015600,CPF-FR-004313,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015601,CPF-FR-004314,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015602,CPF-FR-004315,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015603,CPF-FR-004316,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015604,CPF-FR-004317,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015605,CPF-FR-004318,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015606,CPF-FR-004319,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015607,CPF-FR-004320,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015608,CPF-FR-004321,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015609,CPF-FR-004322,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015610,CPF-FR-004323,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015611,CPF-FR-004324,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015614,CPF-FR-004327,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015615,CPF-FR-004328,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015616,CPF-FR-004329,EVENT-AMQP,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015642,CPF-FR-004356,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015643,CPF-FR-004357,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015644,CPF-FR-004358,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015655,CPF-FR-004369,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015656,CPF-FR-004370,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015657,CPF-FR-004371,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015658,CPF-FR-004372,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015659,CPF-FR-004373,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015660,CPF-FR-004374,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015661,CPF-FR-004375,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015662,CPF-FR-004376,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015663,CPF-FR-004377,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015664,CPF-FR-004378,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015665,CPF-FR-004379,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015666,CPF-FR-004380,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015667,CPF-FR-004381,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015668,CPF-FR-004382,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015669,CPF-FR-004383,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015670,CPF-FR-004384,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015671,CPF-FR-004385,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015674,CPF-FR-004388,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015675,CPF-FR-004389,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015676,CPF-FR-004390,EXS-TCP,DIRECT_VERIFICATION,"Real TCP peer, TLS, connection pool contention, process kill and multi-instance durable store require target environment.",S03-ICR-001;S03-ICR-004
CPF-SC-015702,CPF-FR-004417,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015703,CPF-FR-004418,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015704,CPF-FR-004419,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015715,CPF-FR-004430,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015716,CPF-FR-004431,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015717,CPF-FR-004432,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015718,CPF-FR-004433,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015719,CPF-FR-004434,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015720,CPF-FR-004435,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015721,CPF-FR-004436,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015722,CPF-FR-004437,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015723,CPF-FR-004438,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015724,CPF-FR-004439,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015725,CPF-FR-004440,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015726,CPF-FR-004441,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015727,CPF-FR-004442,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015728,CPF-FR-004443,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015729,CPF-FR-004444,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015730,CPF-FR-004445,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015731,CPF-FR-004446,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015734,CPF-FR-004449,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015735,CPF-FR-004450,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-015736,CPF-FR-004451,EVENT-DLQ,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-028003,CPF-FR-017493,GWY-ENTRY,DIRECT_VERIFICATION,"Java25 Gradle test, browser E2E, real downstream/TLS/SSRF and multi-instance route apply remain for target environment.",S03-ICR-002;S03-ICR-004
CPF-SC-028004,CPF-FR-017494,GWY-ENTRY,DIRECT_VERIFICATION,"Java25 Gradle test, browser E2E, real downstream/TLS/SSRF and multi-instance route apply remain for target environment.",S03-ICR-002;S03-ICR-004
CPF-SC-028021,CPF-FR-017512,GWY-ROUTING,DIRECT_VERIFICATION,"Java25 Gradle test, browser E2E, real downstream/TLS/SSRF and multi-instance route apply remain for target environment.",S03-ICR-002;S03-ICR-004
CPF-SC-028022,CPF-FR-017513,GWY-ROUTING,DIRECT_VERIFICATION,"Java25 Gradle test, browser E2E, real downstream/TLS/SSRF and multi-instance route apply remain for target environment.",S03-ICR-002;S03-ICR-004
CPF-SC-028027,CPF-FR-017518,GWY-ROUTING,DIRECT_VERIFICATION,"Java25 Gradle test, browser E2E, real downstream/TLS/SSRF and multi-instance route apply remain for target environment.",S03-ICR-002;S03-ICR-004
CPF-SC-028028,CPF-FR-017519,GWY-ROUTING,DIRECT_VERIFICATION,"Java25 Gradle test, browser E2E, real downstream/TLS/SSRF and multi-instance route apply remain for target environment.",S03-ICR-002;S03-ICR-004
CPF-SC-028039,CPF-FR-017531,GWY-ROUTING,DIRECT_VERIFICATION,"Java25 Gradle test, browser E2E, real downstream/TLS/SSRF and multi-instance route apply remain for target environment.",S03-ICR-002;S03-ICR-004
CPF-SC-028040,CPF-FR-017532,GWY-ROUTING,DIRECT_VERIFICATION,"Java25 Gradle test, browser E2E, real downstream/TLS/SSRF and multi-instance route apply remain for target environment.",S03-ICR-002;S03-ICR-004
CPF-SC-028057,CPF-FR-017550,GWY-ROUTING,DIRECT_VERIFICATION,"Java25 Gradle test, browser E2E, real downstream/TLS/SSRF and multi-instance route apply remain for target environment.",S03-ICR-002;S03-ICR-004
CPF-SC-028058,CPF-FR-017551,GWY-ROUTING,DIRECT_VERIFICATION,"Java25 Gradle test, browser E2E, real downstream/TLS/SSRF and multi-instance route apply remain for target environment.",S03-ICR-002;S03-ICR-004
CPF-SC-028077,CPF-FR-017571,GWY-ROUTING,DIRECT_VERIFICATION,"Java25 Gradle test, browser E2E, real downstream/TLS/SSRF and multi-instance route apply remain for target environment.",S03-ICR-002;S03-ICR-004
CPF-SC-028078,CPF-FR-017572,GWY-ROUTING,DIRECT_VERIFICATION,"Java25 Gradle test, browser E2E, real downstream/TLS/SSRF and multi-instance route apply remain for target environment.",S03-ICR-002;S03-ICR-004
CPF-SC-028133,CPF-FR-017630,GWY-RESILIENCE,DIRECT_VERIFICATION,Full Java25 resilience engine integration and distributed circuit state require S01 target regression.,S03-ICR-004
CPF-SC-028134,CPF-FR-017631,GWY-RESILIENCE,DIRECT_VERIFICATION,Full Java25 resilience engine integration and distributed circuit state require S01 target regression.,S03-ICR-004
CPF-SC-028151,CPF-FR-017649,GWY-RESILIENCE,DIRECT_VERIFICATION,Full Java25 resilience engine integration and distributed circuit state require S01 target regression.,S03-ICR-004
CPF-SC-028152,CPF-FR-017650,GWY-RESILIENCE,DIRECT_VERIFICATION,Full Java25 resilience engine integration and distributed circuit state require S01 target regression.,S03-ICR-004
CPF-SC-028157,CPF-FR-017655,GWY-RESILIENCE,DIRECT_VERIFICATION,Full Java25 resilience engine integration and distributed circuit state require S01 target regression.,S03-ICR-004
CPF-SC-028158,CPF-FR-017656,GWY-RESILIENCE,DIRECT_VERIFICATION,Full Java25 resilience engine integration and distributed circuit state require S01 target regression.,S03-ICR-004
CPF-SC-028169,CPF-FR-017668,GWY-RESILIENCE,DIRECT_VERIFICATION,Full Java25 resilience engine integration and distributed circuit state require S01 target regression.,S03-ICR-004
CPF-SC-028170,CPF-FR-017669,GWY-RESILIENCE,DIRECT_VERIFICATION,Full Java25 resilience engine integration and distributed circuit state require S01 target regression.,S03-ICR-004
CPF-SC-028189,CPF-FR-017689,API-LIMIT,DIRECT_VERIFICATION,"Java25 Gradle test, browser E2E, real downstream/TLS/SSRF and multi-instance route apply remain for target environment.",S03-ICR-002;S03-ICR-004
CPF-SC-028190,CPF-FR-017690,API-LIMIT,DIRECT_VERIFICATION,"Java25 Gradle test, browser E2E, real downstream/TLS/SSRF and multi-instance route apply remain for target environment.",S03-ICR-002;S03-ICR-004
CPF-SC-028209,CPF-FR-017710,GWY-TRUST,DIRECT_VERIFICATION,"Java25 Gradle test, browser E2E, real downstream/TLS/SSRF and multi-instance route apply remain for target environment.",S03-ICR-002;S03-ICR-004
CPF-SC-028210,CPF-FR-017711,GWY-TRUST,DIRECT_VERIFICATION,"Java25 Gradle test, browser E2E, real downstream/TLS/SSRF and multi-instance route apply remain for target environment.",S03-ICR-002;S03-ICR-004
CPF-SC-028229,CPF-FR-017731,GWY-TRUST,DIRECT_VERIFICATION,"Java25 Gradle test, browser E2E, real downstream/TLS/SSRF and multi-instance route apply remain for target environment.",S03-ICR-002;S03-ICR-004
CPF-SC-028230,CPF-FR-017732,GWY-TRUST,DIRECT_VERIFICATION,"Java25 Gradle test, browser E2E, real downstream/TLS/SSRF and multi-instance route apply remain for target environment.",S03-ICR-002;S03-ICR-004
CPF-SC-028249,CPF-FR-017752,GWY-ROUTING,DIRECT_VERIFICATION,"Java25 Gradle test, browser E2E, real downstream/TLS/SSRF and multi-instance route apply remain for target environment.",S03-ICR-002;S03-ICR-004
CPF-SC-028250,CPF-FR-017753,GWY-ROUTING,DIRECT_VERIFICATION,"Java25 Gradle test, browser E2E, real downstream/TLS/SSRF and multi-instance route apply remain for target environment.",S03-ICR-002;S03-ICR-004
CPF-SC-028309,CPF-FR-017815,EXS-UNKNOWN,DIRECT_VERIFICATION,"Three-vendor JDBC, two-process kill/reclaim and real provider query/manual ADM flow require target integration.",S03-ICR-001;S03-ICR-002;S03-ICR-005
CPF-SC-028310,CPF-FR-017816,EXS-UNKNOWN,DIRECT_VERIFICATION,"Three-vendor JDBC, two-process kill/reclaim and real provider query/manual ADM flow require target integration.",S03-ICR-001;S03-ICR-002;S03-ICR-005
CPF-SC-028315,CPF-FR-017821,EXS-UNKNOWN,DIRECT_VERIFICATION,"Three-vendor JDBC, two-process kill/reclaim and real provider query/manual ADM flow require target integration.",S03-ICR-001;S03-ICR-002;S03-ICR-005
CPF-SC-028316,CPF-FR-017822,EXS-UNKNOWN,DIRECT_VERIFICATION,"Three-vendor JDBC, two-process kill/reclaim and real provider query/manual ADM flow require target integration.",S03-ICR-001;S03-ICR-002;S03-ICR-005
CPF-SC-028327,CPF-FR-017834,EXS-RECON,DIRECT_VERIFICATION,"Three-vendor JDBC, two-process kill/reclaim and real provider query/manual ADM flow require target integration.",S03-ICR-001;S03-ICR-002;S03-ICR-005
CPF-SC-028328,CPF-FR-017835,EXS-RECON,DIRECT_VERIFICATION,"Three-vendor JDBC, two-process kill/reclaim and real provider query/manual ADM flow require target integration.",S03-ICR-001;S03-ICR-002;S03-ICR-005
CPF-SC-028893,CPF-FR-018430,EVENT-OUTBOX,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-028894,CPF-FR-018431,EVENT-OUTBOX,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-028899,CPF-FR-018436,EVENT-OUTBOX,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-028900,CPF-FR-018437,EVENT-OUTBOX,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-028911,CPF-FR-018449,EVENT-OUTBOX,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-028912,CPF-FR-018450,EVENT-OUTBOX,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
CPF-SC-028917,CPF-FR-018455,EVENT-OUTBOX,DIRECT_VERIFICATION,"Real brokers, rebalance/restart, ordering/backpressure, three-vendor DB, process kill and browser operations require target environment.",S03-ICR-001;S03-ICR-002;S03-ICR-003;S03-ICR-005
