work_item_id,scenario_id,linked_requirement_id,canonical_requirement_id
CPF-WP-DATA-LINEAGE-03-VERIFICATION_EVIDENCE,CPF-SC-014415,CPF-FR-003108,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-03-VERIFICATION_EVIDENCE,CPF-SC-014416,CPF-FR-003109,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-03-VERIFICATION_EVIDENCE,CPF-SC-014417,CPF-FR-003110,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-03-VERIFICATION_EVIDENCE,CPF-SC-014418,CPF-FR-003111,DATA-LINEAGE
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-SC-014419,CPF-FR-003113,DATA-RETENTION
CPF-WP-DATA-RETENTION-02-IMPLEMENTATION_CONSUMER,CPF-SC-014420,CPF-FR-003114,DATA-RETENTION
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-SC-014421,CPF-FR-003115,DATA-RETENTION
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-SC-014422,CPF-FR-003116,DATA-RETENTION
CPF-WP-DATA-RETENTION-02-IMPLEMENTATION_CONSUMER,CPF-SC-014423,CPF-FR-003117,DATA-RETENTION
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-SC-014424,CPF-FR-003118,DATA-RETENTION
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-SC-014425,CPF-FR-003119,DATA-RETENTION
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-SC-014426,CPF-FR-003120,DATA-RETENTION
CPF-WP-DATA-RETENTION-03-VERIFICATION_EVIDENCE,CPF-SC-014427,CPF-FR-003121,DATA-RETENTION
CPF-WP-DATA-RETENTION-02-IMPLEMENTATION_CONSUMER,CPF-SC-014428,CPF-FR-003122,DATA-RETENTION
CPF-WP-DATA-RETENTION-02-IMPLEMENTATION_CONSUMER,CPF-SC-014429,CPF-FR-003123,DATA-RETENTION
CPF-WP-DATA-RETENTION-02-IMPLEMENTATION_CONSUMER,CPF-SC-014430,CPF-FR-003124,DATA-RETENTION
CPF-WP-DATA-RETENTION-02-IMPLEMENTATION_CONSUMER,CPF-SC-014431,CPF-FR-003125,DATA-RETENTION
CPF-WP-DATA-RETENTION-04-FAILURE_RECOVERY,CPF-SC-014432,CPF-FR-003126,DATA-RETENTION
CPF-WP-DATA-RETENTION-04-FAILURE_RECOVERY,CPF-SC-014433,CPF-FR-003127,DATA-RETENTION
CPF-WP-DATA-RETENTION-04-FAILURE_RECOVERY,CPF-SC-014434,CPF-FR-003128,DATA-RETENTION
CPF-WP-DATA-RETENTION-04-FAILURE_RECOVERY,CPF-SC-014435,CPF-FR-003129,DATA-RETENTION
CPF-WP-DATA-RETENTION-04-FAILURE_RECOVERY,CPF-SC-014436,CPF-FR-003130,DATA-RETENTION
CPF-WP-DATA-RETENTION-04-FAILURE_RECOVERY,CPF-SC-014437,CPF-FR-003131,DATA-RETENTION
CPF-WP-DATA-RETENTION-04-FAILURE_RECOVERY,CPF-SC-014438,CPF-FR-003132,DATA-RETENTION
CPF-WP-DATA-RETENTION-04-FAILURE_RECOVERY,CPF-SC-014439,CPF-FR-003133,DATA-RETENTION
CPF-WP-DATA-RETENTION-04-FAILURE_RECOVERY,CPF-SC-014440,CPF-FR-003134,DATA-RETENTION
CPF-WP-DATA-RETENTION-04-FAILURE_RECOVERY,CPF-SC-014441,CPF-FR-003135,DATA-RETENTION
CPF-WP-DATA-RETENTION-04-FAILURE_RECOVERY,CPF-SC-014442,CPF-FR-003136,DATA-RETENTION
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-SC-014443,CPF-FR-003137,DATA-RETENTION
CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,CPF-SC-014444,CPF-FR-003138,DATA-RETENTION
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-SC-014445,CPF-FR-003139,DATA-RETENTION
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-SC-014446,CPF-FR-003140,DATA-RETENTION
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-SC-014447,CPF-FR-003141,DATA-RETENTION
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-SC-014448,CPF-FR-003142,DATA-RETENTION
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-SC-014449,CPF-FR-003143,DATA-RETENTION
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-SC-014450,CPF-FR-003144,DATA-RETENTION
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-SC-014451,CPF-FR-003145,DATA-RETENTION
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-SC-014452,CPF-FR-003146,DATA-RETENTION
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-SC-014453,CPF-FR-003147,DATA-RETENTION
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-SC-014454,CPF-FR-003148,DATA-RETENTION
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-SC-014455,CPF-FR-003149,DATA-RETENTION
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-SC-014456,CPF-FR-003150,DATA-RETENTION
CPF-WP-DATA-RETENTION-01-CONTRACT_OWNERSHIP,CPF-SC-014457,CPF-FR-003151,DATA-RETENTION
CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,CPF-SC-014458,CPF-FR-003152,DATA-RETENTION
CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,CPF-SC-014459,CPF-FR-003153,DATA-RETENTION
CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,CPF-SC-014460,CPF-FR-003154,DATA-RETENTION
CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,CPF-SC-014461,CPF-FR-003155,DATA-RETENTION
CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,CPF-SC-014462,CPF-FR-003156,DATA-RETENTION
CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,CPF-SC-014463,CPF-FR-003157,DATA-RETENTION
CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,CPF-SC-014464,CPF-FR-003158,DATA-RETENTION
CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,CPF-SC-014465,CPF-FR-003159,DATA-RETENTION
CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,CPF-SC-014466,CPF-FR-003160,DATA-RETENTION
CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,CPF-SC-014467,CPF-FR-003161,DATA-RETENTION
CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,CPF-SC-014468,CPF-FR-003162,DATA-RETENTION
CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,CPF-SC-014469,CPF-FR-003163,DATA-RETENTION
CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,CPF-SC-014470,CPF-FR-003164,DATA-RETENTION
CPF-WP-DATA-RETENTION-05-DATA_MIGRATION,CPF-SC-014471,CPF-FR-003165,DATA-RETENTION
CPF-WP-DATA-RETENTION-03-VERIFICATION_EVIDENCE,CPF-SC-014472,CPF-FR-003166,DATA-RETENTION
CPF-WP-DATA-RETENTION-03-VERIFICATION_EVIDENCE,CPF-SC-014473,CPF-FR-003167,DATA-RETENTION
CPF-WP-DATA-RETENTION-03-VERIFICATION_EVIDENCE,CPF-SC-014474,CPF-FR-003168,DATA-RETENTION
CPF-WP-DATA-RETENTION-03-VERIFICATION_EVIDENCE,CPF-SC-014475,CPF-FR-003169,DATA-RETENTION
CPF-WP-DATA-RETENTION-03-VERIFICATION_EVIDENCE,CPF-SC-014476,CPF-FR-003170,DATA-RETENTION
CPF-WP-DATA-RETENTION-03-VERIFICATION_EVIDENCE,CPF-SC-014477,CPF-FR-003171,DATA-RETENTION
CPF-WP-DATA-RETENTION-03-VERIFICATION_EVIDENCE,CPF-SC-014478,CPF-FR-003172,DATA-RETENTION
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024337,CPF-FR-013350,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024338,CPF-FR-013351,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024339,CPF-FR-013352,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024340,CPF-FR-013353,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024341,CPF-FR-013354,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024342,CPF-FR-013355,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024343,CPF-FR-013356,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024344,CPF-FR-013358,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024345,CPF-FR-013359,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024346,CPF-FR-013360,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024347,CPF-FR-013361,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024348,CPF-FR-013362,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024349,CPF-FR-013363,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024350,CPF-FR-013364,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024351,CPF-FR-013366,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024352,CPF-FR-013367,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024353,CPF-FR-013368,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024354,CPF-FR-013369,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024355,CPF-FR-013370,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024356,CPF-FR-013371,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024357,CPF-FR-013372,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024358,CPF-FR-013374,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024359,CPF-FR-013375,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024360,CPF-FR-013376,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024361,CPF-FR-013377,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024362,CPF-FR-013378,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024363,CPF-FR-013379,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024364,CPF-FR-013380,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024365,CPF-FR-013382,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024366,CPF-FR-013383,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024367,CPF-FR-013384,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024368,CPF-FR-013385,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024369,CPF-FR-013386,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024370,CPF-FR-013387,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024371,CPF-FR-013388,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024372,CPF-FR-013390,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024373,CPF-FR-013391,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024374,CPF-FR-013392,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024375,CPF-FR-013393,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024376,CPF-FR-013394,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024377,CPF-FR-013395,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024378,CPF-FR-013396,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024379,CPF-FR-013398,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024380,CPF-FR-013399,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024381,CPF-FR-013400,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024382,CPF-FR-013401,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024383,CPF-FR-013402,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024384,CPF-FR-013403,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024385,CPF-FR-013404,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024386,CPF-FR-013406,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024387,CPF-FR-013407,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024388,CPF-FR-013408,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024389,CPF-FR-013409,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024390,CPF-FR-013410,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024391,CPF-FR-013411,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024392,CPF-FR-013412,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024393,CPF-FR-013414,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024394,CPF-FR-013415,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024395,CPF-FR-013416,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024396,CPF-FR-013417,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024397,CPF-FR-013418,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024398,CPF-FR-013419,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024399,CPF-FR-013420,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024400,CPF-FR-013422,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024401,CPF-FR-013423,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024402,CPF-FR-013424,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024403,CPF-FR-013425,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024404,CPF-FR-013426,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024405,CPF-FR-013427,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024406,CPF-FR-013428,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024407,CPF-FR-013430,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024408,CPF-FR-013431,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024409,CPF-FR-013432,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024410,CPF-FR-013433,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024411,CPF-FR-013434,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024412,CPF-FR-013435,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024413,CPF-FR-013436,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024414,CPF-FR-013438,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024415,CPF-FR-013439,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024416,CPF-FR-013440,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024417,CPF-FR-013441,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024418,CPF-FR-013442,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024419,CPF-FR-013443,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024420,CPF-FR-013444,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024421,CPF-FR-013446,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024422,CPF-FR-013447,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024423,CPF-FR-013448,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024424,CPF-FR-013449,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024425,CPF-FR-013450,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024426,CPF-FR-013451,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024427,CPF-FR-013452,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024428,CPF-FR-013454,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024429,CPF-FR-013455,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024430,CPF-FR-013456,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024431,CPF-FR-013457,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024432,CPF-FR-013458,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024433,CPF-FR-013459,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024434,CPF-FR-013460,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024435,CPF-FR-013462,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024436,CPF-FR-013463,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024437,CPF-FR-013464,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024438,CPF-FR-013465,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024439,CPF-FR-013466,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024440,CPF-FR-013467,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024441,CPF-FR-013468,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024442,CPF-FR-013470,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024443,CPF-FR-013471,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024444,CPF-FR-013472,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024445,CPF-FR-013473,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024446,CPF-FR-013474,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024447,CPF-FR-013475,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024448,CPF-FR-013476,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024449,CPF-FR-013478,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024450,CPF-FR-013479,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024451,CPF-FR-013480,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024452,CPF-FR-013481,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024453,CPF-FR-013482,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024454,CPF-FR-013483,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024455,CPF-FR-013484,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024456,CPF-FR-013486,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024457,CPF-FR-013487,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024458,CPF-FR-013488,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024459,CPF-FR-013489,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024460,CPF-FR-013490,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024461,CPF-FR-013491,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024462,CPF-FR-013492,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024463,CPF-FR-013494,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024464,CPF-FR-013495,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024465,CPF-FR-013496,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024466,CPF-FR-013497,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024467,CPF-FR-013498,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024468,CPF-FR-013499,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024469,CPF-FR-013500,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024470,CPF-FR-013502,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024471,CPF-FR-013503,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024472,CPF-FR-013504,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024473,CPF-FR-013505,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024474,CPF-FR-013506,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024475,CPF-FR-013507,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024476,CPF-FR-013508,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024477,CPF-FR-013510,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024478,CPF-FR-013511,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024479,CPF-FR-013512,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024480,CPF-FR-013513,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024481,CPF-FR-013514,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024482,CPF-FR-013515,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024483,CPF-FR-013516,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024484,CPF-FR-013518,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024485,CPF-FR-013519,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024486,CPF-FR-013520,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024487,CPF-FR-013521,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024488,CPF-FR-013522,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024489,CPF-FR-013523,DB-FRESH
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,CPF-SC-024490,CPF-FR-013524,DB-FRESH
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024491,CPF-FR-013526,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024492,CPF-FR-013527,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024493,CPF-FR-013528,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024494,CPF-FR-013529,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024495,CPF-FR-013530,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024496,CPF-FR-013531,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024497,CPF-FR-013532,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-024498,CPF-FR-013534,DB-SQL
