requirement_id,canonical_requirement_id,work_item_id,mapped_axis,mapping_rule,priority,capability,feature,function_type,requirement,acceptance_criteria,actual_consumer,verification_method,source_basis,change_target,development_status_master,verification_status_master,baseline_sha
CPF-FR-003082,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,OPERATIONS_SECURITY,PRIMARY_AXIS,P0,DATA-LINEAGE,사유,REASON,[DATA-LINEAGE / 사유] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 변경·위험조치·원문조회·다운로드에 구조화된 사유와 최소 길이·금지값을 적용한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 사유 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,REASON Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::REASON,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003083,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,OPERATIONS_SECURITY,PRIMARY_AXIS,P0,DATA-LINEAGE,승인,APPROVAL,[DATA-LINEAGE / 승인] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 requester/approver 분리·자기승인 금지·정책·만료·immutable command hash를 적용한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 승인 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,APPROVAL Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::APPROVAL,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003084,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,OPERATIONS_SECURITY,PRIMARY_AXIS,P0,DATA-LINEAGE,감사,AUDIT,[DATA-LINEAGE / 감사] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 actor·target·before/after·reason·approval·result·transactionId를 append-only로 기록한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 감사 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,AUDIT Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::AUDIT,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003085,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,OPERATIONS_SECURITY,PRIMARY_AXIS,P0,DATA-LINEAGE,Log,LOG,[DATA-LINEAGE / Log] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 구조화 로그·레벨·masking·retention·spool·유실 탐지·조회 키를 정의한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Log 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,LOG Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::LOG,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003086,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,OPERATIONS_SECURITY,PRIMARY_AXIS,P0,DATA-LINEAGE,Metric,METRIC,[DATA-LINEAGE / Metric] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 성공·실패·지연·backlog·retry·unknown·recovery 지표와 bounded cardinality를 제공한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Metric 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,METRIC Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::METRIC,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003087,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,OPERATIONS_SECURITY,PRIMARY_AXIS,P0,DATA-LINEAGE,Trace,TRACE,[DATA-LINEAGE / Trace] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 transactionId·trace/span·segment·attempt를 연결하고 baggage allowlist를 적용한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Trace 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,TRACE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::TRACE,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003088,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,OPERATIONS_SECURITY,PRIMARY_AXIS,P0,DATA-LINEAGE,Health·Readiness,HEALTH,[DATA-LINEAGE / Health·Readiness] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 liveness·readiness·startup·dependency·business readiness와 degraded/unknown을 구분한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Health·Readiness 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,HEALTH Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::HEALTH,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003089,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,OPERATIONS_SECURITY,PRIMARY_AXIS,P0,DATA-LINEAGE,Alert·Runbook,ALERT_RUNBOOK,[DATA-LINEAGE / Alert·Runbook] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 탐지조건·severity·routing·dedup·runbook·escalation·종결 기준을 제공한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Alert·Runbook 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,ALERT_RUNBOOK Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::ALERT_RUNBOOK,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003090,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,OPERATIONS_SECURITY,PRIMARY_AXIS,P0,DATA-LINEAGE,Resource 상한,RESOURCE,[DATA-LINEAGE / Resource 상한] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 memory·disk·thread·connection·queue·payload·time 상한과 cleanup을 구현한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Resource 상한 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,RESOURCE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::RESOURCE,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003091,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,DATA_MIGRATION,PRIMARY_AXIS,P0,DATA-LINEAGE,DB Ownership,DB_OWNER,[DATA-LINEAGE / DB Ownership] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 Schema·Table·Index·Query·Seed에 Owner와 Consumer를 부여하고 직접 갱신을 차단한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 DB Ownership 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,DB_OWNER Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::DB_OWNER,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003092,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,DATA_MIGRATION,PRIMARY_AXIS,P0,DATA-LINEAGE,DB Schema,DB_SCHEMA,[DATA-LINEAGE / DB Schema] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 Column type·NULL/default·PK/FK/Unique/Check/Index·retention을 canonical metadata로 정의한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 DB Schema 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,DB_SCHEMA Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::DB_SCHEMA,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003093,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,DATA_MIGRATION,PRIMARY_AXIS,P0,DATA-LINEAGE,Runtime Query,DB_QUERY,[DATA-LINEAGE / Runtime Query] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 Query ID·parameter/result schema·sort/filter allowlist·Vendor resource를 제공한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Runtime Query 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,DB_QUERY Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::DB_QUERY,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003094,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,DATA_MIGRATION,PRIMARY_AXIS,P0,DATA-LINEAGE,Migration,DB_MIGRATION,[DATA-LINEAGE / Migration] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 불변 version·checksum·restart·drift fail-closed·fresh parity를 제공한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Migration 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,DB_MIGRATION Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::DB_MIGRATION,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-003095,DATA-LINEAGE,CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,DATA_MIGRATION,PRIMARY_AXIS,P0,DATA-LINEAGE,DB Rollback,DB_ROLLBACK,[DATA-LINEAGE / DB Rollback] 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다. 이를 위해 Vendor별 rollback/forward recovery·backup checkpoint·재적용·부분 실패를 제공한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 DB Rollback 기능을 사용할 때 입력 source→처리→저장→외부전달의 dataset/field lineage·quality rule·reconciliation·owner·audit 연결을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,DB_ROLLBACK Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DATA-LINEAGE; 공통 상세 기능::DB_ROLLBACK,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
