atomic_id,atomic_type,canonical_requirement_id,work_item_id,assertion_id,assertion_family,acceptance_verdict,evidence_path,evidence_sha256,development_status,verification_status
CPF-FR-002991,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,AT-CPF-FR-002991-OWNER,CONTRACT_OWNERSHIP,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-002992,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002992-CONSUMER,IMPLEMENTATION_CONSUMER,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-002993,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,AT-CPF-FR-002993-PUBLIC_API,CONTRACT_OWNERSHIP,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-002994,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,AT-CPF-FR-002994-EXTENSION_SPI,CONTRACT_OWNERSHIP,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-002995,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,AT-CPF-FR-002995-INTERNAL_IMPL,CONTRACT_OWNERSHIP,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-002996,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,AT-CPF-FR-002996-INPUT,IMPLEMENTATION_CONSUMER,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-002997,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,AT-CPF-FR-002997-OUTPUT,IMPLEMENTATION_CONSUMER,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-002998,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-02-IMPLEMENTATION_CONSUMER,AT-CPF-FR-002998-CONFIG,IMPLEMENTATION_CONSUMER,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-002999,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002999-VALIDATION,IMPLEMENTATION_CONSUMER,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003000,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,AT-CPF-FR-003000-STATE,IMPLEMENTATION_CONSUMER,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003001,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003001-TRANSITION,IMPLEMENTATION_CONSUMER,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003002,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003002-COMMAND,IMPLEMENTATION_CONSUMER,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003003,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003003-QUERY,DATA_DB_QUERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003004,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003004-IDEMPOTENCY,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003005,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003005-CONCURRENCY,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003006,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003006-DEADLINE,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003007,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003007-RETRY,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003008,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003008-CIRCUIT,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003009,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003009-UNKNOWN,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003010,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003010-RECONCILE,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003011,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003011-RECOVERY,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003012,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003012-COMPENSATION,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003013,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003013-ROLLBACK,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003014,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003014-MULTI_INSTANCE,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003015,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,AT-CPF-FR-003015-LOCAL_REMOTE,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003016,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,AT-CPF-FR-003016-MIXED_VERSION,GENERATION_COMPATIBILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003017,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003017-AUTHN,SECURITY_AUDIT_OBSERVABILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003018,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003018-AUTHZ,SECURITY_AUDIT_OBSERVABILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003019,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003019-DATA_SCOPE,SECURITY_AUDIT_OBSERVABILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003020,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003020-MASKING,SECURITY_AUDIT_OBSERVABILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003021,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003021-REASON,SECURITY_AUDIT_OBSERVABILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003022,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003022-APPROVAL,SECURITY_AUDIT_OBSERVABILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003023,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003023-AUDIT,SECURITY_AUDIT_OBSERVABILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003024,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003024-LOG,SECURITY_AUDIT_OBSERVABILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003025,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003025-METRIC,OPERATIONS_PERFORMANCE,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003026,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003026-TRACE,SECURITY_AUDIT_OBSERVABILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003027,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003027-HEALTH,SECURITY_AUDIT_OBSERVABILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003028,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003028-ALERT_RUNBOOK,SECURITY_AUDIT_OBSERVABILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003029,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003029-RESOURCE,OPERATIONS_PERFORMANCE,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003030,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003030-DB_OWNER,DATA_DB_QUERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003031,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,AT-CPF-FR-003031-DB_SCHEMA,DATA_DB_QUERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003032,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003032-DB_QUERY,DATA_DB_QUERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003033,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003033-DB_MIGRATION,DATA_DB_QUERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003034,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003034-DB_ROLLBACK,DATA_DB_QUERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003035,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003035-DB_VENDOR,DATA_DB_QUERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003036,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003036-API_OPENAPI,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
CPF-FR-003037,CPF-FR,DB-MULTI,CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,AT-CPF-FR-003037-FRONTEND,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/datasource-verification.json,7fa9e83bf6eb0fe462f2b9ec79da8d69eabcfb10dcf259b694040f67fecc6bb3,완료,완료
