requirement_id,requirement_title,priority,owner_module,owner_package,source_documents,canonical_requirement_ids,actual_consumer,acceptance_criteria,verification_method,record_type,requirement_level,parent_requirement_id,work_package_id,execution_phase_id,overall_status,development_status,verification_status,_part
CPF-FR-007919,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-DRIFT,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 BZA 업무 관리 기능을 사용할 때 Source/Artifact/Config/DB/Route/Permission/Runtime version의 desired-actual drift를 탐지·차단·복구한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,BZA_UI Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000130,P07-OPS-OPS-DRIFT,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007920,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-DRIFT,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Generator 영향 기능을 사용할 때 Source/Artifact/Config/DB/Route/Permission/Runtime version의 desired-actual drift를 탐지·차단·복구한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,GENERATOR Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000130,P07-OPS-OPS-DRIFT,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007921,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-DRIFT,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Sample·EDU 기능을 사용할 때 Source/Artifact/Config/DB/Route/Permission/Runtime version의 desired-actual drift를 탐지·차단·복구한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,SAMPLE_EDU Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000130,P07-OPS-OPS-DRIFT,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007922,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-DRIFT,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 JavaDoc·주석 기능을 사용할 때 Source/Artifact/Config/DB/Route/Permission/Runtime version의 desired-actual drift를 탐지·차단·복구한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,JAVADOC Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000130,P07-OPS-OPS-DRIFT,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007923,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-DRIFT,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 개발·운영 Guide 기능을 사용할 때 Source/Artifact/Config/DB/Route/Permission/Runtime version의 desired-actual drift를 탐지·차단·복구한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,GUIDE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000130,P07-OPS-OPS-DRIFT,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007924,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-DRIFT,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Unit Test 기능을 사용할 때 Source/Artifact/Config/DB/Route/Permission/Runtime version의 desired-actual drift를 탐지·차단·복구한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,UNIT_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000130,P10-OPS-OPS-DRIFT,P10,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007925,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-DRIFT,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Contract Test 기능을 사용할 때 Source/Artifact/Config/DB/Route/Permission/Runtime version의 desired-actual drift를 탐지·차단·복구한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,CONTRACT_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000130,P10-OPS-OPS-DRIFT,P10,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007926,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-DRIFT,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Integration Test 기능을 사용할 때 Source/Artifact/Config/DB/Route/Permission/Runtime version의 desired-actual drift를 탐지·차단·복구한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,INTEGRATION_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000130,P10-OPS-OPS-DRIFT,P10,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007927,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-DRIFT,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Runtime Test 기능을 사용할 때 Source/Artifact/Config/DB/Route/Permission/Runtime version의 desired-actual drift를 탐지·차단·복구한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,RUNTIME_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000130,P10-OPS-OPS-DRIFT,P10,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007928,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-DRIFT,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Fault Test 기능을 사용할 때 Source/Artifact/Config/DB/Route/Permission/Runtime version의 desired-actual drift를 탐지·차단·복구한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,FAULT_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000130,P10-OPS-OPS-DRIFT,P10,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007929,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-DRIFT,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Evidence 기능을 사용할 때 Source/Artifact/Config/DB/Route/Permission/Runtime version의 desired-actual drift를 탐지·차단·복구한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,EVIDENCE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000130,P10-OPS-OPS-DRIFT,P10,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007930,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-DRIFT,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Hygiene 기능을 사용할 때 Source/Artifact/Config/DB/Route/Permission/Runtime version의 desired-actual drift를 탐지·차단·복구한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,HYGIENE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000130,P07-OPS-OPS-DRIFT,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-017033,,P1,cpf-admin,com.cpf.admin,,OPS-DRIFT,플랫폼 운영자·보안관리자·감사자,System/Artifact Version의 화면 목적·Route·Menu가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-system-version,P09-ADM-UI-HOME,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017034,,P1,cpf-admin,com.cpf.admin,,OPS-DRIFT,플랫폼 운영자·보안관리자·감사자,System/Artifact Version의 검색조건가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-system-version,P09-ADM-UI-HOME,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017035,,P1,cpf-admin,com.cpf.admin,,OPS-DRIFT,플랫폼 운영자·보안관리자·감사자,System/Artifact Version의 Server Paging가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-system-version,P09-ADM-UI-HOME,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017036,,P1,cpf-admin,com.cpf.admin,,OPS-DRIFT,플랫폼 운영자·보안관리자·감사자,System/Artifact Version의 목록 Column가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-system-version,P09-ADM-UI-HOME,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017037,,P1,cpf-admin,com.cpf.admin,,OPS-DRIFT,플랫폼 운영자·보안관리자·감사자,System/Artifact Version의 상세가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-system-version,P09-ADM-UI-HOME,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017038,,P1,cpf-admin,com.cpf.admin,,OPS-DRIFT,플랫폼 운영자·보안관리자·감사자,System/Artifact Version의 상태 UX가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-system-version,P09-ADM-UI-HOME,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017039,,P0,cpf-admin,com.cpf.admin,,OPS-DRIFT,플랫폼 운영자·보안관리자·감사자,System/Artifact Version의 권한가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-system-version,P09-ADM-UI-HOME,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017040,,P0,cpf-admin,com.cpf.admin,,OPS-DRIFT,플랫폼 운영자·보안관리자·감사자,System/Artifact Version의 PII·Secret가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-system-version,P09-ADM-UI-HOME,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017041,,P0,cpf-admin,com.cpf.admin,,OPS-DRIFT,플랫폼 운영자·보안관리자·감사자,System/Artifact Version의 Audit·History가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-system-version,P09-ADM-UI-HOME,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017042,,P1,cpf-admin,com.cpf.admin,,OPS-DRIFT,플랫폼 운영자·보안관리자·감사자,System/Artifact Version의 Deep Link가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-system-version,P09-ADM-UI-HOME,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017043,,P1,cpf-admin,com.cpf.admin,,OPS-DRIFT,플랫폼 운영자·보안관리자·감사자,System/Artifact Version의 접근성가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-system-version,P09-ADM-UI-HOME,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017044,,P1,cpf-admin,com.cpf.admin,,OPS-DRIFT,플랫폼 운영자·보안관리자·감사자,System/Artifact Version의 성능가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-system-version,P09-ADM-UI-HOME,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017045,,P1,cpf-admin,com.cpf.admin,,OPS-DRIFT,플랫폼 운영자·보안관리자·감사자,System/Artifact Version의 API 정합가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-system-version,P09-ADM-UI-HOME,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017046,,P1,cpf-admin,com.cpf.admin,,OPS-DRIFT,플랫폼 운영자·보안관리자·감사자,System/Artifact Version의 DB 정합가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-system-version,P09-ADM-UI-HOME,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017047,,P0,cpf-admin,com.cpf.admin,,OPS-DRIFT,플랫폼 운영자·보안관리자·감사자,System/Artifact Version의 UI Evidence가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-system-version,P09-ADM-UI-HOME,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017048,,P1,cpf-admin,com.cpf.admin,,OPS-DRIFT,플랫폼 운영자·보안관리자·감사자,System/Artifact Version의 대상 식별가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-system-version,P09-ADM-UI-HOME,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
CPF-FR-017049,,P1,cpf-admin,com.cpf.admin,,OPS-DRIFT,플랫폼 운영자·보안관리자·감사자,System/Artifact Version의 연결 정보가 실제 API·DB·권한·상태·Audit와 연결되고 정상·빈결과·권한부족·충돌·부분실패·세션만료에서 다음 행동을 알 수 있어야 한다. Browser build만 성공하거나 Mock/Raw JSON이면 실패다.,Route/Menu/API/Permission/DB parity + unit + Browser E2E + server authorization,REQUIREMENT,DETAILED_FUNCTION,UI-ADM-system-version,P09-ADM-UI-HOME,P09,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_011_CPF-FR-016606__CPF-FR-018347.csv
