scenario_id,linked_requirement_id,canonical_requirement_id,scenario_type,title,topology,environment,acceptance_expected_result,failure_criteria,test_method,assertion,execution_command,exit_code_actual_result,evidence_path,개발GPT_자체검수상태,remaining_runtime_difference,primary_work_item_id
CPF-SC-010806,CPF-FR-021885,OPS-CONFIG,ZERO_TARGET,[Runtime Control / Notification Rule] ZERO_TARGET,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; Notification Rule ZERO_TARGET: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010807,CPF-FR-021885,OPS-CONFIG,OVERBROAD,[Runtime Control / Notification Rule] OVERBROAD,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; Notification Rule OVERBROAD: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010808,CPF-FR-021885,OPS-CONFIG,OFFLINE,[Runtime Control / Notification Rule] OFFLINE,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; Notification Rule OFFLINE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010809,CPF-FR-021885,OPS-CONFIG,PARTIAL,[Runtime Control / Notification Rule] PARTIAL,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; Notification Rule PARTIAL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010810,CPF-FR-021885,OPS-CONFIG,OUT_OF_ORDER,[Runtime Control / Notification Rule] OUT_OF_ORDER,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; Notification Rule OUT_OF_ORDER: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010811,CPF-FR-021885,OPS-CONFIG,DUPLICATE,[Runtime Control / Notification Rule] DUPLICATE,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; Notification Rule DUPLICATE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010812,CPF-FR-021885,OPS-CONFIG,RESTART,[Runtime Control / Notification Rule] RESTART,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; Notification Rule RESTART: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010813,CPF-FR-021895,OPS-CONFIG,SINGLE,[Runtime Control / External Endpoint] SINGLE,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; External Endpoint SINGLE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010814,CPF-FR-021895,OPS-CONFIG,GROUP,[Runtime Control / External Endpoint] GROUP,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; External Endpoint GROUP: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010815,CPF-FR-021895,OPS-CONFIG,ALL,[Runtime Control / External Endpoint] ALL,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; External Endpoint ALL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010816,CPF-FR-021895,OPS-CONFIG,ZERO_TARGET,[Runtime Control / External Endpoint] ZERO_TARGET,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; External Endpoint ZERO_TARGET: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010817,CPF-FR-021895,OPS-CONFIG,OVERBROAD,[Runtime Control / External Endpoint] OVERBROAD,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; External Endpoint OVERBROAD: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010818,CPF-FR-021895,OPS-CONFIG,OFFLINE,[Runtime Control / External Endpoint] OFFLINE,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; External Endpoint OFFLINE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010819,CPF-FR-021895,OPS-CONFIG,PARTIAL,[Runtime Control / External Endpoint] PARTIAL,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; External Endpoint PARTIAL: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010820,CPF-FR-021895,OPS-CONFIG,OUT_OF_ORDER,[Runtime Control / External Endpoint] OUT_OF_ORDER,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; External Endpoint OUT_OF_ORDER: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010821,CPF-FR-021895,OPS-CONFIG,DUPLICATE,[Runtime Control / External Endpoint] DUPLICATE,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; External Endpoint DUPLICATE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010822,CPF-FR-021895,OPS-CONFIG,RESTART,[Runtime Control / External Endpoint] RESTART,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; External Endpoint RESTART: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
CPF-SC-010823,CPF-FR-021905,OPS-CONFIG,SINGLE,[Runtime Control / Circuit Breaker Policy] SINGLE,Controller+Runtime multi-instance,실제/격리 multi-instance runtime,"대상·version·instance 결과 정확, 중복 0, rollback 가능",잘못된 target·stale version·Partial 은폐·local cache only,Capability consumer coverage scan,"대상·version·instance 결과 정확, 중복 0, rollback 가능; 잘못된 target·stale version·Partial 은폐·local cache only",See TEST_AND_EVIDENCE.md command matrix,N/A or partial; Circuit Breaker Policy SINGLE: capability-specific actual applier/target runtime evidence incomplete.,cpf-docs/work/current/development-session-results/CPF-V8-DEVGPT-6C-09dd686c/DEVGPT-6C/REV-001/CAPABILITY_CONSUMER_COVERAGE.csv,미완료,Capability owner direct single/group/all/offline/partial/out-of-order/duplicate/restart test required.,CPF-WP-OPS-CONFIG-02-IMPLEMENTATION_CONSUMER
