work_item_id,source_requirement_ids,priority,work_package,development_status,verification_status,runtime_status,overall_status,development_completion_reason,verification_incomplete_reason,source_identity,devgpt_status,independent_reviewer_status,qa_status,current_action,closure_rule
WP-R04.10,GEN-MULTI-FEATURE-BATCH,P1,WP-R04 Generator / Generated Domain / Idempotency / Consumer Closure,완료,미검증,NOT_EXECUTED,미검증,arbitrary business feature와 optional batch 조합 회귀 필요,generated projects build/runtime,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,generated projects build/runtime,Source 구현만으로 CLOSED 금지; 지정 Static/Consumer/Side Effect/Runtime/Fresh Replay가 모두 실제 PASS하고 Evidence/Source Identity가 일치해야 완료
WP-R04.11,GEN-USER-OWNED-PROTECT,P1,WP-R04 Generator / Generated Domain / Idempotency / Consumer Closure,완료,미검증,NOT_EXECUTED,미검증,sync/upgrade/remove가 고객 user-owned source를 손상하면 안 됨,local generated workspace lifecycle,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,local generated workspace lifecycle,Source 구현만으로 CLOSED 금지; 지정 Static/Consumer/Side Effect/Runtime/Fresh Replay가 모두 실제 PASS하고 Evidence/Source Identity가 일치해야 완료
WP-R04.12,GEN-JAVA25-BUILD-RUNTIME,P1,WP-R04 Generator / Generated Domain / Idempotency / Consumer Closure,완료,미검증,NOT_EXECUTED,미검증,현재 컨테이너 Java21/Gradle cache 부족으로 generated Java25 build 최종 미증명,Windows Java25 generated Runtime PASS,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Windows Java25 generated Runtime PASS,Source 구현만으로 CLOSED 금지; 지정 Static/Consumer/Side Effect/Runtime/Fresh Replay가 모두 실제 PASS하고 Evidence/Source Identity가 일치해야 완료
WP-R04.13,GEN-ROOT-PREFIX-REGRESSION,P1,WP-R04 Generator / Generated Domain / Idempotency / Consumer Closure,완료,미검증,NOT_EXECUTED,미검증,이전 Runtime root-generated-domain-prefix FAIL은 최신 보정 Source NXT3에서 PASS,Final Runtime에서도 동일 PASS,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Final Runtime에서도 동일 PASS,Source 구현만으로 CLOSED 금지; 지정 Static/Consumer/Side Effect/Runtime/Fresh Replay가 모두 실제 PASS하고 Evidence/Source Identity가 일치해야 완료
WP-R10.09,DB-ORACLE-SQLPLUS-SECRET,P0,WP-R10 DB3 Oracle/PostgreSQL/MariaDB Physical Lifecycle,완료,미검증,NOT_EXECUTED,미검증,SQLPlus runner가 Broken Pipe 이후 diagnostics를 수집하도록 강화됐지만 Test가 과거 literal을 강제,Oracle physical failure path에서 secret leak 0,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Oracle physical failure path에서 secret leak 0,Source 구현만으로 CLOSED 금지; 지정 Static/Consumer/Side Effect/Runtime/Fresh Replay가 모두 실제 PASS하고 Evidence/Source Identity가 일치해야 완료
WP-R10.10,DB-ORACLE-SEED-SEMANTIC,P0,WP-R10 DB3 Oracle/PostgreSQL/MariaDB Physical Lifecycle,완료,미검증,NOT_EXECUTED,미검증,Canonical logical mutation 127과 Oracle row-wise MERGE physical statement 1063을 동일 count로 비교한 False Red,Oracle Fresh productSeed/verify/runtime PASS,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Oracle Fresh productSeed/verify/runtime PASS,Source 구현만으로 CLOSED 금지; 지정 Static/Consumer/Side Effect/Runtime/Fresh Replay가 모두 실제 PASS하고 Evidence/Source Identity가 일치해야 완료
WP-R10.11,DB-ORACLE-BATCH-SEQUENCE,P0,WP-R10 DB3 Oracle/PostgreSQL/MariaDB Physical Lifecycle,완료,미검증,NOT_EXECUTED,미검증,Oracle verify가 전체 user_sequences=3을 가정해 다른 schema sequence와 충돌,Oracle Fresh→Seed→Verify→Upgrade→Rollback→Reapply PASS,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Oracle Fresh→Seed→Verify→Upgrade→Rollback→Reapply PASS,Source 구현만으로 CLOSED 금지; 지정 Static/Consumer/Side Effect/Runtime/Fresh Replay가 모두 실제 PASS하고 Evidence/Source Identity가 일치해야 완료
WP-R05.09,SHELL-GIT-TRACKABILITY;GOV-GARBAGE-ZERO,P0,WP-R05 Standalone Runtime Shell — Every Executable Role,완료,미검증,NOT_EXECUTED,미검증,Root .gitignore의 전역 bin/ 규칙 때문에 Batch 5-role Shell 20개가 Overlay에는 있으나 git add 대상에서 누락될 수 있음,사용자 Local Working Tree에서 git status/add 대상에 20개 Shell이 표시되고 각 역할 run/stop physical runtime PASS,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,사용자 Local Working Tree에서 git status/add 대상에 20개 Shell이 표시되고 각 역할 run/stop physical runtime PASS,Local Git read-only check + Windows/Linux physical shell runtime까지 PASS해야 전체 Closure
WP-R15.26,FINAL-DELIVERY-COMPLETE,P0,WP-R15 Final Maximum-Intensity Validation / Codex Mid-Review / Fresh Replay,완료,미검증,NOT_EXECUTED,미검증,기존 Overlay는 Source 변경은 포함했으나 최종 전달 인덱스와 세션별 실행 흐름이 명확하지 않아 사용자가 결과물 누락으로 인지 가능,사용자 Local 적용 후 문서 순서대로 Final Runtime/Codex continuation 재현 가능,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,사용자 Local 적용 후 문서 순서대로 Final Runtime/Codex continuation 재현 가능,최종 ZIP 실물 검증과 사용자 Local 실행 재현 후 Closure
WP-R15.27,FINAL-LOCAL-RUNTIME-COMMAND,P0,WP-R15 Final Maximum-Intensity Validation / Codex Mid-Review / Fresh Replay,완료,미검증,NOT_EXECUTED,미검증,Runtime 요청서 내부에 명령은 있으나 최종 전달물에서 적용/삭제/저비용/Full Runtime 명령을 한 곳에서 찾기 어려움,Windows Java25에서 명령 1회로 PRIMARY+VSCode0/0+Fresh Replay까지 실행,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Windows Java25에서 명령 1회로 PRIMARY+VSCode0/0+Fresh Replay까지 실행,사용자 Local Full Runtime ExitCode=0까지 Closure 금지
WP-R15.28,FINAL-SESSION-HANDOVER,P0,WP-R15 Final Maximum-Intensity Validation / Codex Mid-Review / Fresh Replay,완료,미검증,NOT_EXECUTED,미검증,일반 Development Handover 외 다음 세션 전용 C1_8 상세 인수인계가 최종 Overlay에 명확히 포함되지 않음,다음 세션이 과거 상태 자동승계 없이 Local Runtime 결과로 즉시 재개,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,다음 세션이 과거 상태 자동승계 없이 Local Runtime 결과로 즉시 재개,다음 세션 재개 가능성과 Final Runtime 결과 반영 전 전체 Closure 금지
WP-R15.29,CODEX-CONTINUATION-PACKAGE,P0,WP-R15 Final Maximum-Intensity Validation / Codex Mid-Review / Fresh Replay,완료,미검증,NOT_EXECUTED,미검증,Codex 작업지침은 존재하지만 최종 전달 인덱스/세션 인수인계에서 현재 turn 연속 수행 경로를 더 명확히 고정할 필요,Codex가 실제 Active WP 종결 + 고위험 독립검증 수행 후 Evidence/상태 현행화,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Codex가 실제 Active WP 종결 + 고위험 독립검증 수행 후 Evidence/상태 현행화,Codex 독립검증 실제 수행 전 Overall Closure 금지
WP-R00.15,SRC-ID-PLANNING-BASELINE;GOV-CURRENT-SOURCE,P0,WP-R00 Source Identity / Reopen Ledger / Current-only Governance,완료,미검증,NOT_EXECUTED,미검증,"업로드된 Full Source ZIP의 canonical source-state는 71675d... / 8,361 files이며 기존 current 문서의 b41abc... / 8,340 files 및 Runtime 실행의 849f1b... / 8,444 files와 서로 다름","Full Runtime 시작/종료 Source identity 동일, source drift=0, managed drift=0",bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,"Full Runtime 시작/종료 Source identity 동일, source drift=0, managed drift=0",실제 Source/Consumer/Test/Runtime/Evidence가 현재 Source Identity와 일치하고 해당 Acceptance 전부 PASS한 경우에만 완료
WP-R00.16,GOV-CLOSURE-INVENTORY;GOV-DOC-SYNC,P0,WP-R00 Source Identity / Reopen Ledger / Current-only Governance,완료,미검증,NOT_EXECUTED,미검증,기존 Work Request는 164개라고 기록하지만 실제 Inventory는 169행. 이번 신규 P0/VSCode/Current-only Finding 13행을 추가하면 계획 원장은 182행이 됨,Final runtime 전/후 동일 원장 count/hash; Evidence에서 누락 work item 0,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Final runtime 전/후 동일 원장 count/hash; Evidence에서 누락 work item 0,실제 Source/Consumer/Test/Runtime/Evidence가 현재 Source Identity와 일치하고 해당 Acceptance 전부 PASS한 경우에만 완료
WP-R00.17,GOV-CURRENT-ONLY;GOV-GARBAGE-ZERO;GOV-HISTORY-CLEANUP,P0,WP-R00 Source Identity / Reopen Ledger / Current-only Governance,완료,미검증,NOT_EXECUTED,미검증,work/current에 날짜형 final/handover/codex 문서와 역할이 겹치는 current 문서가 공존하며 deliverables/evidence에도 동명 상태 파일이 존재. 무조건 삭제하면 보호경로/Consumer를 깨뜨릴 수 있어 replacement 선행이 필요,Overlay 적용 후 delete command 실행 → source/static gates → runtime entrypoints 정상,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Overlay 적용 후 delete command 실행 → source/static gates → runtime entrypoints 정상,실제 Source/Consumer/Test/Runtime/Evidence가 현재 Source Identity와 일치하고 해당 Acceptance 전부 PASS한 경우에만 완료
WP-R02.12,VSCODE-JDT-NULLNESS-METHOD-REFERENCE;VSCODE-ZERO-ZERO,P0,WP-R02 VSCode Java25 Fresh Import — Error 0 / Warning 0,완료,미검증,NOT_EXECUTED,미검증,Eclipse JDT nullness method descriptor가 method reference/comparator에서 @NonNull receiver/parameter를 증명하지 못해 Warning 8건 발생,"Batch outbound policy, logging lifecycle/fallback, log policy version store, masking policy store의 대표 정상/오류/정렬 경로 regression PASS",bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,"Batch outbound policy, logging lifecycle/fallback, log policy version store, masking policy store의 대표 정상/오류/정렬 경로 regression PASS",실제 Source/Consumer/Test/Runtime/Evidence가 현재 Source Identity와 일치하고 해당 Acceptance 전부 PASS한 경우에만 완료
WP-R10.12,P0-DB-PHYSICAL-CANONICAL-SET;DB-BINDING;REQ-GOV,P0,WP-R10 DB3 Oracle/PostgreSQL/MariaDB Physical Lifecycle,완료,미검증,NOT_EXECUTED,미검증,허용 Physical Runtime DB는 정확히 cpfDB/mbwDB/mbrDB/exsDB이며 cmnDB/admDB/batDB/bzaDB/refDB는 폐기 대상. 현재 Target Requirement는 mbwDB/mbrDB는 명시하지만 exact 4-set을 완전 고정하지 않음,DB3 + generated-domain + MBW runtime에서 실제 connection/target set이 canonical 4종 이외 0,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,DB3 + generated-domain + MBW runtime에서 실제 connection/target set이 canonical 4종 이외 0,실제 Source/Consumer/Test/Runtime/Evidence가 현재 Source Identity와 일치하고 해당 Acceptance 전부 PASS한 경우에만 완료
WP-R10.13,P0-DB-LEGACY-CMNDB;DB3-RUNTIME,P0,WP-R10 DB3 Oracle/PostgreSQL/MariaDB Physical Lifecycle,완료,미검증,NOT_EXECUTED,미검증,cmnDB가 migration/rollback/seed/config/runtime plan 또는 Source에서 active physical/logical target으로 잔존. canonical target=cpfDB,Oracle/PostgreSQL/MariaDB에서 cmnDB DB/schema/connection/migration/seed/query 실행 0; canonical target lifecycle/transaction/recovery PASS,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Oracle/PostgreSQL/MariaDB에서 cmnDB DB/schema/connection/migration/seed/query 실행 0; canonical target lifecycle/transaction/recovery PASS,실제 Source/Consumer/Test/Runtime/Evidence가 현재 Source Identity와 일치하고 해당 Acceptance 전부 PASS한 경우에만 완료
WP-R10.14,P0-DB-LEGACY-ADMDB;DB3-RUNTIME,P0,WP-R10 DB3 Oracle/PostgreSQL/MariaDB Physical Lifecycle,완료,미검증,NOT_EXECUTED,미검증,admDB가 migration/rollback/seed/config/runtime plan 또는 Source에서 active physical/logical target으로 잔존. canonical target=cpfDB,Oracle/PostgreSQL/MariaDB에서 admDB DB/schema/connection/migration/seed/query 실행 0; canonical target lifecycle/transaction/recovery PASS,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Oracle/PostgreSQL/MariaDB에서 admDB DB/schema/connection/migration/seed/query 실행 0; canonical target lifecycle/transaction/recovery PASS,실제 Source/Consumer/Test/Runtime/Evidence가 현재 Source Identity와 일치하고 해당 Acceptance 전부 PASS한 경우에만 완료
WP-R10.15,P0-DB-LEGACY-BATDB;DB3-RUNTIME,P0,WP-R10 DB3 Oracle/PostgreSQL/MariaDB Physical Lifecycle,완료,미검증,NOT_EXECUTED,미검증,batDB가 migration/rollback/seed/config/runtime plan 또는 Source에서 active physical/logical target으로 잔존. canonical target=cpfDB,Oracle/PostgreSQL/MariaDB에서 batDB DB/schema/connection/migration/seed/query 실행 0; canonical target lifecycle/transaction/recovery PASS,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Oracle/PostgreSQL/MariaDB에서 batDB DB/schema/connection/migration/seed/query 실행 0; canonical target lifecycle/transaction/recovery PASS,실제 Source/Consumer/Test/Runtime/Evidence가 현재 Source Identity와 일치하고 해당 Acceptance 전부 PASS한 경우에만 완료
WP-R10.16,P0-DB-LEGACY-BZADB;DB3-RUNTIME,P0,WP-R10 DB3 Oracle/PostgreSQL/MariaDB Physical Lifecycle,완료,미검증,NOT_EXECUTED,미검증,bzaDB가 migration/rollback/seed/config/runtime plan 또는 Source에서 active physical/logical target으로 잔존. canonical target=mbwDB,Oracle/PostgreSQL/MariaDB에서 bzaDB DB/schema/connection/migration/seed/query 실행 0; canonical target lifecycle/transaction/recovery PASS,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Oracle/PostgreSQL/MariaDB에서 bzaDB DB/schema/connection/migration/seed/query 실행 0; canonical target lifecycle/transaction/recovery PASS,실제 Source/Consumer/Test/Runtime/Evidence가 현재 Source Identity와 일치하고 해당 Acceptance 전부 PASS한 경우에만 완료
WP-R10.17,P0-DB-LEGACY-REFDB;DB3-RUNTIME,P0,WP-R10 DB3 Oracle/PostgreSQL/MariaDB Physical Lifecycle,완료,미검증,NOT_EXECUTED,미검증,refDB가 migration/rollback/seed/config/runtime plan 또는 Source에서 active physical/logical target으로 잔존. canonical target=NO_PRODUCT_PHYSICAL_DB,Oracle/PostgreSQL/MariaDB에서 refDB DB/schema/connection/migration/seed/query 실행 0; canonical target lifecycle/transaction/recovery PASS,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Oracle/PostgreSQL/MariaDB에서 refDB DB/schema/connection/migration/seed/query 실행 0; canonical target lifecycle/transaction/recovery PASS,실제 Source/Consumer/Test/Runtime/Evidence가 현재 Source Identity와 일치하고 해당 Acceptance 전부 PASS한 경우에만 완료
WP-R10.18,P0-DB-CONSOLIDATION-DB3-FINAL;DB3-RUNTIME;FRESH-REPLAY,P0,WP-R10 DB3 Oracle/PostgreSQL/MariaDB Physical Lifecycle,완료,미검증,NOT_EXECUTED,미검증,20260827 Runtime에서는 DB3 stage가 PASS했으나 legacy pack들이 active plan에 포함되어 새 canonical DB 목표 기준으로는 유효한 최종 PASS가 아님,Fresh→Initializer→Migration→Seed→Runtime transaction→History/Trace/Index/FK/Query→Upgrade→Rollback/Recovery→Reapply→Fault/UNKNOWN→Cleanup→Fresh Replay PASS,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Fresh→Initializer→Migration→Seed→Runtime transaction→History/Trace/Index/FK/Query→Upgrade→Rollback/Recovery→Reapply→Fault/UNKNOWN→Cleanup→Fresh Replay PASS,실제 Source/Consumer/Test/Runtime/Evidence가 현재 Source Identity와 일치하고 해당 Acceptance 전부 PASS한 경우에만 완료
WP-R14.08,P0-UTF8-RUNTIME-CLOSURE;REOPEN-11,P0,WP-R14 Windows UTF-8 / Path / Managed State / Garbage Zero,완료,미검증,NOT_EXECUTED,미검증,정상 한글 Source 문자열이 실제 child/parent Runtime log에서 mojibake로 변환됨. 최상위 Console OutputEncoding만으로는 미해결,Windows actual Full Runtime에서 Console/Log/JSON/CSV/Evidence 한글 깨짐 0; DB client/native/docker output 정상,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Windows actual Full Runtime에서 Console/Log/JSON/CSV/Evidence 한글 깨짐 0; DB client/native/docker output 정상,실제 Source/Consumer/Test/Runtime/Evidence가 현재 Source Identity와 일치하고 해당 Acceptance 전부 PASS한 경우에만 완료
WP-R14.09,P0-UTF8-MOJIBAKE-FINAL-GATE;FINAL-GATE,P0,WP-R14 Windows UTF-8 / Path / Managed State / Garbage Zero,완료,미검증,NOT_EXECUTED,미검증,현재 Full Runtime 로그에 ?ㅼ/?ㅽ/媛 등 한국어 인코딩 파손이 다수 존재하고 자동 전체 산출물 scan Gate가 최종 완료를 차단하지 못함,Final Full Runtime + Fresh Replay MOJIBAKE_COUNT=0,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Final Full Runtime + Fresh Replay MOJIBAKE_COUNT=0,실제 Source/Consumer/Test/Runtime/Evidence가 현재 Source Identity와 일치하고 해당 Acceptance 전부 PASS한 경우에만 완료
WP-R12.09,CPF-LOGTX,P0,WP-R12 One-WAS / Logging / Runtime OpenAPI / Browser / Performance,완료,미검증,NOT_EXECUTED,미검증,"Transaction/Segment persistence uses independent transaction boundary, but exception/handled-error response preservation and final-response parity required explicit closure.",One-WAS real success + business rollback + handled 4xx/5xx + exception; request/response/status/error persisted despite business rollback; File↔DB↔Segment↔Timeline same transactionId; DB failure fallback/recovery.,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,One-WAS real success + business rollback + handled 4xx/5xx + exception; request/response/status/error persisted despite business rollback; File↔DB↔Segment↔Timeline same transactionId; DB failure fallback/recovery.,Source+consumer+REQUIRES_NEW+error response+fallback+physical One-WAS correlation all PASS only.
