scenario_id,requirement_id,priority,phase,scenario_type,title,preconditions,steps,expected_result,required_evidence,mandatory,initial_status
QA32-S193,SEC-ARTIFACT-001,P0,P3_SOURCE_SECURITY_RELIABILITY,POSITIVE_VERTICAL_SLICE,Runtime Artifact Trust·Signature·Anti-Rollback 계약 정상 수직 Slice,Repository HEAD와 시작 SHA를 기록하고 installer/offline/release의 현재 구현 및 consumer inventory를 확보한다.,"trust anchor, rotation/revocation, immutable staging을 구현한다. UI/API/Owner/DB 또는 State/Runtime Consumer/실패·복구/Audit가 해당되는 경우 모두 연결한 뒤 실제 실행한다.",signed canonical manifest binds exact bytes and anti-rollback이 실제 Primary Path에서 동작하며 legacy fallback 없이 성공한다.,trust decision/hash,Y,NOT_EXECUTED
QA32-S194,SEC-ARTIFACT-001,P0,P3_SOURCE_SECURITY_RELIABILITY,NEGATIVE_FAILURE_INJECTION,Runtime Artifact Trust·Signature·Anti-Rollback 계약 실패·우회 차단,Repository HEAD와 시작 SHA를 기록하고 installer/offline/release의 현재 구현 및 consumer inventory를 확보한다.,다음 실패·오용 조건을 fixture 또는 실제 환경으로 주입한다: wrong signer/key/swap/downgrade. 또한 금지된 부분 구현 방식(checksum+signature 문자열만)을 의도적으로 재현한다.,"위험 입력·불완전 구현·정책 우회는 fail-closed로 차단되고, 상태·오류·원장·복구 가능성이 명확히 기록된다.","Negative fixture 결과, Exit Code, typed error/state, audit/ledger, trust decision/hash",Y,NOT_EXECUTED
QA32-S195,SEC-ARTIFACT-001,P0,P3_SOURCE_SECURITY_RELIABILITY,COMPLETION_GATE,Runtime Artifact Trust·Signature·Anti-Rollback 계약 완료 판정 Gate,모든 변경이 Working Tree에 존재하고 Result Matrix 초안이 작성되어 있다.,"정적·Architecture Gate(artifact trust gate)를 실행하고 동일 패턴을 repository 전체, generator template, generated source, published artifact에서 재검색한다.","미구현·부분 구현·미검증 행이 남으면 완료가 거부된다. 모든 소비자 이관, legacy 제거, 실행 Evidence가 있을 때만 완료된다.",Gate command/환경/시작·종료시각/Exit Code/report hash; trust decision/hash,Y,NOT_EXECUTED
QA32-S196,SEC-ARTIFACT-001,P0,P3_SOURCE_SECURITY_RELIABILITY,P0_RECOVERY_REHEARSAL,Runtime Artifact Trust·Signature·Anti-Rollback 계약 장애 중단·재시작·복구,실제 또는 격리된 동등 환경에서 처리 중 상태와 persistent evidence가 준비되어 있다.,"처리 중 process kill, response loss, duplicate retry, stale worker/instance, restart를 조합하여 주입하고 reconciliation 또는 rollback을 실행한다.",데이터 손상·중복 side effect·권한 우회 없이 실제 상태가 확정되며 UNKNOWN_RESULT는 임의 성공/실패로 축약되지 않는다.,"전후 DB/ledger/state diff, recovery command, exact artifact/source SHA, final actual state",Y,NOT_EXECUTED
QA32-S197,SEC-HTTP-001,P1,P3_SOURCE_SECURITY_RELIABILITY,POSITIVE_VERTICAL_SLICE,Inbound HTTP·CORS·TLS·Runtime Policy 안전 계약 정상 수직 Slice,Repository HEAD와 시작 SHA를 기록하고 gateway/admin/runtime policy의 현재 구현 및 consumer inventory를 확보한다.,"origin URI, secure cookies, HSTS/CSP, forwarded trust을 구현한다. UI/API/Owner/DB 또는 State/Runtime Consumer/실패·복구/Audit가 해당되는 경우 모두 연결한 뒤 실제 실행한다.",canonical browser/proxy security policy with approval/rollback이 실제 Primary Path에서 동작하며 legacy fallback 없이 성공한다.,browser headers/audit,Y,NOT_EXECUTED
QA32-S198,SEC-HTTP-001,P1,P3_SOURCE_SECURITY_RELIABILITY,NEGATIVE_FAILURE_INJECTION,Inbound HTTP·CORS·TLS·Runtime Policy 안전 계약 실패·우회 차단,Repository HEAD와 시작 SHA를 기록하고 gateway/admin/runtime policy의 현재 구현 및 consumer inventory를 확보한다.,다음 실패·오용 조건을 fixture 또는 실제 환경으로 주입한다: preflight/CRLF/punycode/version conflict. 또한 금지된 부분 구현 방식(wildcard check 하나만)을 의도적으로 재현한다.,"위험 입력·불완전 구현·정책 우회는 fail-closed로 차단되고, 상태·오류·원장·복구 가능성이 명확히 기록된다.","Negative fixture 결과, Exit Code, typed error/state, audit/ledger, browser headers/audit",Y,NOT_EXECUTED
QA32-S199,SEC-HTTP-001,P1,P3_SOURCE_SECURITY_RELIABILITY,COMPLETION_GATE,Inbound HTTP·CORS·TLS·Runtime Policy 안전 계약 완료 판정 Gate,모든 변경이 Working Tree에 존재하고 Result Matrix 초안이 작성되어 있다.,"정적·Architecture Gate(security header/CORS gate)를 실행하고 동일 패턴을 repository 전체, generator template, generated source, published artifact에서 재검색한다.","미구현·부분 구현·미검증 행이 남으면 완료가 거부된다. 모든 소비자 이관, legacy 제거, 실행 Evidence가 있을 때만 완료된다.",Gate command/환경/시작·종료시각/Exit Code/report hash; browser headers/audit,Y,NOT_EXECUTED
QA32-S200,SEC-PARSER-001,P2,P3_SOURCE_SECURITY_RELIABILITY,POSITIVE_VERTICAL_SLICE,XML·Office·Structured Parser 공통 보안 계약 정상 수직 Slice,Repository HEAD와 시작 SHA를 기록하고 XML/POI/YAML/CSV parsers의 현재 구현 및 consumer inventory를 확보한다.,"secure processing, external entities off, size/depth/macro/formula policy을 구현한다. UI/API/Owner/DB 또는 State/Runtime Consumer/실패·복구/Audit가 해당되는 경우 모두 연결한 뒤 실제 실행한다.",common secure parser factories and malicious corpus이 실제 Primary Path에서 동작하며 legacy fallback 없이 성공한다.,feature snapshot/corpus,Y,NOT_EXECUTED
QA32-S201,SEC-PARSER-001,P2,P3_SOURCE_SECURITY_RELIABILITY,NEGATIVE_FAILURE_INJECTION,XML·Office·Structured Parser 공통 보안 계약 실패·우회 차단,Repository HEAD와 시작 SHA를 기록하고 XML/POI/YAML/CSV parsers의 현재 구현 및 consumer inventory를 확보한다.,다음 실패·오용 조건을 fixture 또는 실제 환경으로 주입한다: XXE/billion laughs/zip bomb/macro. 또한 금지된 부분 구현 방식(현재 XLSX 한 파일만 안전)을 의도적으로 재현한다.,"위험 입력·불완전 구현·정책 우회는 fail-closed로 차단되고, 상태·오류·원장·복구 가능성이 명확히 기록된다.","Negative fixture 결과, Exit Code, typed error/state, audit/ledger, feature snapshot/corpus",Y,NOT_EXECUTED
QA32-S202,SEC-PARSER-001,P2,P3_SOURCE_SECURITY_RELIABILITY,COMPLETION_GATE,XML·Office·Structured Parser 공통 보안 계약 완료 판정 Gate,모든 변경이 Working Tree에 존재하고 Result Matrix 초안이 작성되어 있다.,"정적·Architecture Gate(parser construction gate)를 실행하고 동일 패턴을 repository 전체, generator template, generated source, published artifact에서 재검색한다.","미구현·부분 구현·미검증 행이 남으면 완료가 거부된다. 모든 소비자 이관, legacy 제거, 실행 Evidence가 있을 때만 완료된다.",Gate command/환경/시작·종료시각/Exit Code/report hash; feature snapshot/corpus,Y,NOT_EXECUTED
