scope,requirement_id,reused_capability,reused_source,actual_consumer,class_method_bean,test_evidence,justification,source_sha
MANUAL135,EDU-OPS-03,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.platform.security.secretrotation,cpf-reference/src/main/java/com/cpf/reference/platform/security/secretrotation/EduOps03Handler.java,com.cpf.reference.platform.security.secretrotation.EduOps03Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/platform/security/secretrotation/EduOps03UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/security/secretrotation/EduOps03IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/security/secretrotation/EduOps03FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/security/secretrotation/EduOps03RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/security/secretrotation/EduOps03ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-OPS-04,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.platform.database.lifecycle,cpf-reference/src/main/java/com/cpf/reference/platform/database/lifecycle/EduOps04Handler.java,com.cpf.reference.platform.database.lifecycle.EduOps04Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/platform/database/lifecycle/EduOps04UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/database/lifecycle/EduOps04IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/database/lifecycle/EduOps04FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/database/lifecycle/EduOps04RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/database/lifecycle/EduOps04ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-OPS-05,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.platform.messaging.kafka,cpf-reference/src/main/java/com/cpf/reference/platform/messaging/kafka/EduOps05Handler.java,com.cpf.reference.platform.messaging.kafka.EduOps05Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/platform/messaging/kafka/EduOps05UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/messaging/kafka/EduOps05IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/messaging/kafka/EduOps05FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/messaging/kafka/EduOps05RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/messaging/kafka/EduOps05ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-OPS-06,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.platform.lifecycle.startstop,cpf-reference/src/main/java/com/cpf/reference/platform/lifecycle/startstop/EduOps06Handler.java,com.cpf.reference.platform.lifecycle.startstop.EduOps06Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/platform/lifecycle/startstop/EduOps06UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/lifecycle/startstop/EduOps06IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/lifecycle/startstop/EduOps06FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/lifecycle/startstop/EduOps06RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/lifecycle/startstop/EduOps06ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-OPS-07,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.platform.deployment.rolling,cpf-reference/src/main/java/com/cpf/reference/platform/deployment/rolling/EduOps07Handler.java,com.cpf.reference.platform.deployment.rolling.EduOps07Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/platform/deployment/rolling/EduOps07UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/deployment/rolling/EduOps07IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/deployment/rolling/EduOps07FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/deployment/rolling/EduOps07RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/deployment/rolling/EduOps07ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-OPS-08,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.platform.deployment.bluegreen,cpf-reference/src/main/java/com/cpf/reference/platform/deployment/bluegreen/EduOps08Handler.java,com.cpf.reference.platform.deployment.bluegreen.EduOps08Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/platform/deployment/bluegreen/EduOps08UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/deployment/bluegreen/EduOps08IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/deployment/bluegreen/EduOps08FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/deployment/bluegreen/EduOps08RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/deployment/bluegreen/EduOps08ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-OPS-09,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.platform.configuration.reconcile,cpf-reference/src/main/java/com/cpf/reference/platform/configuration/reconcile/EduOps09Handler.java,com.cpf.reference.platform.configuration.reconcile.EduOps09Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/platform/configuration/reconcile/EduOps09UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/configuration/reconcile/EduOps09IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/configuration/reconcile/EduOps09FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/configuration/reconcile/EduOps09RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/configuration/reconcile/EduOps09ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-OPS-10,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.platform.observability.pipeline,cpf-reference/src/main/java/com/cpf/reference/platform/observability/pipeline/EduOps10Handler.java,com.cpf.reference.platform.observability.pipeline.EduOps10Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/platform/observability/pipeline/EduOps10UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/observability/pipeline/EduOps10IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/observability/pipeline/EduOps10FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/observability/pipeline/EduOps10RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/observability/pipeline/EduOps10ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-OPS-11,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.platform.recovery.backuprestore,cpf-reference/src/main/java/com/cpf/reference/platform/recovery/backuprestore/EduOps11Handler.java,com.cpf.reference.platform.recovery.backuprestore.EduOps11Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/platform/recovery/backuprestore/EduOps11UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/recovery/backuprestore/EduOps11IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/recovery/backuprestore/EduOps11FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/recovery/backuprestore/EduOps11RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/recovery/backuprestore/EduOps11ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-OPS-12,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.platform.recovery.disaster,cpf-reference/src/main/java/com/cpf/reference/platform/recovery/disaster/EduOps12Handler.java,com.cpf.reference.platform.recovery.disaster.EduOps12Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/platform/recovery/disaster/EduOps12UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/recovery/disaster/EduOps12IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/recovery/disaster/EduOps12FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/recovery/disaster/EduOps12RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/recovery/disaster/EduOps12ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-OPS-13,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.platform.runbook.infrastructure,cpf-reference/src/main/java/com/cpf/reference/platform/runbook/infrastructure/EduOps13Handler.java,com.cpf.reference.platform.runbook.infrastructure.EduOps13Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/platform/runbook/infrastructure/EduOps13UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/runbook/infrastructure/EduOps13IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/runbook/infrastructure/EduOps13FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/runbook/infrastructure/EduOps13RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/runbook/infrastructure/EduOps13ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-OPS-14,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.platform.security.incident,cpf-reference/src/main/java/com/cpf/reference/platform/security/incident/EduOps14Handler.java,com.cpf.reference.platform.security.incident.EduOps14Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/platform/security/incident/EduOps14UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/security/incident/EduOps14IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/security/incident/EduOps14FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/security/incident/EduOps14RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/security/incident/EduOps14ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-OPS-15,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.platform.upgrade.compatibility,cpf-reference/src/main/java/com/cpf/reference/platform/upgrade/compatibility/EduOps15Handler.java,com.cpf.reference.platform.upgrade.compatibility.EduOps15Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/platform/upgrade/compatibility/EduOps15UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/upgrade/compatibility/EduOps15IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/upgrade/compatibility/EduOps15FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/upgrade/compatibility/EduOps15RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/upgrade/compatibility/EduOps15ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
