scenario_id,requirement_id,section,axis_id,axis,applicability,precondition,action,expected_result,required_evidence,development_status,verification_status
QA36-CAN-CPF-HEALTH-AX05,CPF-HEALTH,Architecture/Core,AX05,Concurrency,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Race·Duplicate·Optimistic/Distributed Lock·Idempotency를 검증,"CPF-HEALTH의 Concurrency 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEALTH-AX06,CPF-HEALTH,Architecture/Core,AX06,MultiInstance,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",2개 이상 Instance의 Lease·Fencing·Rebalance·Failover·Stale writer를 검증,"CPF-HEALTH의 MultiInstance 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEALTH-AX07,CPF-HEALTH,Architecture/Core,AX07,UnknownResult,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Side effect 전후·Commit/ACK/Response loss를 분류하고 Blind success/retry 금지,"CPF-HEALTH의 UnknownResult 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEALTH-AX08,CPF-HEALTH,Architecture/Core,AX08,Recovery,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Retry·Restart·Reprocess·Compensation·Rollback/Forward recovery·Manual recovery,"CPF-HEALTH의 Recovery 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEALTH-AX09,CPF-HEALTH,Architecture/Core,AX09,Security,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",AuthN/AuthZ·Trust boundary·Secret/PII masking·Secure default·Negative corpus,"CPF-HEALTH의 Security 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEALTH-AX10,CPF-HEALTH,Architecture/Core,AX10,AuditOperations,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",조회·상태·제어·Reason·Approval·Immutable audit·Metric·Alert·Runbook,"CPF-HEALTH의 AuditOperations 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEALTH-AX11,CPF-HEALTH,Architecture/Core,AX11,Resource,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Memory·Disk·Thread·Connection·Queue·Time budget·Bounded streaming·Cleanup,"CPF-HEALTH의 Resource 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEALTH-AX12,CPF-HEALTH,Architecture/Core,AX12,DataDB,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Schema/Query Owner·3DB 또는 DB-less·Migration·Rollback·Drift·Performance,"CPF-HEALTH의 DataDB 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEALTH-AX13,CPF-HEALTH,Architecture/Core,AX13,Compatibility,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Local/Remote·Mixed version·API/Message/File/DB/Config compatibility,"CPF-HEALTH의 Compatibility 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEALTH-AX14,CPF-HEALTH,Architecture/Core,AX14,Test,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Unit·Contract·Integration·Runtime·Browser·Broker·Fault 중 적용 범위,"CPF-HEALTH의 Test 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEALTH-AX15,CPF-HEALTH,Architecture/Core,AX15,Documentation,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",OpenAPI·JavaDoc·개발/운영/설치/복구 Guide와 실제 Source 일치,"CPF-HEALTH의 Documentation 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEALTH-AX16,CPF-HEALTH,Architecture/Core,AX16,Evidence,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Exact source/result SHA·clean tree·command·env·time·exit·hash·sanitized,"CPF-HEALTH의 Evidence 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEALTH-AX17,CPF-HEALTH,Architecture/Core,AX17,Hygiene,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Legacy/Dual Primary/Dead Code/Stale Evidence/Temporary/Secret 제거와 회귀 방지,"CPF-HEALTH의 Hygiene 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEADER-AX01,CPF-HEADER,Architecture/Core,AX01,Ownership,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest","단일 Owner Module·Package, Public API/SPI/Internal 경계, 역방향·순환·DB 직접 접근 없음","CPF-HEADER의 Ownership 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEADER-AX02,CPF-HEADER,Architecture/Core,AX02,Consumer,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",실제 Product Bean/Route/API/SQL/Frontend/Script Consumer와 Dead abstraction 없음,"CPF-HEADER의 Consumer 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEADER-AX03,CPF-HEADER,Architecture/Core,AX03,Normal,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",대표 정상 Flow가 실제 Runtime에서 예상 결과와 상태·식별자를 생성,"CPF-HEADER의 Normal 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEADER-AX04,CPF-HEADER,Architecture/Core,AX04,ErrorBoundary,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Invalid·Empty·Oversize·Timeout·Conflict·Dependency failure를 표준 오류로 처리,"CPF-HEADER의 ErrorBoundary 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEADER-AX05,CPF-HEADER,Architecture/Core,AX05,Concurrency,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Race·Duplicate·Optimistic/Distributed Lock·Idempotency를 검증,"CPF-HEADER의 Concurrency 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEADER-AX06,CPF-HEADER,Architecture/Core,AX06,MultiInstance,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",2개 이상 Instance의 Lease·Fencing·Rebalance·Failover·Stale writer를 검증,"CPF-HEADER의 MultiInstance 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEADER-AX07,CPF-HEADER,Architecture/Core,AX07,UnknownResult,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Side effect 전후·Commit/ACK/Response loss를 분류하고 Blind success/retry 금지,"CPF-HEADER의 UnknownResult 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEADER-AX08,CPF-HEADER,Architecture/Core,AX08,Recovery,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Retry·Restart·Reprocess·Compensation·Rollback/Forward recovery·Manual recovery,"CPF-HEADER의 Recovery 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEADER-AX09,CPF-HEADER,Architecture/Core,AX09,Security,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",AuthN/AuthZ·Trust boundary·Secret/PII masking·Secure default·Negative corpus,"CPF-HEADER의 Security 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEADER-AX10,CPF-HEADER,Architecture/Core,AX10,AuditOperations,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",조회·상태·제어·Reason·Approval·Immutable audit·Metric·Alert·Runbook,"CPF-HEADER의 AuditOperations 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEADER-AX11,CPF-HEADER,Architecture/Core,AX11,Resource,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Memory·Disk·Thread·Connection·Queue·Time budget·Bounded streaming·Cleanup,"CPF-HEADER의 Resource 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEADER-AX12,CPF-HEADER,Architecture/Core,AX12,DataDB,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Schema/Query Owner·3DB 또는 DB-less·Migration·Rollback·Drift·Performance,"CPF-HEADER의 DataDB 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEADER-AX13,CPF-HEADER,Architecture/Core,AX13,Compatibility,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Local/Remote·Mixed version·API/Message/File/DB/Config compatibility,"CPF-HEADER의 Compatibility 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEADER-AX14,CPF-HEADER,Architecture/Core,AX14,Test,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Unit·Contract·Integration·Runtime·Browser·Broker·Fault 중 적용 범위,"CPF-HEADER의 Test 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEADER-AX15,CPF-HEADER,Architecture/Core,AX15,Documentation,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",OpenAPI·JavaDoc·개발/운영/설치/복구 Guide와 실제 Source 일치,"CPF-HEADER의 Documentation 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEADER-AX16,CPF-HEADER,Architecture/Core,AX16,Evidence,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Exact source/result SHA·clean tree·command·env·time·exit·hash·sanitized,"CPF-HEADER의 Evidence 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-HEADER-AX17,CPF-HEADER,Architecture/Core,AX17,Hygiene,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Legacy/Dual Primary/Dead Code/Stale Evidence/Temporary/Secret 제거와 회귀 방지,"CPF-HEADER의 Hygiene 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-CONTEXT-AX01,CPF-CONTEXT,Architecture/Core,AX01,Ownership,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest","단일 Owner Module·Package, Public API/SPI/Internal 경계, 역방향·순환·DB 직접 접근 없음","CPF-CONTEXT의 Ownership 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-CONTEXT-AX02,CPF-CONTEXT,Architecture/Core,AX02,Consumer,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",실제 Product Bean/Route/API/SQL/Frontend/Script Consumer와 Dead abstraction 없음,"CPF-CONTEXT의 Consumer 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-CONTEXT-AX03,CPF-CONTEXT,Architecture/Core,AX03,Normal,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",대표 정상 Flow가 실제 Runtime에서 예상 결과와 상태·식별자를 생성,"CPF-CONTEXT의 Normal 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
QA36-CAN-CPF-CONTEXT-AX04,CPF-CONTEXT,Architecture/Core,AX04,ErrorBoundary,REQUIRED_OR_APPROVED_NA,"latest origin/master exact SHA, clean tree, owner/consumer/environment manifest",Invalid·Empty·Oversize·Timeout·Conflict·Dependency failure를 표준 오류로 처리,"CPF-CONTEXT의 ErrorBoundary 수용 기준 충족, 실패/부분/미검증을 숨기지 않음",source paths; command; environment/profile/topology; actual output; report/artifact hashes; sanitized,부분 구현,미검증
