scenario_id,linked_requirement_id,execution_order,scenario_type,qa_result,finding_ids,evidence_path,next_action
CPF-SC-003330,CPF-FR-012933,05-00012933,INVALID,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,INVALID 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003331,CPF-FR-012933,05-00012933,DEPENDENCY_DOWN,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DEPENDENCY_DOWN 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003332,CPF-FR-012933,05-00012933,DUPLICATE,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DUPLICATE 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003333,CPF-FR-012933,05-00012933,TIMEOUT,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,TIMEOUT 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003334,CPF-FR-012933,05-00012933,UNKNOWN,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,UNKNOWN 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003335,CPF-FR-012933,05-00012933,RESTART,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,RESTART 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003336,CPF-FR-012933,05-00012933,RECOVERY,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,RECOVERY 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003337,CPF-FR-012941,05-00012941,NORMAL,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,NORMAL 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003338,CPF-FR-012941,05-00012941,INVALID,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,INVALID 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003339,CPF-FR-012941,05-00012941,DEPENDENCY_DOWN,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DEPENDENCY_DOWN 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003340,CPF-FR-012941,05-00012941,DUPLICATE,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DUPLICATE 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003341,CPF-FR-012941,05-00012941,TIMEOUT,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,TIMEOUT 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003342,CPF-FR-012941,05-00012941,UNKNOWN,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,UNKNOWN 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003343,CPF-FR-012941,05-00012941,RESTART,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,RESTART 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003344,CPF-FR-012941,05-00012941,RECOVERY,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,RECOVERY 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003345,CPF-FR-012949,05-00012949,NORMAL,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,NORMAL 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003346,CPF-FR-012949,05-00012949,INVALID,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,INVALID 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003347,CPF-FR-012949,05-00012949,DEPENDENCY_DOWN,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DEPENDENCY_DOWN 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003348,CPF-FR-012949,05-00012949,DUPLICATE,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DUPLICATE 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003349,CPF-FR-012949,05-00012949,TIMEOUT,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,TIMEOUT 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003350,CPF-FR-012949,05-00012949,UNKNOWN,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,UNKNOWN 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003351,CPF-FR-012949,05-00012949,RESTART,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,RESTART 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003352,CPF-FR-012949,05-00012949,RECOVERY,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,RECOVERY 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003353,CPF-FR-012957,05-00012957,NORMAL,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,NORMAL 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003354,CPF-FR-012957,05-00012957,INVALID,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,INVALID 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003355,CPF-FR-012957,05-00012957,DEPENDENCY_DOWN,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DEPENDENCY_DOWN 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003356,CPF-FR-012957,05-00012957,DUPLICATE,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DUPLICATE 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003357,CPF-FR-012957,05-00012957,TIMEOUT,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,TIMEOUT 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003358,CPF-FR-012957,05-00012957,UNKNOWN,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,UNKNOWN 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003359,CPF-FR-012957,05-00012957,RESTART,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,RESTART 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003360,CPF-FR-012957,05-00012957,RECOVERY,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,RECOVERY 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003361,CPF-FR-012965,05-00012965,NORMAL,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,NORMAL 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003362,CPF-FR-012965,05-00012965,INVALID,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,INVALID 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003363,CPF-FR-012965,05-00012965,DEPENDENCY_DOWN,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DEPENDENCY_DOWN 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003364,CPF-FR-012965,05-00012965,DUPLICATE,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DUPLICATE 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003365,CPF-FR-012965,05-00012965,TIMEOUT,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,TIMEOUT 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003366,CPF-FR-012965,05-00012965,UNKNOWN,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,UNKNOWN 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003367,CPF-FR-012965,05-00012965,RESTART,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,RESTART 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003368,CPF-FR-012965,05-00012965,RECOVERY,미통과,QA12F-TRACE-001,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-sampling-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/trace-header-correlation-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,RECOVERY 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003369,CPF-FR-012973,11-00012973,NORMAL,통과,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-policy-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-truncate-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-bearer-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,회귀 보호 유지
CPF-SC-003370,CPF-FR-012973,11-00012973,INVALID,통과,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-policy-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-truncate-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-bearer-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,회귀 보호 유지
CPF-SC-003371,CPF-FR-012973,11-00012973,DEPENDENCY_DOWN,통과,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-policy-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-truncate-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-bearer-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,회귀 보호 유지
CPF-SC-003372,CPF-FR-012973,11-00012973,DUPLICATE,통과,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-policy-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-truncate-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-bearer-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,회귀 보호 유지
CPF-SC-003373,CPF-FR-012973,11-00012973,TIMEOUT,통과,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-policy-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-truncate-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-bearer-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,회귀 보호 유지
CPF-SC-003374,CPF-FR-012973,11-00012973,UNKNOWN,통과,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-policy-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-truncate-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-bearer-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,회귀 보호 유지
CPF-SC-003375,CPF-FR-012973,11-00012973,RESTART,통과,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-policy-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-truncate-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-bearer-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,회귀 보호 유지
CPF-SC-003376,CPF-FR-012973,11-00012973,RECOVERY,통과,,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-policy-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-truncate-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-bearer-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,회귀 보호 유지
CPF-SC-003377,CPF-FR-012981,11-00012981,NORMAL,미통과,QA12F-MASK-001;QA12F-MASK-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-policy-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-truncate-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-bearer-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,NORMAL 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003378,CPF-FR-012981,11-00012981,INVALID,미통과,QA12F-MASK-001;QA12F-MASK-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-policy-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-truncate-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-bearer-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,INVALID 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003379,CPF-FR-012981,11-00012981,DEPENDENCY_DOWN,미통과,QA12F-MASK-001;QA12F-MASK-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-policy-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-truncate-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-bearer-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DEPENDENCY_DOWN 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003380,CPF-FR-012981,11-00012981,DUPLICATE,미통과,QA12F-MASK-001;QA12F-MASK-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-policy-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-truncate-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-bearer-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,DUPLICATE 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
CPF-SC-003381,CPF-FR-012981,11-00012981,TIMEOUT,미통과,QA12F-MASK-001;QA12F-MASK-002,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-policy-runtime-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-truncate-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/masking-bearer-before-after-harness.log;cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE_MATRIX.csv,TIMEOUT 실패 조건을 재현하는 Test/Runtime 보완 후 재검수
