domain,feature,requirement_start,requirement_end,requirement_count,scenario_count,public_contract,implementation_provider,actual_consumer,related_tests,runtime_or_alternative_evidence,finding_ids,qa_direct_patch,group_result,review_note
Query Contract,Offset Paging,CPF-FR-013565,CPF-FR-013572,8,15,cpf-core api/database/data inspected; no canonical versioned Query ID/parameter/result contract identified,persistence-jdbc routing/pool/health implementation inspected; no feature-complete Query Registry provider found,all DB consumers required by Acceptance; concrete universal consumer path not identified,query contract-specific runtime/fault suite not identified,17 query feature contracts lack one canonical registry/provider/consumer/evidence chain,QA12F-QUERY-001,아니오,미통과,Offset Paging의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Query Contract,Keyset Paging,CPF-FR-013573,CPF-FR-013580,8,15,cpf-core api/database/data inspected; no canonical versioned Query ID/parameter/result contract identified,persistence-jdbc routing/pool/health implementation inspected; no feature-complete Query Registry provider found,all DB consumers required by Acceptance; concrete universal consumer path not identified,query contract-specific runtime/fault suite not identified,17 query feature contracts lack one canonical registry/provider/consumer/evidence chain,QA12F-QUERY-001,아니오,미통과,Keyset Paging의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Query Contract,Optimistic Update,CPF-FR-013581,CPF-FR-013588,8,15,cpf-core api/database/data inspected; no canonical versioned Query ID/parameter/result contract identified,persistence-jdbc routing/pool/health implementation inspected; no feature-complete Query Registry provider found,all DB consumers required by Acceptance; concrete universal consumer path not identified,query contract-specific runtime/fault suite not identified,17 query feature contracts lack one canonical registry/provider/consumer/evidence chain,QA12F-QUERY-001,아니오,미통과,Optimistic Update의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Query Contract,Pessimistic Lock,CPF-FR-013589,CPF-FR-013596,8,15,cpf-core api/database/data inspected; no canonical versioned Query ID/parameter/result contract identified,persistence-jdbc routing/pool/health implementation inspected; no feature-complete Query Registry provider found,all DB consumers required by Acceptance; concrete universal consumer path not identified,query contract-specific runtime/fault suite not identified,17 query feature contracts lack one canonical registry/provider/consumer/evidence chain,QA12F-QUERY-001,아니오,미통과,Pessimistic Lock의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Query Contract,Bulk Insert,CPF-FR-013597,CPF-FR-013604,8,15,cpf-core api/database/data inspected; no canonical versioned Query ID/parameter/result contract identified,persistence-jdbc routing/pool/health implementation inspected; no feature-complete Query Registry provider found,all DB consumers required by Acceptance; concrete universal consumer path not identified,query contract-specific runtime/fault suite not identified,17 query feature contracts lack one canonical registry/provider/consumer/evidence chain,QA12F-QUERY-001,아니오,미통과,Bulk Insert의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Query Contract,Bulk Update,CPF-FR-013605,CPF-FR-013612,8,15,cpf-core api/database/data inspected; no canonical versioned Query ID/parameter/result contract identified,persistence-jdbc routing/pool/health implementation inspected; no feature-complete Query Registry provider found,all DB consumers required by Acceptance; concrete universal consumer path not identified,query contract-specific runtime/fault suite not identified,17 query feature contracts lack one canonical registry/provider/consumer/evidence chain,QA12F-QUERY-001,아니오,미통과,Bulk Update의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Query Contract,Upsert Semantics,CPF-FR-013613,CPF-FR-013620,8,15,cpf-core api/database/data inspected; no canonical versioned Query ID/parameter/result contract identified,persistence-jdbc routing/pool/health implementation inspected; no feature-complete Query Registry provider found,all DB consumers required by Acceptance; concrete universal consumer path not identified,query contract-specific runtime/fault suite not identified,17 query feature contracts lack one canonical registry/provider/consumer/evidence chain,QA12F-QUERY-001,아니오,미통과,Upsert Semantics의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Query Contract,Generated Key,CPF-FR-013621,CPF-FR-013628,8,15,cpf-core api/database/data inspected; no canonical versioned Query ID/parameter/result contract identified,persistence-jdbc routing/pool/health implementation inspected; no feature-complete Query Registry provider found,all DB consumers required by Acceptance; concrete universal consumer path not identified,query contract-specific runtime/fault suite not identified,17 query feature contracts lack one canonical registry/provider/consumer/evidence chain,QA12F-QUERY-001,아니오,미통과,Generated Key의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Query Contract,Timestamp Semantics,CPF-FR-013629,CPF-FR-013636,8,15,cpf-core api/database/data inspected; no canonical versioned Query ID/parameter/result contract identified,persistence-jdbc routing/pool/health implementation inspected; no feature-complete Query Registry provider found,all DB consumers required by Acceptance; concrete universal consumer path not identified,query contract-specific runtime/fault suite not identified,17 query feature contracts lack one canonical registry/provider/consumer/evidence chain,QA12F-QUERY-001,아니오,미통과,Timestamp Semantics의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Query Contract,Plan Baseline,CPF-FR-013637,CPF-FR-013644,8,15,cpf-core api/database/data inspected; no canonical versioned Query ID/parameter/result contract identified,persistence-jdbc routing/pool/health implementation inspected; no feature-complete Query Registry provider found,all DB consumers required by Acceptance; concrete universal consumer path not identified,query contract-specific runtime/fault suite not identified,17 query feature contracts lack one canonical registry/provider/consumer/evidence chain,QA12F-QUERY-001;QA12F-QUERY-002,아니오,미통과,Plan Baseline의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Query Contract,Slow Query Detection,CPF-FR-013645,CPF-FR-013652,8,15,cpf-core api/database/data inspected; no canonical versioned Query ID/parameter/result contract identified,persistence-jdbc routing/pool/health implementation inspected; no feature-complete Query Registry provider found,all DB consumers required by Acceptance; concrete universal consumer path not identified,query contract-specific runtime/fault suite not identified,17 query feature contracts lack one canonical registry/provider/consumer/evidence chain,QA12F-QUERY-001;QA12F-QUERY-002,아니오,미통과,Slow Query Detection의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Query Contract,Orphan Query Detection,CPF-FR-013653,CPF-FR-013660,8,15,cpf-core api/database/data inspected; no canonical versioned Query ID/parameter/result contract identified,persistence-jdbc routing/pool/health implementation inspected; no feature-complete Query Registry provider found,all DB consumers required by Acceptance; concrete universal consumer path not identified,query contract-specific runtime/fault suite not identified,17 query feature contracts lack one canonical registry/provider/consumer/evidence chain,QA12F-QUERY-001;QA12F-QUERY-002,아니오,미통과,Orphan Query Detection의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Gateway,TLS Listener,CPF-FR-013661,CPF-FR-013668,8,15,cpf-core/src/main/java/com/cpf/core/api/gateway/*,"cpf-gateway/src/main/java/com/cpf/gateway/{control,registry,route,runtime,scg,ledger}/*","Spring Cloud Gateway runtime, control plane, route registry and ledger",cpf-gateway/src/test source and route/control tests (paths inspected),"actual TLS/client-cert, multi-gateway ACK/NACK/LKG/drift/rejoin, streaming loss and target recovery runtime not executed",QA12F-GW-001,아니오,미검증,TLS Listener의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Gateway,Client Identity,CPF-FR-013669,CPF-FR-013676,8,15,cpf-core/src/main/java/com/cpf/core/api/gateway/*,"cpf-gateway/src/main/java/com/cpf/gateway/{control,registry,route,runtime,scg,ledger}/*","Spring Cloud Gateway runtime, control plane, route registry and ledger",cpf-gateway/src/test source and route/control tests (paths inspected),"actual TLS/client-cert, multi-gateway ACK/NACK/LKG/drift/rejoin, streaming loss and target recovery runtime not executed",QA12F-GW-001,아니오,미검증,Client Identity의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Gateway,Request Size Limit,CPF-FR-013677,CPF-FR-013684,8,15,cpf-core/src/main/java/com/cpf/core/api/gateway/*,"cpf-gateway/src/main/java/com/cpf/gateway/{control,registry,route,runtime,scg,ledger}/*","Spring Cloud Gateway runtime, control plane, route registry and ledger",cpf-gateway/src/test source and route/control tests (paths inspected),"actual TLS/client-cert, multi-gateway ACK/NACK/LKG/drift/rejoin, streaming loss and target recovery runtime not executed",QA12F-GW-001,아니오,미검증,Request Size Limit의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Gateway,Header Size Limit,CPF-FR-013685,CPF-FR-013692,8,15,cpf-core/src/main/java/com/cpf/core/api/gateway/*,"cpf-gateway/src/main/java/com/cpf/gateway/{control,registry,route,runtime,scg,ledger}/*","Spring Cloud Gateway runtime, control plane, route registry and ledger",cpf-gateway/src/test source and route/control tests (paths inspected),"actual TLS/client-cert, multi-gateway ACK/NACK/LKG/drift/rejoin, streaming loss and target recovery runtime not executed",QA12F-GW-001,아니오,미검증,Header Size Limit의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Gateway,Maintenance Admission,CPF-FR-013693,CPF-FR-013700,8,15,cpf-core/src/main/java/com/cpf/core/api/gateway/*,"cpf-gateway/src/main/java/com/cpf/gateway/{control,registry,route,runtime,scg,ledger}/*","Spring Cloud Gateway runtime, control plane, route registry and ledger",cpf-gateway/src/test source and route/control tests (paths inspected),"actual TLS/client-cert, multi-gateway ACK/NACK/LKG/drift/rejoin, streaming loss and target recovery runtime not executed",QA12F-GW-001,아니오,미검증,Maintenance Admission의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Gateway,Control / Data Plane Separation,CPF-FR-013701,CPF-FR-013708,8,15,cpf-core/src/main/java/com/cpf/core/api/gateway/*,"cpf-gateway/src/main/java/com/cpf/gateway/{control,registry,route,runtime,scg,ledger}/*","Spring Cloud Gateway runtime, control plane, route registry and ledger",cpf-gateway/src/test source and route/control tests (paths inspected),"actual TLS/client-cert, multi-gateway ACK/NACK/LKG/drift/rejoin, streaming loss and target recovery runtime not executed",QA12F-GW-001,아니오,미검증,Control / Data Plane Separation의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Gateway,Route Snapshot,CPF-FR-013709,CPF-FR-013716,8,15,cpf-core/src/main/java/com/cpf/core/api/gateway/*,"cpf-gateway/src/main/java/com/cpf/gateway/{control,registry,route,runtime,scg,ledger}/*","Spring Cloud Gateway runtime, control plane, route registry and ledger",cpf-gateway/src/test source and route/control tests (paths inspected),"actual TLS/client-cert, multi-gateway ACK/NACK/LKG/drift/rejoin, streaming loss and target recovery runtime not executed",QA12F-GW-001,아니오,미검증,Route Snapshot의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Gateway,Atomic Route Refresh,CPF-FR-013717,CPF-FR-013724,8,15,cpf-core/src/main/java/com/cpf/core/api/gateway/*,"cpf-gateway/src/main/java/com/cpf/gateway/{control,registry,route,runtime,scg,ledger}/*","Spring Cloud Gateway runtime, control plane, route registry and ledger",cpf-gateway/src/test source and route/control tests (paths inspected),"actual TLS/client-cert, multi-gateway ACK/NACK/LKG/drift/rejoin, streaming loss and target recovery runtime not executed",QA12F-GW-001,아니오,미검증,Atomic Route Refresh의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
Gateway,Route Validation,CPF-FR-013725,CPF-FR-013732,8,15,cpf-core/src/main/java/com/cpf/core/api/gateway/*,"cpf-gateway/src/main/java/com/cpf/gateway/{control,registry,route,runtime,scg,ledger}/*","Spring Cloud Gateway runtime, control plane, route registry and ledger",cpf-gateway/src/test source and route/control tests (paths inspected),"actual TLS/client-cert, multi-gateway ACK/NACK/LKG/drift/rejoin, streaming loss and target recovery runtime not executed",QA12F-GW-001,아니오,미검증,Route Validation의 계약·기본 구현·상태·보안·운영·실패복구·호환배포·Evidence 축을 원문 Acceptance 및 연결 Scenario와 대조했다.
