atomic_id,atomic_type,canonical_requirement_id,work_item_id,development_status,verification_status,qa_status,evidence_path,evidence_sha256
CPF-FR-002757,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002758,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002759,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002760,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002761,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002762,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002763,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002764,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002765,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002766,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002767,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002768,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002769,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002770,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002771,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002772,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002773,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002774,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002775,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002776,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002777,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002778,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002779,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002780,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002781,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002782,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002783,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002784,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002785,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002786,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002787,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002788,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002789,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002790,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002791,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002792,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002793,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002794,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002795,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002796,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002797,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002798,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002799,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002800,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002801,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002802,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002803,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002804,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002805,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002806,CPF-FR,DB-BACKUP,CPF-WP-DB-BACKUP-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_db_development_contract.json,0fb145f3ec9b97fc4880277f459432dfd9cdf0a6c0baff16227a80799eba7ff6
CPF-FR-002807,CPF-FR,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2
CPF-FR-002808,CPF-FR,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2
CPF-FR-002809,CPF-FR,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2
CPF-FR-002810,CPF-FR,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2
CPF-FR-002811,CPF-FR,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2
CPF-FR-002812,CPF-FR,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2
CPF-FR-002813,CPF-FR,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2
CPF-FR-002814,CPF-FR,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2
CPF-FR-002815,CPF-FR,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2
CPF-FR-002816,CPF-FR,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2
CPF-FR-002817,CPF-FR,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2
CPF-FR-002818,CPF-FR,DB-MULTI-VENDOR,CPF-WP-DB-MULTI-VENDOR-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_vendor_semantic_parity.json,228b693802902b143bb1f3fbff848ae16bac140d35af869eba2518df22fd96a2
