id,requirement_id,root_cause,priority,source_identity,scope,codex_status,source_changed,test_or_verifier,runtime,evidence,blocked_external,rerun_condition,final_note
CX-F-086,TEST-EVIDENCE,ADMIN_SQL_PORTABILITY_AND_SERVER_PAGING_FIXTURES_RETAIN_SUPERSEDED_SIGNATURE_AND_SORT_NORMALIZATION,P0,09d065fef72f4a769a4a3b0fc465e3bd4058f6eb223d79d625f3a8df5d31b650,"Portable JDBC generated-key signatures and bounded server-side paging sort allowlist",CLOSED,true,"Two failing service tests; current SQL portability verifier and paging sort contract; complete Admin tests","Java 25.0.3; Gradle 9.1.0; JUnit 5; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-ADMIN-AFFECTED-TEST-RERUN10.json; cpf-docs/work/evidence/codex/current/CX-01-ADMIN-FULL-TEST-RERUN11.json",false,"Reopen if vendor-only SQL or unallowlisted sort keys can enter runtime paths","Affected 68/68 and complete Admin 266/266 pass"
CX-F-087,TEST-EVIDENCE,GENERATOR_TRANSIENT_STATE_AND_LIFECYCLE_OUTPUT_RECREATE_FORBIDDEN_ROOT_BUILD,P0,ad003b40615a2125c56a90b09b85f6ffdaf03144aabeb1c3a32d4335cf836d64,"Official Generated Domain setup/generate/regenerate/verify transient state DB3 and maintained lifecycle scratch ownership",CLOSED,true,"Engine transient root; lifecycle contract; Generator guides; maintained PowerShell/Python consumers; Root artifact policy; Fresh A actual lifecycle/compile","Python 3.13.14; Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-02-GENERATOR-TRANSIENT-ROOT-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-02-GENERATOR-TRANSIENT-ROOT-TEST-RERUN1.json; cpf-docs/work/evidence/codex/current/CX-02-FRESH-A-SETUP-RERUN2.json; cpf-docs/work/evidence/codex/current/CX-02-FRESH-A-FIXED-REGENERATE-IDEMPOTENCY.json; cpf-docs/work/evidence/codex/current/CX-02-FRESH-A-COMPILE-RERUN3.json",false,"Reopen if official Generator lifecycle recreates Product Root build or bypasses the managed evidence owner","18/18 ownership regressions and complete Fresh A lifecycle/Java 25 compile pass; Product Root build remains absent"
CX-F-088,REL-BUILD,GENERATOR_PERSISTENCE_NONE_APPLICATION_RETAINS_MYBATIS_MAPPERSCAN,P0,189e12be28f21a631126f9abc533ac2f544f79e1e8a5baf15cba83b9688b5132,"Fresh Generated Domain online application compile across persistence selections",CLOSED,true,"Fresh A and Fresh C Java 25 compilers; generated application/build dependency comparison; renderer regressions","Python 3.13.14; Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-02-FRESH-A-COMPILE-ATTEMPT2.json; cpf-docs/work/evidence/codex/current/CX-02-PERSISTENCE-NONE-APPLICATION-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-02-PERSISTENCE-NONE-APPLICATION-TEST-RERUN1.json; cpf-docs/work/evidence/codex/current/CX-02-FRESH-A-COMPILE-RERUN3.json; cpf-docs/work/evidence/codex/current/CX-02-FRESH-C-LIFECYCLE.json; cpf-docs/work/evidence/codex/current/CX-02-FRESH-C-COMPILE-RERUN1.json",false,"Reopen if persistence-none emits MyBatis imports/annotations or a persistence-backed generated Online application omits required MapperScan","11/11 regressions plus actual persistence-none Fresh A and MyBatis Online+Batch Fresh C Java 25 compiles pass"
CX-F-089,REL-BUILD,GENERATOR_TYPED_DOMAIN_DEPENDENCY_IMPORTS_TARGET_TYPES_WITHOUT_TARGET_ARTIFACT,P0,189e12be28f21a631126f9abc533ac2f544f79e1e8a5baf15cba83b9688b5132,"Fresh Generated Domain declared operation dependency compile and local/published target artifact resolution",CLOSED,true,"Fresh B Java 25 compiler; typed client imports; generated online dependencies; Product generated-domain composite substitution","Python 3.13.14; Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-02-FRESH-B-COMPILE-ATTEMPT1.json; cpf-docs/work/evidence/codex/current/CX-02-TYPED-DOMAIN-DEPENDENCY-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-02-TYPED-DOMAIN-DEPENDENCY-TEST-RERUN1.json; cpf-docs/work/evidence/codex/current/CX-02-FRESH-B-FIXED-REGENERATE-IDEMPOTENCY.json; cpf-docs/work/evidence/codex/current/CX-02-FRESH-B-COMPILE-RERUN4.json",false,"Reopen if a declared typed Domain dependency omits its exact target artifact or cannot resolve through current Product composite substitution","18/18 regressions and full Fresh B lifecycle/75-task Java 25 exact typed consumer compile pass"
CX-F-090,PUBLIC-API,MANIFEST_SCANNER_TREATS_HTTP_PATH_TEMPLATE_CLOSING_BRACE_AS_JAVA_MEMBER_BOUNDARY,P0,189e12be28f21a631126f9abc533ac2f544f79e1e8a5baf15cba83b9688b5132,"Canonical Generator plus current Member External and Backoffice business-operation manifest scanners; Fresh B exact dependency compile",CLOSED,true,"Generator setup path-template regression; actual Member External Backoffice manifest tasks; exact Fresh B Java 25 compile","Python 3.13.14; Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-02-FRESH-B-COMPILE-RERUN2.json; cpf-docs/work/evidence/codex/current/CX-02-OPERATION-MANIFEST-PATH-TEMPLATE-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-02-OPERATION-MANIFEST-PATH-TEMPLATE-TEST-RERUN1.json; cpf-docs/work/evidence/codex/current/CX-02-FRESH-B-COMPILE-RERUN4.json; cpf-docs/work/evidence/codex/current/CX-02-OPERATION-MANIFEST-IMPACT-RERUN3.json",false,"Reopen if a path-template brace can hide a required Spring mapping or any current generated owner fails canonical manifest generation","11/11 regressions plus MBR 6 EXS 6 MBW 96 actual manifest operations and Fresh B Java 25 compile pass"
CX-F-091,SEC-BOUNDARY,OPEN_GIT_BINARY_DEFAULT_DENY_ACCEPTS_UNCLASSIFIED_ARTIFACTS_AND_SIBLING_OWNER_PREFIXES,P0,01e22142180c4abb528b044e6256290ef80776706e8a1842cf11381297b831e0,"Current Open Git binary repository sanitizer/verifier and owner-path classification",VERIFICATION_PENDING,true,"Owner boundary; unclassified file/JAR/POM; dependencyManagement closure regressions; full projection/release verification pending","Python 3.13.14; Windows x64","cpf-docs/work/evidence/codex/current/CX-07-OPEN-GIT-INDEPENDENT-REVIEW-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-07-OPEN-GIT-SECURE-POLICY-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-07-OPEN-GIT-TEST-ATTEMPT1.json",false,"Reopen if any unclassified binary/POM/metadata passes final verification or owner matching lacks a path-segment boundary","Exact F091 regressions pass within 12/15; independent projection metadata failures remain"
CX-F-092,SEC-BOUNDARY,OPEN_GIT_RUNNER_LOGS_AUTHENTICATED_REMOTE_URL_WITHOUT_REDACTION,P0,01e22142180c4abb528b044e6256290ef80776706e8a1842cf11381297b831e0,"Current Open Git release command console and persistent log boundary",VERIFICATION_PENDING,true,"Credential-bearing remote display/log/error regression; full release verification pending","Python 3.13.14; Git; Windows x64","cpf-docs/work/evidence/codex/current/CX-07-OPEN-GIT-INDEPENDENT-REVIEW-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-07-OPEN-GIT-SECURE-POLICY-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-07-OPEN-GIT-TEST-ATTEMPT1.json",false,"Reopen if command output or persistent release logs contain userinfo/token/password from a remote URL","Exact redaction regression passes within 12/15; full release verification pending"
CX-F-093,REL-BUILD,OPEN_GIT_ARTIFACT_CONTRACT_CONTRADICTS_CURRENT_CANONICAL_PUBLICATION_AND_NONCONSUMED_DEPLOYABLES,P0,01e22142180c4abb528b044e6256290ef80776706e8a1842cf11381297b831e0,"Current Open Git stage-3 artifact contract against canonical artifact catalog/public publication flow",VERIFICATION_PENDING,true,"Current contract regression; actual projection/release stage checks pending","Python 3.13.14; Gradle 9.1.0; Java 25.0.3; Windows x64","cpf-docs/work/evidence/codex/current/CX-07-OPEN-GIT-INDEPENDENT-REVIEW-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-07-OPEN-GIT-SECURE-POLICY-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-07-OPEN-GIT-TEST-ATTEMPT1.json",false,"Reopen if stage 3 requires unpublished/nonconsumed deployables or rejects artifacts intentionally post-filtered by the Open Git policy","Exact current-catalog contract passes within 12/15; projection metadata fix and actual gate verification remain"
CX-F-094,SEC-BOUNDARY,PUBLIC_STAGING_READY_METADATA_PERSISTS_HOST_ABSOLUTE_PATH_REJECTED_BY_LEAKAGE_GATE,P0,2ebc4acb3f59fbaab79ae1e9d7d788c8ef6b861bd7beeecbea07096f747d6053,"Public/Open Git generated staging metadata and host-path leakage gate",CLOSED,true,"Actual current Open Git projection plus public-workspace metadata regressions","Python 3.13.14; Windows x64","cpf-docs/work/evidence/codex/current/CX-07-OPEN-GIT-TEST-ATTEMPT1.json; cpf-docs/work/evidence/codex/current/CX-07-OPEN-GIT-PROJECTION-PORTABILITY-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-07-OPEN-GIT-TEST-RERUN2.json",false,"Reopen if any public staging metadata persists a host absolute path or bypasses the leakage rescan","19/19 pass; two actual current projections and the public metadata owner regression prove portable READY content with the host-path gate active"
CX-F-095,TEST-EVIDENCE,OPEN_GIT_SYMLINK_SAFETY_TEST_REQUIRES_WINDOWS_LINK_PRIVILEGE_BEFORE_EXERCISING_REJECTION,P0,2ebc4acb3f59fbaab79ae1e9d7d788c8ef6b861bd7beeecbea07096f747d6053,"Cross-platform exact generated-release-root symlink rejection regression",CLOSED,true,"Restricted-Windows exact rejection branch and full suite","Python 3.13.14; Windows x64","cpf-docs/work/evidence/codex/current/CX-07-OPEN-GIT-TEST-ATTEMPT1.json; cpf-docs/work/evidence/codex/current/CX-07-OPEN-GIT-PROJECTION-PORTABILITY-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-07-OPEN-GIT-TEST-RERUN2.json",false,"Reopen if supported hosts do not exercise a real symlink or restricted Windows hosts do not exercise the exact rejection branch without skip","19/19 pass; Windows WinError 1314 takes a no-skip exact branch while symlink-capable hosts retain real filesystem coverage"
CX-F-096,TEST-EVIDENCE,OPEN_GIT_CLI_REGRESSION_ALWAYS_INVOKES_BROKEN_WINDOWS_WSL_BASH_ALIAS,P0,2ebc4acb3f59fbaab79ae1e9d7d788c8ef6b861bd7beeecbea07096f747d6053,"Cross-platform generated Open Git developer command execution regression",CLOSED,true,"Native Windows PowerShell command plus complete Open Git/public suites","Python 3.13.14; PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-07-OPEN-GIT-TEST-RERUN1.json; cpf-docs/work/evidence/codex/current/CX-07-OPEN-GIT-CLI-PLATFORM-TEST-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-07-OPEN-GIT-TEST-RERUN2.json",false,"Reopen if the regression does not execute the platform-native command or stops statically inspecting both command implementations","19/19 pass; generated cpf.ps1 help executes through native PowerShell and both implementations retain static contract coverage"
CX-F-097,REL-BUILD,CANONICAL_VERIFIED_LOCAL_PLATFORM_PUBLICATION_TASK_IS_REFERENCED_BUT_NOT_REGISTERED,P0,513a7e71fcd07a250a3271515808b697bdda7ff30751b68bd5a874c2cb834e61,"Root Gradle publication entrypoint used by Open Git public release standalone Domain and offline bundle workflows",VERIFICATION_PENDING,true,"20 Python tests; Java 25 Root task graph; actual public staging and local manifest promotion verification pending","Java 25.0.3; Gradle 9.1.0; PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-07-PUBLICATION-TASK-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-07-PUBLICATION-TASK-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-07-PUBLICATION-TASK-GRAPH-RERUN1.json",false,"Reopen if any canonical consumer calls an absent publication task or public/local destinations cannot be isolated and verified","20/20 plus actual Java 25 task graph pass; publication output remains"
CX-F-098,REL-BUILD,PUBLIC_COMPILE_TIME_CATALOG_REQUIRES_SOURCE_AND_JAVADOC_ARTIFACTS_BUT_GRADLE_PROJECTS_REGISTER_NEITHER_TASK,P0,513a7e71fcd07a250a3271515808b697bdda7ff30751b68bd5a874c2cb834e61,"Catalog-owned public Java publication variants across Core Common Testkit and public Starters",VERIFICATION_PENDING,true,"Catalog/static regression and Java 25 sampled task inventories; actual source/javadoc artifacts pending","Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-07-PUBLICATION-TASK-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-07-PUBLICATION-TASK-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-07-PUBLICATION-TASK-GRAPH-RERUN1.json",false,"Reopen if a catalog row requiring source/javadoc lacks the corresponding publication variants or Open Git final filtering leaks denied variants","Core and Secure API now expose all three required staging variants; complete publication remains"
CX-F-099,REL-BUILD,CATALOG_DRIVEN_SOURCES_JAR_CONSUMES_GENERATED_CAPABILITY_RESOURCE_WITHOUT_TASK_DEPENDENCY,P0,ed37850a24ba8e807f9b1e9065c9d85db75580fbf65e5c4b2a91f15c5e6f8edf,"Catalog-driven documentation variants for management-capable public Starters",SOURCE_FIXED,false,"Actual Java 25 public staging attempt; explicit producer dependency; Gradle task-validation regression and publication rerun pending","Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-07-PUBLICATION-ATTEMPT1.json; cpf-docs/work/evidence/codex/current/CX-07-PUBLICATION-AND-GRADLE-OUTPUT-FIX-IDENTITY.json",false,"Reopen if sourcesJar can consume generated capability resources without an explicit producer dependency","sourcesJar now depends on generateCpfRuntimeCapabilityMetadata; actual publication rerun pending"
CX-F-100,REL-BUILD,GRADLE_MODULE_AND_INCLUDED_BUILD_OUTPUTS_REMAIN_SCATTERED_ACROSS_PRODUCT_SOURCE,P0,217c1cec3952c9cab5b83dd586eee2c2380d34dbdbe30bee0605d6841f7993ad,"Whole-project generated-output cleanup plus repository-root Gradle/cache/JVM isolation without breaking canonical artifact consumers",IN_PROGRESS,false,"Whole-tree inventory; root/cache/crash isolation; exact post-gate module cleanup and no-root-regeneration verification pending","Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-07-PUBLICATION-ATTEMPT1.json; cpf-docs/work/evidence/codex/current/CX-00-GRADLE-OUTPUT-CONSUMER-IMPACT-DIAGNOSIS.json",false,"Reopen if final Product tree retains generated build/cache garbage or repository-root build/.gradle/crash output is recreated","Global module relocation rejected after full consumer impact search; safe cleanup-based end state pending"
CX-F-101,DEV-ENV,VSCODE_FORCES_LEGACY_BUILDSHIP_AND_CASCADES_JAVA25_GRADLE_IMPORT_FAILURES,P0,ed37850a24ba8e807f9b1e9065c9d85db75580fbf65e5c4b2a91f15c5e6f8edf,"VS Code Java/Gradle automatic synchronization for the complete CPF workspace",SOURCE_FIXED,false,"Supported Gradle build server; JDK 21 sync daemon; JavaSE-25 default runtime; post-reload fresh import pending","VS Code; Red Hat Java 1.55.0; Gradle extension 3.18.0; JDK 21 and 25; Windows x64","cpf-docs/work/evidence/codex/current/CX-00-VSCODE-GRADLE-IMPORT-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-00-VSCODE-GRADLE-IMPORT-FIX-IDENTITY.json",false,"Reopen if Java/Gradle synchronization returns to Buildship major-version failure or disables normal automatic IDE functionality","Supported build-server default restored with automatic sync/features retained; reload and fresh synchronization pending"
CX-F-102,TEST-EVIDENCE,PUBLIC_WORKSPACE_FIXTURE_DOES_NOT_PROJECT_MANAGED_GRADLE_TEMPLATES,P0,7ec667b954c4144d93caa5e6f8b96845f5cca31c76aeee77a95061bf83ecf877,"Isolated public projection regression for managed .cpf work and root settings propagation",CLOSED,true,"28/28 complete affected tests after exact fixture projection repair","Python 3.13.14; pytest; Windows x64","cpf-docs/work/evidence/codex/current/CX-00-MANAGED-GRADLE-REGRESSION-ATTEMPT1.json; cpf-docs/work/evidence/codex/current/CX-00-PUBLIC-MANAGED-TEMPLATE-FIXTURE-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-00-MANAGED-GRADLE-REGRESSION-RERUN2.json",false,"Reopen if the test passes without actually projecting and inspecting public .gitignore/settings.gradle templates","28/28 pass; the isolated fixture now materializes and inspects both canonical managed-output templates"
CX-F-103,REL-BUILD,CURRENT_GENERATED_DOMAIN_LOCKS_BLOCK_CANONICAL_SYNC_AND_EXTERNAL_OMITS_DECLARED_DOMAIN_ARTIFACT,P0,bb8fe6619b869ed900e57611271893ff2fe4722e14848b285a32e43db5329d73,"Current MBR/EXS exact engine render declared Domain dependency and Java 25 compile/test",CLOSED,true,"Exact metadata-free sync; NXT3 idempotent diff; MBR 95 tasks/4 tests; EXS typed-MBR 82 tasks/4 tests","Python 3.13.14; Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-02-CURRENT-DOMAIN-SYNC-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-02-CURRENT-DOMAIN-ENGINE-PARITY-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-02-EXTERNAL-OWNERSHIP-RECOVERY-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-02-CURRENT-DOMAIN-SYNC-RERUN2.json; cpf-docs/work/evidence/codex/current/CX-02-F109-CURRENT-EXACT-SYNC-APPLY.json; cpf-docs/work/evidence/codex/current/CX-02-F109-NXT3-GENERATOR-GATE-RERUN1.json; cpf-docs/work/evidence/codex/current/CX-02-CURRENT-MBR-JAVA25-RERUN1.json; cpf-docs/work/evidence/codex/current/CX-02-CURRENT-EXS-JAVA25-RERUN1.json",false,"Reopen if current MBR/EXS differs from the canonical Generator or EXS loses exact member:online typed resolution","Current Generated roots are metadata-free, idempotent and actual Java25 compile/test green"
CX-F-104,ARCHITECTURE,GLOBAL_MODULE_BUILD_RELOCATION_BREAKS_CANONICAL_ARTIFACT_AND_RUNTIME_CONSUMERS,P0,fa4f2b56393d0212cc45f38d3ff0ed9e15f770176df744946e5d994fccbacc0f,"Gradle output isolation against final artifact catalog runtime launchers smoke tools and supply-chain consumers",SOURCE_FIXED,false,"80 artifact output patterns and runtime/smoke/supply-chain consumer search; focused Gradle/public release and cleanup regressions pending","Java 25.0.3; Gradle 9.1.0; PowerShell 7.6.5; Windows x64","cpf-docs/work/evidence/codex/current/CX-00-GRADLE-OUTPUT-CONSUMER-IMPACT-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-00-GRADLE-OUTPUT-CONSUMER-COMPATIBILITY-FIX-IDENTITY.json",false,"Reopen if output hygiene changes invalidate canonical ownerPath/build contracts or generated garbage remains after final cleanup","Conventional module outputs retained for catalog/runtime consumers; root/cache/crash isolation plus final exact cleanup preserved"
CX-F-105,GOVERNANCE,OPEN_GIT_FINAL_STEERING_IS_INCOMPLETELY_REPRESENTED_IN_CANONICAL_DEVELOPMENT_TRUTH,P0,fa4f2b56393d0212cc45f38d3ff0ed9e15f770176df744946e5d994fccbacc0f,"Canonical Requirement 21.3 WP-14 and development/closure inventory for Open Git",SOURCE_FIXED,false,"Two final user Steering documents; currentized canonical Requirement/work package/inventory; source/test trace verification pending","Markdown; CSV; Windows x64","cpf-docs/work/evidence/codex/current/CX-07-OPEN-GIT-CANONICAL-GAP-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-07-OPEN-GIT-CANONICAL-CURRENTIZATION-IDENTITY.json",false,"Reopen if any final Open Git execution/READY/source-boundary requirement is absent or QA-owned status is overwritten","Requirement 21.3 has explicit owner/lifecycle/boundary/command/fresh acceptance/READY gates; WP-14 registered without changing QA-owned status"
CX-F-106,REL-BUILD,GENERATED_DOMAIN_SETTINGS_OMITS_DECLARED_SIBLING_DOMAIN_COMPOSITE,P0,d5077f82e2f89c5fbf2cde4a196a73fe7b119db088c33c6fd20b91b470150fc0,"Standalone Product-composite and public-workspace Generated Domain builds with exact declared sibling Domain dependencies",VERIFICATION_PENDING,true,"Fresh composite Scratch generate/lifecycle and actual Java 25 Online+Batch dependency resolution pass; current MBR/EXS and public-binary paths pending","Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-02-GENERATED-COMPOSITE-STARTER-RESOLUTION-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-02-DOMAIN-DEPENDENCY-COMPOSITE-FIX.json; cpf-docs/work/evidence/codex/current/CX-02-F109-SCRATCH-COMPOSITE-JAVA25-RERUN3.json",false,"Reopen if a declared sibling Domain cannot resolve from a Product/public workspace without Maven Local or Private-source copying","104-task Scratch Online+Batch graph passes with exact Member composite; current and Public Binary impact scopes remain"
