work_item_id,priority,work_package,source_requirement_ids,developer_status,verification_status,overall_status,development_completion_reason,current_static_evidence,physical_verification_reason,runtime_acceptance,source_identity
WP-R10.15,P0,WP-R10 DB3 Oracle/PostgreSQL/MariaDB Physical Lifecycle,P0-DB-LEGACY-BATDB;DB3-RUNTIME,완료,미검증,미검증,"Current DB4(cpfDB/mbwDB/mbrDB/exsDB), legacy active target 0, canonical schema/seed/vendor3/current runtime path를 현행화했다. Physical DB Gate 및 DB static/contract regression이 PASS했다.",verify-cpf-physical-db-consolidation=PASS; DB unit+verification impact regression=229 PASS / env-only skip 2 (impact unchanged),해당 Requirement의 runtime_high_intensity_acceptance를 Current exact Source에서 전부 실행하지 못함. Java25/Docker/pwsh/DB3/Browser/Performance/Windows-Linux 환경이 필요한 항목은 PASS로 승계하지 않음.,Oracle/PostgreSQL/MariaDB에서 batDB DB/schema/connection/migration/seed/query 실행 0; canonical target lifecycle/transaction/recovery PASS,b162d358b4f127f7c4e3a816f89dcc8ab5fc2f66423ec7c37cbbefd6414fde9e
WP-R10.16,P0,WP-R10 DB3 Oracle/PostgreSQL/MariaDB Physical Lifecycle,P0-DB-LEGACY-BZADB;DB3-RUNTIME,완료,미검증,미검증,"Current DB4(cpfDB/mbwDB/mbrDB/exsDB), legacy active target 0, canonical schema/seed/vendor3/current runtime path를 현행화했다. Physical DB Gate 및 DB static/contract regression이 PASS했다.",verify-cpf-physical-db-consolidation=PASS; DB unit+verification impact regression=229 PASS / env-only skip 2 (impact unchanged),해당 Requirement의 runtime_high_intensity_acceptance를 Current exact Source에서 전부 실행하지 못함. Java25/Docker/pwsh/DB3/Browser/Performance/Windows-Linux 환경이 필요한 항목은 PASS로 승계하지 않음.,Oracle/PostgreSQL/MariaDB에서 bzaDB DB/schema/connection/migration/seed/query 실행 0; canonical target lifecycle/transaction/recovery PASS,b162d358b4f127f7c4e3a816f89dcc8ab5fc2f66423ec7c37cbbefd6414fde9e
WP-R10.17,P0,WP-R10 DB3 Oracle/PostgreSQL/MariaDB Physical Lifecycle,P0-DB-LEGACY-REFDB;DB3-RUNTIME,완료,미검증,미검증,"Current DB4(cpfDB/mbwDB/mbrDB/exsDB), legacy active target 0, canonical schema/seed/vendor3/current runtime path를 현행화했다. Physical DB Gate 및 DB static/contract regression이 PASS했다.",verify-cpf-physical-db-consolidation=PASS; DB unit+verification impact regression=229 PASS / env-only skip 2 (impact unchanged),해당 Requirement의 runtime_high_intensity_acceptance를 Current exact Source에서 전부 실행하지 못함. Java25/Docker/pwsh/DB3/Browser/Performance/Windows-Linux 환경이 필요한 항목은 PASS로 승계하지 않음.,Oracle/PostgreSQL/MariaDB에서 refDB DB/schema/connection/migration/seed/query 실행 0; canonical target lifecycle/transaction/recovery PASS,b162d358b4f127f7c4e3a816f89dcc8ab5fc2f66423ec7c37cbbefd6414fde9e
WP-R10.18,P0,WP-R10 DB3 Oracle/PostgreSQL/MariaDB Physical Lifecycle,P0-DB-CONSOLIDATION-DB3-FINAL;DB3-RUNTIME;FRESH-REPLAY,완료,미검증,미검증,"Current DB4(cpfDB/mbwDB/mbrDB/exsDB), legacy active target 0, canonical schema/seed/vendor3/current runtime path를 현행화했다. Physical DB Gate 및 DB static/contract regression이 PASS했다.",verify-cpf-physical-db-consolidation=PASS; DB unit+verification impact regression=229 PASS / env-only skip 2 (impact unchanged),해당 Requirement의 runtime_high_intensity_acceptance를 Current exact Source에서 전부 실행하지 못함. Java25/Docker/pwsh/DB3/Browser/Performance/Windows-Linux 환경이 필요한 항목은 PASS로 승계하지 않음.,Fresh→Initializer→Migration→Seed→Runtime transaction→History/Trace/Index/FK/Query→Upgrade→Rollback/Recovery→Reapply→Fault/UNKNOWN→Cleanup→Fresh Replay PASS,b162d358b4f127f7c4e3a816f89dcc8ab5fc2f66423ec7c37cbbefd6414fde9e
WP-R14.08,P0,WP-R14 Windows UTF-8 / Path / Managed State / Garbage Zero,P0-UTF8-RUNTIME-CLOSURE;REOPEN-11,완료,미검증,미검증,Child-process UTF-8 boundary 및 mojibake fail-closed verifier를 구현했고 Current UTF-8 boundary Gate가 PASS했다.,verify-cpf-runtime-utf8-boundaries=PASS; mojibake source files=0,해당 Requirement의 runtime_high_intensity_acceptance를 Current exact Source에서 전부 실행하지 못함. Java25/Docker/pwsh/DB3/Browser/Performance/Windows-Linux 환경이 필요한 항목은 PASS로 승계하지 않음.,Windows actual Full Runtime에서 Console/Log/JSON/CSV/Evidence 한글 깨짐 0; DB client/native/docker output 정상,b162d358b4f127f7c4e3a816f89dcc8ab5fc2f66423ec7c37cbbefd6414fde9e
WP-R14.09,P0,WP-R14 Windows UTF-8 / Path / Managed State / Garbage Zero,P0-UTF8-MOJIBAKE-FINAL-GATE;FINAL-GATE,완료,미검증,미검증,Child-process UTF-8 boundary 및 mojibake fail-closed verifier를 구현했고 Current UTF-8 boundary Gate가 PASS했다.,verify-cpf-runtime-utf8-boundaries=PASS; mojibake source files=0,해당 Requirement의 runtime_high_intensity_acceptance를 Current exact Source에서 전부 실행하지 못함. Java25/Docker/pwsh/DB3/Browser/Performance/Windows-Linux 환경이 필요한 항목은 PASS로 승계하지 않음.,Final Full Runtime + Fresh Replay MOJIBAKE_COUNT=0,b162d358b4f127f7c4e3a816f89dcc8ab5fc2f66423ec7c37cbbefd6414fde9e
WP-R12.09,P0,WP-R12 One-WAS / Logging / Runtime OpenAPI / Browser / Performance,CPF-LOGTX,완료,미검증,미검증,"Transaction/Segment DB logging independent transaction(REQUIRES_NEW), error/fallback/recovery Source와 verifier가 존재하며 정적 계약을 닫았다. One-WAS 실제 rollback persistence는 물리 검증 대기다.",TransactionLogService/TransactionSegmentPersistenceService REQUIRES_NEW Source + integrated logging verifier contract,해당 Requirement의 runtime_high_intensity_acceptance를 Current exact Source에서 전부 실행하지 못함. Java25/Docker/pwsh/DB3/Browser/Performance/Windows-Linux 환경이 필요한 항목은 PASS로 승계하지 않음.,One-WAS real success + business rollback + handled 4xx/5xx + exception; request/response/status/error persisted despite business rollback; File↔DB↔Segment↔Timeline same transactionId; DB failure fallback/recovery.,b162d358b4f127f7c4e3a816f89dcc8ab5fc2f66423ec7c37cbbefd6414fde9e
WP-R07.11,P0,WP-R07 Open Git Actual Fresh Release / Public Developer Workspace,REL-OPEN-GIT-PROFILE,완료,미검증,미검증,"Unified Java cpf CLI, thin wrappers, doctor, capability/Gradle grouping, dynamic domain discovery, Open Git binary/source/Git-boundary Source와 Consumer를 현행화했다. Open Git/Public contract 48 PASS, Unified CLI Gate PASS.",verify-cpf-unified-cli=PASS; OpenGit/Public pytest=48 PASS; requirement projection=218/218 PASS,해당 Requirement의 runtime_high_intensity_acceptance를 Current exact Source에서 전부 실행하지 못함. Java25/Docker/pwsh/DB3/Browser/Performance/Windows-Linux 환경이 필요한 항목은 PASS로 승계하지 않음.,Fresh binary and source releases from same sourceIdentity; bootstrap/build/test/runtime/stop/reset/replay; source profile public source build; identity parity.,b162d358b4f127f7c4e3a816f89dcc8ab5fc2f66423ec7c37cbbefd6414fde9e
WP-R07.12,P0,WP-R07 Open Git Actual Fresh Release / Public Developer Workspace,REL-OPEN-GIT-BOOTSTRAP,완료,미검증,미검증,"Unified Java cpf CLI, thin wrappers, doctor, capability/Gradle grouping, dynamic domain discovery, Open Git binary/source/Git-boundary Source와 Consumer를 현행화했다. Open Git/Public contract 48 PASS, Unified CLI Gate PASS.",verify-cpf-unified-cli=PASS; OpenGit/Public pytest=48 PASS; requirement projection=218/218 PASS,해당 Requirement의 runtime_high_intensity_acceptance를 Current exact Source에서 전부 실행하지 못함. Java25/Docker/pwsh/DB3/Browser/Performance/Windows-Linux 환경이 필요한 항목은 PASS로 승계하지 않음.,Fresh Binary: bootstrap→domain-new→domain-sync→build→test→run READY→stop→reset→fresh replay for Oracle/PostgreSQL/MariaDB applicable matrix.,b162d358b4f127f7c4e3a816f89dcc8ab5fc2f66423ec7c37cbbefd6414fde9e
WP-R07.13,P0,WP-R07 Open Git Actual Fresh Release / Public Developer Workspace,REL-CLI-CROSSPLATFORM,완료,미검증,미검증,"Unified Java cpf CLI, thin wrappers, doctor, capability/Gradle grouping, dynamic domain discovery, Open Git binary/source/Git-boundary Source와 Consumer를 현행화했다. Open Git/Public contract 48 PASS, Unified CLI Gate PASS.",verify-cpf-unified-cli=PASS; OpenGit/Public pytest=48 PASS; requirement projection=218/218 PASS,해당 Requirement의 runtime_high_intensity_acceptance를 Current exact Source에서 전부 실행하지 못함. Java25/Docker/pwsh/DB3/Browser/Performance/Windows-Linux 환경이 필요한 항목은 PASS로 승계하지 않음.,Windows and Linux lifecycle parity; UTF-8 round-trip; spaces/Korean/long path; Java missing/version mismatch; Docker/DB missing; partial failure/rerun/idempotency; wrapper/jar identity parity.,b162d358b4f127f7c4e3a816f89dcc8ab5fc2f66423ec7c37cbbefd6414fde9e
WP-R07.14,P0,WP-R07 Open Git Actual Fresh Release / Public Developer Workspace,TOOL-UNIFIED-CLI;REL-CLI-CROSSPLATFORM;REL-OPEN-GIT-BOOTSTRAP,완료,미검증,미검증,"Unified Java cpf CLI, thin wrappers, doctor, capability/Gradle grouping, dynamic domain discovery, Open Git binary/source/Git-boundary Source와 Consumer를 현행화했다. Open Git/Public contract 48 PASS, Unified CLI Gate PASS.",verify-cpf-unified-cli=PASS; OpenGit/Public pytest=48 PASS; requirement projection=218/218 PASS,해당 Requirement의 runtime_high_intensity_acceptance를 Current exact Source에서 전부 실행하지 못함. Java25/Docker/pwsh/DB3/Browser/Performance/Windows-Linux 환경이 필요한 항목은 PASS로 승계하지 않음.,Windows/Linux public lifecycle + internal framework lifecycle + DB3/generator/build/test/runtime/status/stop/reset + publication/release + UTF-8/path/prerequisite/partial failure/rerun/idempotency/sourceIdentity parity.,b162d358b4f127f7c4e3a816f89dcc8ab5fc2f66423ec7c37cbbefd6414fde9e
WP-R07.15,P0,WP-R07 Open Git Actual Fresh Release / Public Developer Workspace,REL-OPEN-GIT-GIT-BOUNDARY,완료,미검증,미검증,"Unified Java cpf CLI, thin wrappers, doctor, capability/Gradle grouping, dynamic domain discovery, Open Git binary/source/Git-boundary Source와 Consumer를 현행화했다. Open Git/Public contract 48 PASS, Unified CLI Gate PASS.",verify-cpf-unified-cli=PASS; OpenGit/Public pytest=48 PASS; requirement projection=218/218 PASS,해당 Requirement의 runtime_high_intensity_acceptance를 Current exact Source에서 전부 실행하지 못함. Java25/Docker/pwsh/DB3/Browser/Performance/Windows-Linux 환경이 필요한 항목은 PASS로 승계하지 않음.,"Fresh Release에서 private pre/post Git state 비변조, Open Git clone status/diff read-only, automatic add/commit/push=0, PASS 후 사용자용 commit/push 명령 생성-only 및 Private master cpf-release 미포함 확인",b162d358b4f127f7c4e3a816f89dcc8ab5fc2f66423ec7c37cbbefd6414fde9e
WP-R07.16,P0,WP-R07 Open Git Actual Fresh Release / Public Developer Workspace,REL-DEV-WORKSPACE-GROUPING;REL-DOMAIN-ZERO-DEPENDENCY;REL-CLI-DOCTOR,완료,미검증,미검증,"Unified Java cpf CLI, thin wrappers, doctor, capability/Gradle grouping, dynamic domain discovery, Open Git binary/source/Git-boundary Source와 Consumer를 현행화했다. Open Git/Public contract 48 PASS, Unified CLI Gate PASS.",verify-cpf-unified-cli=PASS; OpenGit/Public pytest=48 PASS; requirement projection=218/218 PASS,해당 Requirement의 runtime_high_intensity_acceptance를 Current exact Source에서 전부 실행하지 못함. Java25/Docker/pwsh/DB3/Browser/Performance/Windows-Linux 환경이 필요한 항목은 PASS로 승계하지 않음.,Java25 Windows/Linux cpf help/doctor/version/build/test/run + Root gradlew build/test/tasks; full domain mutation lifecycle and Actual Open Git Fresh Release/Fresh Replay.,b162d358b4f127f7c4e3a816f89dcc8ab5fc2f66423ec7c37cbbefd6414fde9e
WP-R00.18,P0,WP-R00 Source Identity / Reopen Ledger / Current-only Governance,CURRENT-ONLY-LEGACY-ZERO,완료,미검증,미검증,Current Canonical/Inventory/Source Identity/Current-only/Delete 정책을 현행화했고 Current Final/Hygiene/Garbage Gate가 PASS했다. 개발 구현 완료이며 최종 물리 검증은 별도다.,verify-cpf-current-final=PASS; NXT3 hygiene=PASS; repository garbage=PASS; Delete target residual=0,해당 Requirement의 runtime_high_intensity_acceptance를 Current exact Source에서 전부 실행하지 못함. Java25/Docker/pwsh/DB3/Browser/Performance/Windows-Linux 환경이 필요한 항목은 PASS로 승계하지 않음.,same-source full regression/fresh replay after manifest apply; current DB4 only; no retired target activated.,b162d358b4f127f7c4e3a816f89dcc8ab5fc2f66423ec7c37cbbefd6414fde9e
