exact_id,requirement,work_package,development_result,source_static_verification,live_runtime_status,developer_status,evidence,review_note
STARTER-DX,"Canonical Starter Catalog의 모든 활성 Starter가 OSS 직접 사용보다 편하고 안전한 개발경험을 제공해야 한다. 편의 API, AutoConfiguration, 최소 설정, safe default, Fail-Fast, CPF Error/Security/Audit/Masking/Observability/Transaction 연계, Provider 확장성, Native API Escape Hatch, 미사용 0-footprint와 실제 EDU Consumer를 갖춘다. Wrapper-only/consumer-less Starter는 완료가 아니다.",Education,EDU 구조를 실제 first-level physical/executable 기준 Online 20 + Batch 15 = 35로 닫고 legacy/micro-sample/internal-import False Green을 제거했다.,"EDU Online 20, Batch 15, executable 35, internal import 0",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
AI-OPTIONAL,"특정 AI Provider에 종속되지 않는 Optional AI API/SPI를 제공하고 model/provider routing, timeout/retry/circuit breaker/fallback, sensitive data masking, token/usage/cost metering, audit/observability, transactionId, authorization/policy, 위험 작업 approval, provider failure/UNKNOWN을 제공한다. 자체 LLM·Vector DB·거대 Agent Framework를 제품 기본범위로 만들지 않는다.",Database / Migration / Seed / DB3,Oracle/PostgreSQL/MariaDB Canonical Seed/Source/Bundle 흐름을 단일화하고 ADM Menu Seed를 포함해 source/runtime bundle byte parity와 DB3 renderer/check를 보강했다.,"DB suite 157 PASS, DB3 canonical seed synchronizer/check, vendor render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
BAT-CORE,Spring Batch를 Job/Step/Repository/ExecutionContext/Restart의 단일 Primary Engine으로 사용하고 자체 중복 실행 Engine을 제거한다.,Batch,Retention pause expectedVersion을 실제 Policy rowVersion 계약과 연결하고 Batch Runtime/Command/Worker/Center-Cut 관련 current verifier와 runtime contracts를 현행화했다.,Batch/runtime tests and targeted gates; multi-worker live acceptance remains unverified,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
BAT-JOB,"immutable approved definition/plan checksum, Job identity, parameter schema, start/stop/restart/abandon/recover/reconcile와 상태 연결을 제공한다.",Batch,Retention pause expectedVersion을 실제 Policy rowVersion 계약과 연결하고 Batch Runtime/Command/Worker/Center-Cut 관련 current verifier와 runtime contracts를 현행화했다.,Batch/runtime tests and targeted gates; multi-worker live acceptance remains unverified,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
BAT-ITEM,"reader/processor/writer, chunk/skip/retry/checkpoint, item idempotency, partition, restart와 대용량 memory bound를 제공한다.",Batch,Retention pause expectedVersion을 실제 Policy rowVersion 계약과 연결하고 Batch Runtime/Command/Worker/Center-Cut 관련 current verifier와 runtime contracts를 현행화했다.,Batch/runtime tests and targeted gates; multi-worker live acceptance remains unverified,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
BAT-EXECUTOR,"Java, approved Shell, File Watch/Process/Transfer, Service/API, Message Executor를 Step 안에서 timeout·resource·security 정책과 함께 제공한다.",Batch,Retention pause expectedVersion을 실제 Policy rowVersion 계약과 연결하고 Batch Runtime/Command/Worker/Center-Cut 관련 current verifier와 runtime contracts를 현행화했다.,Batch/runtime tests and targeted gates; multi-worker live acceptance remains unverified,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
BAT-AGENT,"Agent pool, capability, zone, lease, heartbeat, drain, takeover, artifact/config, process tree와 execution output budget을 제공한다.",Batch,Retention pause expectedVersion을 실제 Policy rowVersion 계약과 연결하고 Batch Runtime/Command/Worker/Center-Cut 관련 current verifier와 runtime contracts를 현행화했다.,Batch/runtime tests and targeted gates; multi-worker live acceptance remains unverified,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
BAT-CALL-SYNC,"Batch/Worker의 업무 Domain 동기 호출에 Local/Remote parity, Header, deadline, idempotency, retry/unknown-result를 적용한다.",Batch,Retention pause expectedVersion을 실제 Policy rowVersion 계약과 연결하고 Batch Runtime/Command/Worker/Center-Cut 관련 current verifier와 runtime contracts를 현행화했다.,Batch/runtime tests and targeted gates; multi-worker live acceptance remains unverified,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
BAT-CALL-ASYNC,"Batch/Worker의 Event/Outbox 비동기 호출에 stable message ID, retry/DLT, consumer idempotency와 completion correlation을 적용한다.",Batch,Retention pause expectedVersion을 실제 Policy rowVersion 계약과 연결하고 Batch Runtime/Command/Worker/Center-Cut 관련 current verifier와 runtime contracts를 현행화했다.,Batch/runtime tests and targeted gates; multi-worker live acceptance remains unverified,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
BAT-SHARED,"Batch가 온라인/공유 Facade를 재사용할 때 Owner, transaction boundary, load isolation, version, topology와 운영 영향도를 정의한다.",Batch,Retention pause expectedVersion을 실제 Policy rowVersion 계약과 연결하고 Batch Runtime/Command/Worker/Center-Cut 관련 current verifier와 runtime contracts를 현행화했다.,Batch/runtime tests and targeted gates; multi-worker live acceptance remains unverified,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
CENTER-CORE,"Center-Cut의 job/item/attempt/aggregate 상태모델, immutable policy와 Spring Batch/업무 transaction 경계를 제공한다.",Batch,Retention pause expectedVersion을 실제 Policy rowVersion 계약과 연결하고 Batch Runtime/Command/Worker/Center-Cut 관련 current verifier와 runtime contracts를 현행화했다.,Batch/runtime tests and targeted gates; multi-worker live acceptance remains unverified,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
CENTER-RUNNER,CenterCutRunner를 Agent 내장 또는 독립 Process로 배포하고 target generation→claim→dispatch→aggregate lifecycle을 제공한다.,Release / Public Distribution,"Public Workspace/Binary consumer, isolated Gradle cache/no mavenLocal/private-source 계약과 publication/catalog/BOM 경계를 정리했다.","Release tests 30 PASS, public staging PASS; reachable public repository E2E remains unverified",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
CENTER-PARAM,"대량 작업 parameter snapshot, schema, canonical hash, encryption/masking, version과 replay 재현성을 제공한다.",Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
CENTER-CLAIM,"item claim, lease, fencing, chunk assignment, stale worker 차단, duplicate prevention과 restart를 제공한다.",Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
CENTER-RATE,"global/domain/target TPS·RPS, concurrency, backpressure, adaptive throttle, pause/drain과 multi-instance 일관성을 제공한다.",Generated Domain / Generator,"root gradle.properties의 cpf.domain.* Developer Contract를 Gradle/Generator/Runtime 단일 소비 계약으로 사용하고 lock 없이 현재 Template에서 expected seed를 재계산한다. Generator 입력/상태 파일 미생성, externalClients typed consumer/config/error/test, DB Binding 분리를 구현했으며 minimal/composite Scratch Java25 및 Open Git projection을 검증했다. Current MBR/EXS regenerate/runtime와 최종 release 검증은 진행 중이다.","Generator Full Contract, generator verification, current root IA, DB3 render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
CENTER-REPROCESS,"failed-only·selected·range 재처리, approval, idempotency, prior result 보존, compensation와 결과 비교를 제공한다.",Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
CENTER-UNKNOWN,item/attempt 결과 불명을 분류·대사하고 확인 전 무조건 재처리를 금지하며 수동 확정과 audit를 제공한다.,Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
