requirement_id,canonical_requirement_id,개발GPT_수행상태,개발GPT_자체검수상태,acceptance_result,evidence_ref,remaining_gap,development_status,verification_status
CPF-FR-005978,ADM-SERVICE,완료,완료,PASS_ALTERNATIVE,evidence/ADM_BZA_OPENAPI_OPERATION_INVENTORY.csv; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005979,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005980,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005981,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005982,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005983,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005984,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005985,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005986,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005987,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005988,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005989,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005990,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005991,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005992,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005993,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005994,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005995,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005996,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005997,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005998,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-005999,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006000,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006001,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006002,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006003,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006004,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006005,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006006,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006007,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006008,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006009,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006010,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006011,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006012,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006013,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006014,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006015,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006016,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006017,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006018,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006019,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006020,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006021,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006022,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006023,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006024,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006025,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006026,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006027,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006028,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006029,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006030,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006031,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006032,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006033,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006034,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006035,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006036,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006037,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006038,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006039,ADM-LOG,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmLogPolicyServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmDynamicLogLevelRuleStoreTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006040,ADM-BATCH,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchOperationServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchJobLogServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006041,ADM-BATCH,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchOperationServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchJobLogServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006042,ADM-BATCH,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchOperationServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchJobLogServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006043,ADM-BATCH,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchOperationServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchJobLogServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006044,ADM-BATCH,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchOperationServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchJobLogServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006045,ADM-BATCH,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchOperationServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchJobLogServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006046,ADM-BATCH,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchOperationServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchJobLogServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006047,ADM-BATCH,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchOperationServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchJobLogServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006048,ADM-BATCH,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchOperationServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchJobLogServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006049,ADM-BATCH,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchOperationServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchJobLogServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006050,ADM-BATCH,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchOperationServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchJobLogServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
CPF-FR-006051,ADM-BATCH,완료,완료,PASS_ALTERNATIVE,cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchOperationServiceTest.java; cpf-admin/src/test/java/com/cpf/admin/opr/service/AdmBatchJobLogServiceTest.java; evidence/CANONICAL_SOURCE_TRACE.csv,NONE_FOR_ASSIGNED_ACCEPTANCE,완료,완료
