id_type,exact_id,work_item_id,development_status,verification_status,qa_status,evidence_path,final_completion
CPF-FR,CPF-FR-008841,CPF-WP-API-FILE-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008841,false
CPF-FR,CPF-FR-008842,CPF-WP-API-FILE-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008842,false
CPF-FR,CPF-FR-008843,CPF-WP-API-FILE-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008843,false
CPF-FR,CPF-FR-008844,CPF-WP-API-FILE-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008844,false
CPF-FR,CPF-FR-008845,CPF-WP-API-FILE-03-VERIFICATION_EVIDENCE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008845,false
CPF-FR,CPF-FR-008846,CPF-WP-RULE-ARCH-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008846,false
CPF-FR,CPF-FR-008847,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008847,false
CPF-FR,CPF-FR-008848,CPF-WP-RULE-ARCH-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008848,false
CPF-FR,CPF-FR-008849,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008849,false
CPF-FR,CPF-FR-008850,CPF-WP-RULE-ARCH-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008850,false
CPF-FR,CPF-FR-008851,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008851,false
CPF-FR,CPF-FR-008852,CPF-WP-RULE-ARCH-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008852,false
CPF-FR,CPF-FR-008853,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008853,false
CPF-FR,CPF-FR-008854,CPF-WP-RULE-ARCH-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008854,false
CPF-FR,CPF-FR-008855,CPF-WP-RULE-ARCH-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008855,false
CPF-FR,CPF-FR-008856,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008856,false
CPF-FR,CPF-FR-008857,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008857,false
CPF-FR,CPF-FR-008858,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008858,false
CPF-FR,CPF-FR-008859,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008859,false
CPF-FR,CPF-FR-008860,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008860,false
CPF-FR,CPF-FR-008861,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008861,false
CPF-FR,CPF-FR-008862,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008862,false
CPF-FR,CPF-FR-008863,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008863,false
CPF-FR,CPF-FR-008864,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008864,false
CPF-FR,CPF-FR-008865,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008865,false
CPF-FR,CPF-FR-008866,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008866,false
CPF-FR,CPF-FR-008867,CPF-WP-RULE-ARCH-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008867,false
CPF-FR,CPF-FR-008868,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008868,false
CPF-FR,CPF-FR-008869,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008869,false
CPF-FR,CPF-FR-008870,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008870,false
CPF-FR,CPF-FR-008871,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008871,false
CPF-FR,CPF-FR-008872,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008872,false
CPF-FR,CPF-FR-008873,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008873,false
CPF-FR,CPF-FR-008874,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008874,false
CPF-FR,CPF-FR-008875,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008875,false
CPF-FR,CPF-FR-008876,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008876,false
CPF-FR,CPF-FR-008877,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008877,false
CPF-FR,CPF-FR-008878,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008878,false
CPF-FR,CPF-FR-008879,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008879,false
CPF-FR,CPF-FR-008880,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008880,false
CPF-FR,CPF-FR-008881,CPF-WP-RULE-ARCH-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008881,false
CPF-FR,CPF-FR-008882,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008882,false
CPF-FR,CPF-FR-008883,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008883,false
CPF-FR,CPF-FR-008884,CPF-WP-RULE-ARCH-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008884,false
CPF-FR,CPF-FR-008885,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,미완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008885,false
CPF-FR,CPF-FR-008886,CPF-WP-RULE-ARCH-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008886,false
CPF-FR,CPF-FR-008887,CPF-WP-RULE-ARCH-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008887,false
CPF-FR,CPF-FR-008888,CPF-WP-RULE-ARCH-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008888,false
CPF-FR,CPF-FR-008889,CPF-WP-RULE-ARCH-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008889,false
CPF-FR,CPF-FR-008890,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008890,false
CPF-FR,CPF-FR-008891,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008891,false
CPF-FR,CPF-FR-008892,CPF-WP-RULE-ARCH-03-INTEGRATION_ENFORCEMENT,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008892,false
CPF-FR,CPF-FR-008893,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008893,false
CPF-FR,CPF-FR-008894,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008894,false
CPF-FR,CPF-FR-008895,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008895,false
CPF-FR,CPF-FR-008896,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008896,false
CPF-FR,CPF-FR-008897,CPF-WP-RULE-ARCH-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008897,false
CPF-FR,CPF-FR-008898,CPF-WP-RULE-ARCH-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008898,false
CPF-FR,CPF-FR-008899,CPF-WP-RULE-ARCH-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008899,false
CPF-FR,CPF-FR-008900,CPF-WP-RULE-ARCH-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008900,false
CPF-FR,CPF-FR-008901,CPF-WP-RULE-ARCH-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008901,false
CPF-FR,CPF-FR-008902,CPF-WP-RULE-ARCH-03-INTEGRATION_ENFORCEMENT,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008902,false
CPF-FR,CPF-FR-008903,CPF-WP-RULE-ARCH-03-INTEGRATION_ENFORCEMENT,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008903,false
CPF-FR,CPF-FR-008904,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008904,false
CPF-FR,CPF-FR-008905,CPF-WP-RULE-ARCH-02-NEGATIVE_FIXTURES,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008905,false
CPF-FR,CPF-FR-008906,CPF-WP-RULE-ARCH-03-INTEGRATION_ENFORCEMENT,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008906,false
CPF-FR,CPF-FR-008907,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008907,false
CPF-FR,CPF-FR-008908,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008908,false
CPF-FR,CPF-FR-008909,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008909,false
CPF-FR,CPF-FR-008910,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008910,false
CPF-FR,CPF-FR-008911,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008911,false
CPF-FR,CPF-FR-008912,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008912,false
CPF-FR,CPF-FR-008913,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008913,false
CPF-FR,CPF-FR-008914,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008914,false
CPF-FR,CPF-FR-008915,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008915,false
CPF-FR,CPF-FR-008916,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008916,false
CPF-FR,CPF-FR-008917,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008917,false
CPF-FR,CPF-FR-008918,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008918,false
CPF-FR,CPF-FR-008919,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008919,false
CPF-FR,CPF-FR-008920,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008920,false
CPF-FR,CPF-FR-008921,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008921,false
CPF-FR,CPF-FR-008922,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008922,false
CPF-FR,CPF-FR-008923,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008923,false
CPF-FR,CPF-FR-008924,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008924,false
CPF-FR,CPF-FR-008925,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008925,false
CPF-FR,CPF-FR-008926,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008926,false
CPF-FR,CPF-FR-008927,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008927,false
CPF-FR,CPF-FR-008928,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008928,false
CPF-FR,CPF-FR-008929,CPF-WP-RULE-SEC-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008929,false
CPF-FR,CPF-FR-008930,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008930,false
CPF-FR,CPF-FR-008931,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008931,false
CPF-FR,CPF-FR-008932,CPF-WP-RULE-SEC-03-INTEGRATION_ENFORCEMENT,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008932,false
CPF-FR,CPF-FR-008933,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008933,false
CPF-FR,CPF-FR-008934,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008934,false
CPF-FR,CPF-FR-008935,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008935,false
CPF-FR,CPF-FR-008936,CPF-WP-RULE-SEC-03-INTEGRATION_ENFORCEMENT,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008936,false
CPF-FR,CPF-FR-008937,CPF-WP-RULE-SEC-03-INTEGRATION_ENFORCEMENT,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008937,false
CPF-FR,CPF-FR-008938,CPF-WP-RULE-SEC-02-NEGATIVE_FIXTURES,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008938,false
CPF-FR,CPF-FR-008939,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008939,false
CPF-FR,CPF-FR-008940,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008940,false
CPF-FR,CPF-FR-008941,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008941,false
CPF-FR,CPF-FR-008942,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008942,false
CPF-FR,CPF-FR-008943,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008943,false
CPF-FR,CPF-FR-008944,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008944,false
CPF-FR,CPF-FR-008945,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008945,false
CPF-FR,CPF-FR-008946,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008946,false
CPF-FR,CPF-FR-008947,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008947,false
CPF-FR,CPF-FR-008948,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008948,false
CPF-FR,CPF-FR-008949,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008949,false
CPF-FR,CPF-FR-008950,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008950,false
CPF-FR,CPF-FR-008951,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008951,false
CPF-FR,CPF-FR-008952,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008952,false
CPF-FR,CPF-FR-008953,CPF-WP-RULE-SEC-03-INTEGRATION_ENFORCEMENT,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008953,false
CPF-FR,CPF-FR-008954,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008954,false
CPF-FR,CPF-FR-008955,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008955,false
CPF-FR,CPF-FR-008956,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008956,false
CPF-FR,CPF-FR-008957,CPF-WP-RULE-SEC-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008957,false
CPF-FR,CPF-FR-008958,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008958,false
CPF-FR,CPF-FR-008959,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008959,false
CPF-FR,CPF-FR-008960,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008960,false
CPF-FR,CPF-FR-008961,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008961,false
CPF-FR,CPF-FR-008962,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008962,false
CPF-FR,CPF-FR-008963,CPF-WP-RULE-SEC-03-INTEGRATION_ENFORCEMENT,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008963,false
CPF-FR,CPF-FR-008964,CPF-WP-RULE-SEC-03-INTEGRATION_ENFORCEMENT,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008964,false
CPF-FR,CPF-FR-008965,CPF-WP-RULE-SEC-02-NEGATIVE_FIXTURES,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008965,false
CPF-FR,CPF-FR-008966,CPF-WP-RULE-SEC-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008966,false
CPF-FR,CPF-FR-008967,CPF-WP-RULE-SEC-03-INTEGRATION_ENFORCEMENT,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008967,false
CPF-FR,CPF-FR-008968,CPF-WP-RULE-QUALITY-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008968,false
CPF-FR,CPF-FR-008969,CPF-WP-RULE-QUALITY-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008969,false
CPF-FR,CPF-FR-008970,CPF-WP-RULE-QUALITY-01-GATE_ENGINE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008970,false
CPF-FR,CPF-FR-008971,CPF-WP-RULE-QUALITY-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008971,false
CPF-FR,CPF-FR-008972,CPF-WP-RULE-QUALITY-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008972,false
CPF-FR,CPF-FR-008973,CPF-WP-RULE-QUALITY-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008973,false
CPF-FR,CPF-FR-008974,CPF-WP-RULE-QUALITY-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008974,false
CPF-FR,CPF-FR-008975,CPF-WP-RULE-QUALITY-02-NEGATIVE_FIXTURES,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008975,false
CPF-FR,CPF-FR-008976,CPF-WP-RULE-QUALITY-01-GATE_ENGINE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-008976,false
