id,area,status,severity,title,requirement,validation,evidence
CPF-QA-ADM-050,ADM,부분 구현,P1,Observability Console,cpf-admin 플랫폼 Control Plane 책임으로 Observability Console을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-051,ADM,부분 구현,P1,Secret Metadata Console,cpf-admin 플랫폼 Control Plane 책임으로 Secret Metadata Console을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-052,ADM,부분 구현,P1,Batch Control Console,cpf-admin 플랫폼 Control Plane 책임으로 Batch Control Console을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-053,ADM,부분 구현,P1,Gateway Control Console,cpf-admin 플랫폼 Control Plane 책임으로 Gateway Control Console을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-054,ADM,부분 구현,P1,Security Policy Console,cpf-admin 플랫폼 Control Plane 책임으로 Security Policy Console을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-055,ADM,부분 구현,P1,Approval Console,cpf-admin 플랫폼 Control Plane 책임으로 Approval Console을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-056,ADM,부분 구현,P1,Audit Verification Console,cpf-admin 플랫폼 Control Plane 책임으로 Audit Verification Console을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-057,ADM,부분 구현,P1,Server Paging 공통,cpf-admin 플랫폼 Control Plane 책임으로 Server Paging 공통을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-058,ADM,부분 구현,P1,Partial Stale UX,cpf-admin 플랫폼 Control Plane 책임으로 Partial Stale UX을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-059,ADM,부분 구현,P0,위험조치 UX,cpf-admin 플랫폼 Control Plane 책임으로 위험조치 UX을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-060,ADM,부분 구현,P1,Accessibility,cpf-admin 플랫폼 Control Plane 책임으로 Accessibility을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-061,ADM,부분 구현,P1,SSE WebSocket 실시간 상태,cpf-admin 플랫폼 Control Plane 책임으로 SSE WebSocket 실시간 상태을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-062,ADM,부분 구현,P1,ADM Static Artifact 분리,cpf-admin 플랫폼 Control Plane 책임으로 ADM Static Artifact 분리을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-063,ADM,부분 구현,P1,CSP CSRF Secure Header,cpf-admin 플랫폼 Control Plane 책임으로 CSP CSRF Secure Header을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-064,ADM,부분 구현,P1,운영자 목록 N+1 제거,cpf-admin 플랫폼 Control Plane 책임으로 운영자 목록 N+1 제거을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-065,ADM,부분 구현,P1,Session DB Paging,cpf-admin 플랫폼 Control Plane 책임으로 Session DB Paging을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-066,ADM,부분 구현,P1,Audit Export Guard,cpf-admin 플랫폼 Control Plane 책임으로 Audit Export Guard을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-067,ADM,부분 구현,P1,Saved Search,cpf-admin 플랫폼 Control Plane 책임으로 Saved Search을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-068,ADM,부분 구현,P1,Runbook 연결,cpf-admin 플랫폼 Control Plane 책임으로 Runbook 연결을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-069,ADM,부분 구현,P1,Maintenance Drain 제어,cpf-admin 플랫폼 Control Plane 책임으로 Maintenance Drain 제어을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-070,ADM,부분 구현,P1,Deployment Rollout 제어,cpf-admin 플랫폼 Control Plane 책임으로 Deployment Rollout 제어을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-071,ADM,부분 구현,P1,Backup Restore 상태,cpf-admin 플랫폼 Control Plane 책임으로 Backup Restore 상태을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-ADM-072,ADM,부분 구현,P1,DR 상태,cpf-admin 플랫폼 Control Plane 책임으로 DR 상태을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Backend/API/DB/Frontend/Permission/Browser/Fault/Multi-instance로 검증한다.,
CPF-QA-BZA-001,BZA,부분 구현,P0,Identity Employee 분리,cpf-biz-admin 고객 업무 관리 책임으로 Identity Employee 분리을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"BZA DB Transaction, API, Browser, Multi-instance, Fault, Approval race로 검증한다.",
CPF-QA-BZA-002,BZA,부분 구현,P1,조직 Hierarchy,cpf-biz-admin 고객 업무 관리 책임으로 조직 Hierarchy을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"BZA DB Transaction, API, Browser, Multi-instance, Fault, Approval race로 검증한다.",
CPF-QA-BZA-003,BZA,부분 구현,P1,조직 Cycle 방지,cpf-biz-admin 고객 업무 관리 책임으로 조직 Cycle 방지을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"BZA DB Transaction, API, Browser, Multi-instance, Fault, Approval race로 검증한다.",
CPF-QA-BZA-004,BZA,부분 구현,P1,복수 소속 Assignment,cpf-biz-admin 고객 업무 관리 책임으로 복수 소속 Assignment을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"BZA DB Transaction, API, Browser, Multi-instance, Fault, Approval race로 검증한다.",
CPF-QA-BZA-005,BZA,부분 구현,P1,주 소속 유일성,cpf-biz-admin 고객 업무 관리 책임으로 주 소속 유일성을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"BZA DB Transaction, API, Browser, Multi-instance, Fault, Approval race로 검증한다.",
CPF-QA-BZA-006,BZA,부분 구현,P1,파견 직무대행,cpf-biz-admin 고객 업무 관리 책임으로 파견 직무대행을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"BZA DB Transaction, API, Browser, Multi-instance, Fault, Approval race로 검증한다.",
CPF-QA-BZA-007,BZA,부분 구현,P1,직급 직책 책임 Catalog,cpf-biz-admin 고객 업무 관리 책임으로 직급 직책 책임 Catalog을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"BZA DB Transaction, API, Browser, Multi-instance, Fault, Approval race로 검증한다.",
CPF-QA-BZA-008,BZA,부분 구현,P1,직원 상태 Catalog,cpf-biz-admin 고객 업무 관리 책임으로 직원 상태 Catalog을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"BZA DB Transaction, API, Browser, Multi-instance, Fault, Approval race로 검증한다.",
CPF-QA-BZA-009,BZA,부분 구현,P0,안전한 관리자 생성,cpf-biz-admin 고객 업무 관리 책임으로 안전한 관리자 생성을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"BZA DB Transaction, API, Browser, Multi-instance, Fault, Approval race로 검증한다.",
CPF-QA-BZA-010,BZA,부분 구현,P0,관리자 생성 operation hash,cpf-biz-admin 고객 업무 관리 책임으로 관리자 생성 operation hash을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"BZA DB Transaction, API, Browser, Multi-instance, Fault, Approval race로 검증한다.",
CPF-QA-BZA-011,BZA,부분 구현,P0,계정 활성 Guard,cpf-biz-admin 고객 업무 관리 책임으로 계정 활성 Guard을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"BZA DB Transaction, API, Browser, Multi-instance, Fault, Approval race로 검증한다.",
CPF-QA-BZA-012,BZA,부분 구현,P0,BZA 상태 State Machine,cpf-biz-admin 고객 업무 관리 책임으로 BZA 상태 State Machine을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"BZA DB Transaction, API, Browser, Multi-instance, Fault, Approval race로 검증한다.",
CPF-QA-BZA-013,BZA,부분 구현,P0,Refresh Session State,cpf-biz-admin 고객 업무 관리 책임으로 Refresh Session State을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"BZA DB Transaction, API, Browser, Multi-instance, Fault, Approval race로 검증한다.",
CPF-QA-BZA-014,BZA,부분 구현,P0,Access Token 즉시 무효화,cpf-biz-admin 고객 업무 관리 책임으로 Access Token 즉시 무효화을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"BZA DB Transaction, API, Browser, Multi-instance, Fault, Approval race로 검증한다.",
CPF-QA-BZA-015,BZA,부분 구현,P0,Refresh Rotation 멱등,cpf-biz-admin 고객 업무 관리 책임으로 Refresh Rotation 멱등을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"BZA DB Transaction, API, Browser, Multi-instance, Fault, Approval race로 검증한다.",
CPF-QA-BZA-016,BZA,부분 구현,P0,Refresh Reuse 탐지,cpf-biz-admin 고객 업무 관리 책임으로 Refresh Reuse 탐지을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"BZA DB Transaction, API, Browser, Multi-instance, Fault, Approval race로 검증한다.",
CPF-QA-BZA-017,BZA,부분 구현,P0,Login Operation State,cpf-biz-admin 고객 업무 관리 책임으로 Login Operation State을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,"BZA DB Transaction, API, Browser, Multi-instance, Fault, Approval race로 검증한다.",
