persona,lifecycle,feature,intent,owner_document,owner_section,completion_contract,status
아키텍트,인계,Generator·신규 Domain,완료판정,01,5/14/24/29,DryRun/Apply/Manifest/DB/OpenAPI/Test/인계,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,무엇,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,왜,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,언제,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,어디,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,선택,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,비선택,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,선행조건,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,입력,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,기본값,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,범위,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,순서,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,정상결과,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,상태변화,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,오류,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,Timeout,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,동시성,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,중복,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,부분실패,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,Retry,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,Restart,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,Reprocess,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,Reconcile,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,Compensation,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,Rollback,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,권한,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,보안,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,감사,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,LogMetricTrace,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,Test,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,Source,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,인계,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,공통 Utility API,완료판정,01,2/22/29,입력/예외/사용 경계/Test,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,무엇,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,왜,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,언제,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,어디,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,선택,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,비선택,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,선행조건,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,입력,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,기본값,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,범위,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,순서,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,정상결과,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,상태변화,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,오류,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,Timeout,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,동시성,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,중복,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,부분실패,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,Retry,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,Restart,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,Reprocess,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,Reconcile,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,Compensation,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,Rollback,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,권한,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,보안,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,감사,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,LogMetricTrace,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,Test,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,Source,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,인계,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,Query·Paging·Export,완료판정,01,3/14.2/29,Page/Slice/Cursor/Sort/Export/오류,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,무엇,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,왜,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,언제,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,어디,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,선택,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,비선택,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,선행조건,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,입력,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,기본값,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,범위,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,순서,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,정상결과,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,상태변화,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,오류,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,Timeout,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,동시성,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,중복,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,부분실패,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,Retry,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,Restart,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,Reprocess,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,Reconcile,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,Compensation,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,Rollback,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,권한,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,보안,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,감사,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,LogMetricTrace,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,Test,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,Source,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,인계,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,온라인 Transaction,완료판정,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,무엇,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,왜,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,언제,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,어디,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,선택,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,비선택,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,선행조건,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,입력,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,기본값,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,범위,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,순서,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,정상결과,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,상태변화,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,오류,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,Timeout,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,동시성,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,중복,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,부분실패,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,Retry,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,Restart,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,Reprocess,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,Reconcile,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,Compensation,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,Rollback,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,권한,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,보안,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,감사,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,LogMetricTrace,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,Test,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,Source,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,인계,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,Messaging·Outbox·Inbox,완료판정,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,무엇,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,왜,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,언제,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,어디,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,선택,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,비선택,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,선행조건,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,입력,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,기본값,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,범위,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,순서,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,정상결과,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,상태변화,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,오류,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,Timeout,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,동시성,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,중복,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,부분실패,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,Retry,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,Restart,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,Reprocess,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,Reconcile,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,Compensation,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,Rollback,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,권한,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
아키텍트,인계,HTTP/TCP/전문 외부연계,보안,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
