requirement_id,capability,function_type,development_status,verification_status,overall_status,qa_status,evidence_path,next_action
CPF-FR-003473,API-LIMIT,INTEGRATION_TEST,완료,대체검증 완료; Java25/실제 Runtime 미검증,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Java25 Gradle/외부 Provider/Process Kill Runtime 재실행
CPF-FR-003474,API-LIMIT,RUNTIME_TEST,완료,대체검증 완료; Java25/실제 Runtime 미검증,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Java25 Gradle/외부 Provider/Process Kill Runtime 재실행
CPF-FR-003475,API-LIMIT,FAULT_TEST,완료,대체검증 완료; Java25/실제 Runtime 미검증,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Java25 Gradle/외부 Provider/Process Kill Runtime 재실행
CPF-FR-003476,API-LIMIT,EVIDENCE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003477,API-LIMIT,HYGIENE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003478,EXS-INST,PURPOSE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003479,EXS-INST,OWNER,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003480,EXS-INST,CONSUMER,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003481,EXS-INST,PUBLIC_API,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003482,EXS-INST,EXTENSION_SPI,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003483,EXS-INST,INTERNAL_IMPL,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003484,EXS-INST,INPUT,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003485,EXS-INST,OUTPUT,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003486,EXS-INST,CONFIG,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003487,EXS-INST,VALIDATION,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003488,EXS-INST,STATE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003489,EXS-INST,TRANSITION,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003490,EXS-INST,COMMAND,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003491,EXS-INST,QUERY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003492,EXS-INST,IDEMPOTENCY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003493,EXS-INST,CONCURRENCY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003494,EXS-INST,DEADLINE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003495,EXS-INST,RETRY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003496,EXS-INST,CIRCUIT,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003497,EXS-INST,UNKNOWN,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003498,EXS-INST,RECONCILE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003499,EXS-INST,RECOVERY,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003500,EXS-INST,COMPENSATION,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003501,EXS-INST,ROLLBACK,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003502,EXS-INST,MULTI_INSTANCE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003503,EXS-INST,LOCAL_REMOTE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003504,EXS-INST,MIXED_VERSION,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003505,EXS-INST,AUTHN,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003506,EXS-INST,AUTHZ,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003507,EXS-INST,DATA_SCOPE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003508,EXS-INST,MASKING,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003509,EXS-INST,REASON,미완료,정적 계약 확인,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6C 승인·사유·만료 Runtime Control 연결 후 재검증
CPF-FR-003510,EXS-INST,APPROVAL,미완료,정적 계약 확인,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6C 승인·사유·만료 Runtime Control 연결 후 재검증
CPF-FR-003511,EXS-INST,AUDIT,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003512,EXS-INST,LOG,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003513,EXS-INST,METRIC,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003514,EXS-INST,TRACE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003515,EXS-INST,HEALTH,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003516,EXS-INST,ALERT_RUNBOOK,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003517,EXS-INST,RESOURCE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003518,EXS-INST,DB_OWNER,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-003519,EXS-INST,DB_SCHEMA,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-003520,EXS-INST,DB_QUERY,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-003521,EXS-INST,DB_MIGRATION,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-003522,EXS-INST,DB_ROLLBACK,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-003523,EXS-INST,DB_VENDOR,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6E 산출물 적용 후 정식 통합 재검증
CPF-FR-003524,EXS-INST,API_OPENAPI,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6A 산출물 적용 후 정식 통합 재검증
CPF-FR-003525,EXS-INST,FRONTEND,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6A 산출물 적용 후 정식 통합 재검증
CPF-FR-003526,EXS-INST,ADM_UI,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6A 산출물 적용 후 정식 통합 재검증
CPF-FR-003527,EXS-INST,BZA_UI,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6A 산출물 적용 후 정식 통합 재검증
CPF-FR-003528,EXS-INST,GENERATOR,미완료,미검증,교차 세션 변경 대기,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6F 산출물 적용 후 정식 통합 재검증
CPF-FR-003529,EXS-INST,SAMPLE_EDU,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003530,EXS-INST,JAVADOC,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003531,EXS-INST,GUIDE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003532,EXS-INST,UNIT_TEST,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003533,EXS-INST,CONTRACT_TEST,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003534,EXS-INST,INTEGRATION_TEST,완료,대체검증 완료; Java25/실제 Runtime 미검증,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Java25 Gradle/외부 Provider/Process Kill Runtime 재실행
CPF-FR-003535,EXS-INST,RUNTIME_TEST,완료,대체검증 완료; Java25/실제 Runtime 미검증,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Java25 Gradle/외부 Provider/Process Kill Runtime 재실행
CPF-FR-003536,EXS-INST,FAULT_TEST,완료,대체검증 완료; Java25/실제 Runtime 미검증,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Java25 Gradle/외부 Provider/Process Kill Runtime 재실행
CPF-FR-003537,EXS-INST,EVIDENCE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003538,EXS-INST,HYGIENE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003539,EXS-REST,PURPOSE,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003540,EXS-REST,OWNER,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003541,EXS-REST,CONSUMER,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003542,EXS-REST,PUBLIC_API,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
CPF-FR-003543,EXS-REST,EXTENSION_SPI,완료,대체검증 또는 정적 검증 완료; 정식 Runtime 재확인,구현 완료·정식 Runtime 재확인,QA 재검수 대기,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Codex 독립검수 후 Java25·외부 환경 재실행
