new_id,kind,source_set,area,section,title,requirement_or_setup,validation_or_expected,root_cause_key,dedup_status,merged_into,match_score,dedup_reason,closing_status,closing_evidence
CPF-QA-NQA-REQ-174,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위,Menu Group,Menu Group,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|540b2e91db,UNIQUE,,0.1667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-175,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위,Menu,Menu,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|252a25667d,UNIQUE,,0.1111,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-176,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위,Submenu,Submenu,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|081f120ed0,UNIQUE,,0.0000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-177,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위,Tab,Tab,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|e974602114,UNIQUE,,0.0000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-178,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위,Route,Route,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|fc166eb813,UNIQUE,,0.0909,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-179,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위,Page,Page,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|767013ce0e,UNIQUE,,0.0286,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-180,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위,Modal,Modal,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|964a3b119b,UNIQUE,,0.1111,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-181,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위,Drawer,Drawer,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|38591decba,UNIQUE,,0.0000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-182,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위,Button,Button,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|7b7fcc78d6,UNIQUE,,0.1111,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-183,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위,API,API,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|a033a528b6,UNIQUE,,0.0833,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-184,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위,Permission,Permission,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|6d244f5836,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-185,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위,Owner Module,Owner Module,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|ae15092ada,UNIQUE,,0.0588,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-186,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위,DB,DB,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|0352a8acc9,UNIQUE,,0.1000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-187,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위,Audit,Audit,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|7876153ada,UNIQUE,,0.0370,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-188,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위,Test,Test,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.1 검수 범위 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|a94a8fe5cc,UNIQUE,,0.2000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-189,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성,계층 데이터: Tree 또는 Tree Grid,계층 데이터: Tree 또는 Tree Grid,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|40bd2d94db,UNIQUE,,0.0357,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-190,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성,대량 목록: Server Paging 또는 Virtual Grid,대량 목록: Server Paging 또는 Virtual Grid,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|c0466d961f,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-191,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성,실행 작업: Progress·Timeline·Target Result,실행 작업: Progress·Timeline·Target Result,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|f2a1e6ed68,UNIQUE,,0.0769,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-192,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성,정책 변경: Current·Desired·Diff·Preview,정책 변경: Current·Desired·Diff·Preview,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|bee35f801e,UNIQUE,,0.0909,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-193,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성,위험 조작: Reason·Approval·Confirmation,위험 조작: Reason·Approval·Confirmation,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|4d90696dbf,UNIQUE,,0.0323,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-194,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성,감사 이력: Immutable Timeline,감사 이력: Immutable Timeline,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|990a12e7ee,UNIQUE,,0.0588,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-195,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성,업로드: Wizard·Preview·Validation·Result,업로드: Wizard·Preview·Validation·Result,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|8617a38e33,UNIQUE,,0.0833,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-196,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성,다운로드: Job·Progress·Expiry·Audit,다운로드: Job·Progress·Expiry·Audit,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|b9c69f9894,UNIQUE,,0.0690,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-197,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성,부분 실패: 전체 집계와 대상별 상세,부분 실패: 전체 집계와 대상별 상세,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|91a6e34bac,UNIQUE,,0.0588,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-198,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성,결과 불명: Reconcile 동선,결과 불명: Reconcile 동선,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|5498e6ca7d,UNIQUE,,0.1000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-199,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성,복구: Retry·Cancel·Rollback 동선,복구: Retry·Cancel·Rollback 동선,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|bb41a04532,UNIQUE,,0.0625,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-200,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성,JSON `<pre>` 출력,JSON `<pre>` 출력,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|c981ac0c11,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-201,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성,개발자용 Form,개발자용 Form,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|7480f11abf,UNIQUE,,0.0000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-202,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성,오류 Toast 한 줄,오류 Toast 한 줄,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|95ac938619,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-203,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성,2단계까지만 표시되는 Tree,2단계까지만 표시되는 Tree,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|ba3d276251,UNIQUE,,0.0000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-204,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성,평면 목록을 들여쓰기만 한 화면,평면 목록을 들여쓰기만 한 화면,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|06b423e42c,UNIQUE,,0.0370,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-205,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성,화면 첫 페이지 데이터만 다운로드,화면 첫 페이지 데이터만 다운로드,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|745317e7a6,UNIQUE,,0.0714,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-206,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성,Backend 기능이 연결되지 않은 Button,Backend 기능이 연결되지 않은 Button,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|da9b414a04,UNIQUE,,0.0769,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-207,REQUIREMENT,NQA20260729,BZA,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성,실제 업무 흐름과 맞지 않는 복사형 CRUD 화면,실제 업무 흐름과 맞지 않는 복사형 CRUD 화면,7. ADM·BZA UI와 메뉴 구조 전수 검수 > 7.2 UI 적정성 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,BZA|bza-tree-permission-ui|0e65ee17d2,UNIQUE,,0.0667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-208,REQUIREMENT,NQA20260729,RTC,8. Tree UI 요구사항 > 8.1 ADM Runtime Tree,임의 깊이,임의 깊이,8. Tree UI 요구사항 > 8.1 ADM Runtime Tree 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|51da4039a9,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-209,REQUIREMENT,NQA20260729,RTC,8. Tree UI 요구사항 > 8.1 ADM Runtime Tree,펼치기·접기,펼치기·접기,8. Tree UI 요구사항 > 8.1 ADM Runtime Tree 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|03786eb718,UNIQUE,,0.0000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-210,REQUIREMENT,NQA20260729,RTC,8. Tree UI 요구사항 > 8.1 ADM Runtime Tree,전체 펼치기·접기,전체 펼치기·접기,8. Tree UI 요구사항 > 8.1 ADM Runtime Tree 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|03786eb718,UNIQUE,,0.0000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-211,REQUIREMENT,NQA20260729,RTC,8. Tree UI 요구사항 > 8.1 ADM Runtime Tree,검색 결과 경로 자동 확장,검색 결과 경로 자동 확장,8. Tree UI 요구사항 > 8.1 ADM Runtime Tree 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|76d77228c9,UNIQUE,,0.0909,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-212,REQUIREMENT,NQA20260729,RTC,8. Tree UI 요구사항 > 8.1 ADM Runtime Tree,Breadcrumb,Breadcrumb,8. Tree UI 요구사항 > 8.1 ADM Runtime Tree 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,RTC|adm-runtime-operation-visibility|6e5ce570b4,UNIQUE,,0.0000,,미검증,latest master exact-SHA execution evidence required
