entry_id,kind,path,symbol,classification,canonical_replacement,owner,public_surface,notes
SCRIPT:cpf-tools/db/verification/tests/test_platform_migration_safety_contract.py,SCRIPT,cpf-tools/db/verification/tests/test_platform_migration_safety_contract.py,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verification/tests/test_seed_bundle_plan_closure.py,SCRIPT,cpf-tools/db/verification/tests/test_seed_bundle_plan_closure.py,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verification/tests/test_seed_bundle_runtime_contract.py,SCRIPT,cpf-tools/db/verification/tests/test_seed_bundle_runtime_contract.py,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verification/tests/test_seed_bundle_semantic_closure.py,SCRIPT,cpf-tools/db/verification/tests/test_seed_bundle_semantic_closure.py,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verification/tests/test_seed_dialect_lint.py,SCRIPT,cpf-tools/db/verification/tests/test_seed_dialect_lint.py,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verification/tests/test_sql_standard_canonical_discovery.py,SCRIPT,cpf-tools/db/verification/tests/test_sql_standard_canonical_discovery.py,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verification/tests/test_verification_migration_lifecycle_simulator.py,SCRIPT,cpf-tools/db/verification/tests/test_verification_migration_lifecycle_simulator.py,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verification/verify-cpf-approved-baseline-three-db.ps1,SCRIPT,cpf-tools/db/verification/verify-cpf-approved-baseline-three-db.ps1,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verification/verify-cpf-db-development-contract.py,SCRIPT,cpf-tools/db/verification/verify-cpf-db-development-contract.py,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verification/verify-cpf-db-less-fail-closed.ps1,SCRIPT,cpf-tools/db/verification/verify-cpf-db-less-fail-closed.ps1,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verification/verify-cpf-db-less-fail-closed.py,SCRIPT,cpf-tools/db/verification/verify-cpf-db-less-fail-closed.py,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verification/verify-cpf-db-lifecycle-contract.py,SCRIPT,cpf-tools/db/verification/verify-cpf-db-lifecycle-contract.py,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verification/verify-cpf-db-operability-evidence.py,SCRIPT,cpf-tools/db/verification/verify-cpf-db-operability-evidence.py,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verification/verify-cpf-db-performance-evidence.py,SCRIPT,cpf-tools/db/verification/verify-cpf-db-performance-evidence.py,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verification/verify-cpf-db-schema-governance.py,SCRIPT,cpf-tools/db/verification/verify-cpf-db-schema-governance.py,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verification/verify-cpf-db-vendor-manifest.ps1,SCRIPT,cpf-tools/db/verification/verify-cpf-db-vendor-manifest.ps1,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verification/verify-cpf-db-vendor-manifest.py,SCRIPT,cpf-tools/db/verification/verify-cpf-db-vendor-manifest.py,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verification/verify-cpf-db-vendor-semantic-parity.py,SCRIPT,cpf-tools/db/verification/verify-cpf-db-vendor-semantic-parity.py,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verification/verify-cpf-db-vendor-static-token-parity.py,SCRIPT,cpf-tools/db/verification/verify-cpf-db-vendor-static-token-parity.py,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verification/verify-cpf-seed-dialect.py,SCRIPT,cpf-tools/db/verification/verify-cpf-seed-dialect.py,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verification/verify-dr-restore.ps1,SCRIPT,cpf-tools/db/verification/verify-dr-restore.ps1,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verification,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verify_canonical_vendor_render.py,SCRIPT,cpf-tools/db/verify_canonical_vendor_render.py,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verify_canonical_vendor_render.py,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/db/verify_migration_lifecycle.py,SCRIPT,cpf-tools/db/verify_migration_lifecycle.py,,CANONICAL_ENGINE,cpf bootstrap / future cpf db namespace,cpf-tools/db/verify_migration_lifecycle.py,NO,Canonical DB tooling engine; CLI consumer does not copy it
SCRIPT:cpf-tools/environment/docker-development-test/CPF_도커_QA39_Runtime_증분설치.ps1,SCRIPT,cpf-tools/environment/docker-development-test/CPF_도커_QA39_Runtime_증분설치.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/CPF_도커_개발테스트환경_전체설치.ps1,SCRIPT,cpf-tools/environment/docker-development-test/CPF_도커_개발테스트환경_전체설치.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/CPF_도커_확장연동환경_증분설치.ps1,SCRIPT,cpf-tools/environment/docker-development-test/CPF_도커_확장연동환경_증분설치.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/cleanup-qa39-runtime.ps1,SCRIPT,cpf-tools/environment/docker-development-test/cleanup-qa39-runtime.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/cpf-env.ps1,SCRIPT,cpf-tools/environment/docker-development-test/cpf-env.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/cpf-tooling.ps1,SCRIPT,cpf-tools/environment/docker-development-test/cpf-tooling.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/ensure-cpf-runtime-secrets.ps1,SCRIPT,cpf-tools/environment/docker-development-test/ensure-cpf-runtime-secrets.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/fixtures/tcp/qa39-tcp-simulator.py,SCRIPT,cpf-tools/environment/docker-development-test/fixtures/tcp/qa39-tcp-simulator.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/initialize-integration-fixtures.ps1,SCRIPT,cpf-tools/environment/docker-development-test/initialize-integration-fixtures.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/probe-cache-provider-live.py,SCRIPT,cpf-tools/environment/docker-development-test/probe-cache-provider-live.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/repair-qa39-runtime-r2.ps1,SCRIPT,cpf-tools/environment/docker-development-test/repair-qa39-runtime-r2.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/repair-qa39-runtime-r3.ps1,SCRIPT,cpf-tools/environment/docker-development-test/repair-qa39-runtime-r3.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/reset-test-data.ps1,SCRIPT,cpf-tools/environment/docker-development-test/reset-test-data.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/run-cache-provider-live.ps1,SCRIPT,cpf-tools/environment/docker-development-test/run-cache-provider-live.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/run-full-toolchain.ps1,SCRIPT,cpf-tools/environment/docker-development-test/run-full-toolchain.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/run-kafka-reliability-live.ps1,SCRIPT,cpf-tools/environment/docker-development-test/run-kafka-reliability-live.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/run-ort.ps1,SCRIPT,cpf-tools/environment/docker-development-test/run-ort.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/run-qa39-runtime-fault-smoke.ps1,SCRIPT,cpf-tools/environment/docker-development-test/run-qa39-runtime-fault-smoke.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/run-qa39-runtime-validation.ps1,SCRIPT,cpf-tools/environment/docker-development-test/run-qa39-runtime-validation.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/run-trivy.ps1,SCRIPT,cpf-tools/environment/docker-development-test/run-trivy.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/sftp-entrypoint.sh,SCRIPT,cpf-tools/environment/docker-development-test/sftp-entrypoint.sh,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/start-qa39-runtime.ps1,SCRIPT,cpf-tools/environment/docker-development-test/start-qa39-runtime.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/stop-qa39-runtime.ps1,SCRIPT,cpf-tools/environment/docker-development-test/stop-qa39-runtime.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/tests/test_cache_provider_live_fixture.py,SCRIPT,cpf-tools/environment/docker-development-test/tests/test_cache_provider_live_fixture.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/tests/test_docker_installer_config_sync.py,SCRIPT,cpf-tools/environment/docker-development-test/tests/test_docker_installer_config_sync.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/tests/test_kafka_reliability_live_fixture.py,SCRIPT,cpf-tools/environment/docker-development-test/tests/test_kafka_reliability_live_fixture.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/verify-clean-prepared.ps1,SCRIPT,cpf-tools/environment/docker-development-test/verify-clean-prepared.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/verify-complete-environment.ps1,SCRIPT,cpf-tools/environment/docker-development-test/verify-complete-environment.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/environment/docker-development-test/verify-qa39-runtime.ps1,SCRIPT,cpf-tools/environment/docker-development-test/verify-qa39-runtime.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/environment/docker-development-test,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/generator/create-domain-repository.ps1,SCRIPT,cpf-tools/generator/create-domain-repository.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/generator/create-domain-repository.ps1,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/generator/create-domain.ps1,SCRIPT,cpf-tools/generator/create-domain.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/generator/create-domain.ps1,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/generator/create-domain.sh,SCRIPT,cpf-tools/generator/create-domain.sh,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/generator/create-domain.sh,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/generator/distribution/build-cpf-generator-binary.py,SCRIPT,cpf-tools/generator/distribution/build-cpf-generator-binary.py,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/generator/distribution,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/generator/engine/cpf_customer_library_generator.py,SCRIPT,cpf-tools/generator/engine/cpf_customer_library_generator.py,,CANONICAL_ENGINE,cpf domain-new/domain-sync,cpf-tools/generator/engine,NO,Canonical Generator Engine
SCRIPT:cpf-tools/generator/engine/cpf_domain_generator.py,SCRIPT,cpf-tools/generator/engine/cpf_domain_generator.py,,CANONICAL_ENGINE,cpf domain-new/domain-sync,cpf-tools/generator/engine,NO,Canonical Generator Engine
SCRIPT:cpf-tools/generator/engine/cpf_korean_comment_policy.py,SCRIPT,cpf-tools/generator/engine/cpf_korean_comment_policy.py,,CANONICAL_ENGINE,cpf domain-new/domain-sync,cpf-tools/generator/engine,NO,Canonical Generator Engine
SCRIPT:cpf-tools/generator/export-domain-repository.ps1,SCRIPT,cpf-tools/generator/export-domain-repository.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/generator/export-domain-repository.ps1,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/generator/initialize-domain-database.ps1,SCRIPT,cpf-tools/generator/initialize-domain-database.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/generator/initialize-domain-database.ps1,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/generator/initialize-domain-database.sh,SCRIPT,cpf-tools/generator/initialize-domain-database.sh,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/generator/initialize-domain-database.sh,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/generator/remove-domain.ps1,SCRIPT,cpf-tools/generator/remove-domain.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/generator/remove-domain.ps1,NO,Retained engine/debug/automation entrypoint
SCRIPT:cpf-tools/generator/remove-domain.sh,SCRIPT,cpf-tools/generator/remove-domain.sh,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/generator/remove-domain.sh,NO,Retained engine/debug/automation entrypoint
