entity_id,req_count,files,main,tests,sql,scripts,required,observed,missing,paths
CPF-WP-TEST-CONTRACT-01-GATE_ENGINE,17,16,0,0,12,4,audit;concurrency;database;frontend;generator;migration;openapi;recovery;retry;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/db/vendor/mariadb/migration/flyway/V88__scheduler_durable_launch_outbox.sql;cpf-tools/db/vendor/mariadb/migration/flyway/V91__bza_bootstrap_claim_recovery.sql;cpf-tools/db/vendor/oracle/migration/flyway/batDB/V88__scheduler_durable_launch_outbox.sql;cpf-tools/db/vendor/oracle/migration/flyway/bzaDB/V91__bza_bootstrap_claim_recovery.sql;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V88__scheduler_durable_launch_outbox.sql;cpf-tools/db/vendor/postgresql/migration/flyway/bzaDB/V91__bza_bootstrap_claim_recovery.sql;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/source/00_optional_sample_seed.sql;cpf-tools/scripts/tests/test_verify_cpf_reference_edu_runtime.py;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql;cpf-tools/scripts/verify-cpf-reference-edu-runtime.py;cpf-tools/scripts/run-cpf-full-qa-validation.ps1;cpf-tools/scripts/verify-cpf-qa34-build-contract.py
CPF-WP-TEST-CONTRACT-02-NEGATIVE_FIXTURES,40,17,0,0,1,14,audit;concurrency;database;frontend;generator;idempotency;masking;openapi;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/config/cpf-starter-catalog.json;cpf-tools/generator/contracts/cpf-starter-catalog.json;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/scripts/verify-local-artifact-propagation.ps1;cpf-tools/scripts/verify-cpf-qa34-build-contract.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/verify-cpf-generator-idempotency-templates.py;cpf-tools/scripts/verify-cpf-owner-boundaries.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/verify-cpf-starter-catalog-truth.py;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/tests/test_qa39_build_contract_split_bom.py;cpf-tools/scripts/tests/test_qa39_runtime_contract_semantics.py;cpf-tools/scripts/tests/test_seed_bundle_runtime_contract.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql
CPF-WP-TEST-CONTRACT-03-INTEGRATION_ENFORCEMENT,4,16,0,0,0,14,audit;database;frontend;generator;openapi;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/verify-cpf-qa34-build-contract.py;cpf-tools/scripts/tests/test_qa39_build_contract_split_bom.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/tests/test_seed_bundle_runtime_contract.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/Qa39Tool.java;cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/generator/contracts/cpf-starter-catalog.json;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-tools/scripts/tests/test_qa39_runtime_contract_semantics.py;cpf-tools/scripts/build-cpf-work-package-source-review.py
CPF-WP-TEST-RUNTIME-01-GATE_ENGINE,4,16,0,0,0,14,audit;database;frontend;generator;openapi;recovery;security;test,audit;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-qa34-build-contract.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/run-cpf-full-qa-validation.ps1;cpf-tools/scripts/tests/test_qa39_build_contract_split_bom.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/tests/test_seed_bundle_runtime_contract.py;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/Qa39Tool.java;cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py;cpf-tools/scripts/tests/test_qa39_runtime_contract_semantics.py;cpf-tools/scripts/tests/test_validate_cpf_full_qa_ledgers_gate_ids.py;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/generator/contracts/cpf-starter-catalog.json
CPF-WP-TEST-RUNTIME-02-NEGATIVE_FIXTURES,53,16,0,0,6,9,audit;concurrency;database;frontend;generator;idempotency;masking;migration;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/config/cpf-starter-catalog.json;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/verify-cpf-starter-catalog-truth.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-owner-boundaries.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/verify-cpf-generator-idempotency-templates.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql;cpf-tools/db/vendor/oracle/seed/00_product_seed.sql;cpf-tools/db/vendor/oracle/source/00_product_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_product_seed.sql;cpf-tools/db/vendor/postgresql/source/00_product_seed.sql
CPF-WP-TEST-RUNTIME-03-INTEGRATION_ENFORCEMENT,4,16,0,0,4,11,audit;database;frontend;openapi;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/Qa39Tool.java;cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-tools/scripts/build-cpf-work-package-source-review.py;cpf-tools/scripts/verify-cpf-execution-scope-exhaustive.py;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql;cpf-tools/db/vendor/oracle/seed/00_product_seed.sql;cpf-tools/db/vendor/oracle/source/00_product_seed.sql
CPF-WP-TEST-BROWSER-01-GATE_ENGINE,4,16,0,0,0,14,audit;database;frontend;generator;openapi;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/run-cpf-full-qa-validation.ps1;cpf-tools/scripts/verify-cpf-qa34-build-contract.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_qa39_build_contract_split_bom.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/tests/test_seed_bundle_runtime_contract.py;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/Qa39Tool.java;cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/generator/contracts/cpf-starter-catalog.json;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-tools/scripts/tests/test_qa39_runtime_contract_semantics.py
CPF-WP-TEST-BROWSER-02-NEGATIVE_FIXTURES,53,16,0,0,6,9,audit;concurrency;database;frontend;generator;idempotency;masking;migration;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/config/cpf-starter-catalog.json;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/verify-cpf-starter-catalog-truth.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-owner-boundaries.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/verify-cpf-generator-idempotency-templates.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql;cpf-tools/db/vendor/oracle/seed/00_product_seed.sql;cpf-tools/db/vendor/oracle/source/00_product_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_product_seed.sql;cpf-tools/db/vendor/postgresql/source/00_product_seed.sql
CPF-WP-TEST-BROWSER-03-INTEGRATION_ENFORCEMENT,4,16,0,0,4,11,audit;database;frontend;openapi;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/Qa39Tool.java;cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-tools/scripts/build-cpf-work-package-source-review.py;cpf-tools/scripts/verify-cpf-execution-scope-exhaustive.py;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql;cpf-tools/db/vendor/oracle/seed/00_product_seed.sql;cpf-tools/db/vendor/oracle/source/00_product_seed.sql
CPF-WP-TEST-BROKER-01-GATE_ENGINE,4,16,0,0,0,15,audit;database;frontend;generator;openapi;recovery;retry;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-qa34-build-contract.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/run-cpf-full-qa-validation.ps1;cpf-tools/scripts/tests/test_qa39_build_contract_split_bom.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/tests/test_seed_bundle_runtime_contract.py;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/Qa39Tool.java;cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-tools/scripts/tests/test_qa39_runtime_contract_semantics.py;cpf-tools/scripts/tests/test_validate_cpf_full_qa_ledgers_gate_ids.py;cpf-tools/config/cpf-starter-catalog.json
CPF-WP-TEST-BROKER-02-NEGATIVE_FIXTURES,53,16,0,0,6,9,audit;concurrency;database;frontend;generator;idempotency;masking;migration;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/config/cpf-starter-catalog.json;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/verify-cpf-starter-catalog-truth.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-owner-boundaries.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/verify-cpf-generator-idempotency-templates.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql;cpf-tools/db/vendor/oracle/seed/00_product_seed.sql;cpf-tools/db/vendor/oracle/source/00_product_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_product_seed.sql;cpf-tools/db/vendor/postgresql/source/00_product_seed.sql
CPF-WP-TEST-BROKER-03-INTEGRATION_ENFORCEMENT,4,16,0,0,4,11,audit;database;frontend;openapi;recovery;retry;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/Qa39Tool.java;cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-tools/scripts/build-cpf-work-package-source-review.py;cpf-tools/scripts/verify-cpf-execution-scope-exhaustive.py;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql;cpf-tools/db/vendor/oracle/seed/00_product_seed.sql;cpf-tools/db/vendor/oracle/source/00_product_seed.sql
CPF-WP-TEST-FAULT-01-GATE_ENGINE,4,16,0,0,0,15,audit;database;frontend;generator;idempotency;openapi;recovery;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-qa34-build-contract.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/run-cpf-full-qa-validation.ps1;cpf-tools/scripts/tests/test_qa39_build_contract_split_bom.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/tests/test_seed_bundle_runtime_contract.py;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/Qa39Tool.java;cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-tools/scripts/tests/test_qa39_runtime_contract_semantics.py;cpf-tools/scripts/tests/test_validate_cpf_full_qa_ledgers_gate_ids.py;cpf-tools/config/cpf-starter-catalog.json
CPF-WP-TEST-FAULT-02-NEGATIVE_FIXTURES,53,16,0,0,6,9,audit;concurrency;database;frontend;generator;idempotency;masking;migration;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/config/cpf-starter-catalog.json;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/verify-cpf-starter-catalog-truth.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-owner-boundaries.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/verify-cpf-generator-idempotency-templates.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql;cpf-tools/db/vendor/oracle/seed/00_product_seed.sql;cpf-tools/db/vendor/oracle/source/00_product_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_product_seed.sql;cpf-tools/db/vendor/postgresql/source/00_product_seed.sql
CPF-WP-TEST-FAULT-03-INTEGRATION_ENFORCEMENT,4,16,0,0,4,11,audit;database;frontend;idempotency;openapi;recovery;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/Qa39Tool.java;cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/scripts/build-cpf-requirement-development-traceability.py;cpf-tools/scripts/build-cpf-work-package-source-review.py;cpf-tools/scripts/verify-cpf-execution-scope-exhaustive.py;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql;cpf-tools/db/vendor/oracle/seed/00_product_seed.sql;cpf-tools/db/vendor/oracle/source/00_product_seed.sql
CPF-WP-TEST-EVIDENCE-01-GATE_ENGINE,4,16,0,0,0,14,audit;database;frontend;generator;openapi;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/run-cpf-full-qa-validation.ps1;cpf-tools/scripts/verify-cpf-qa34-build-contract.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/tests/test_qa39_build_contract_split_bom.py;cpf-tools/scripts/verify-cpf-evidence-semantics.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/tests/test_seed_bundle_runtime_contract.py;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/scripts/Qa39Tool.java;cpf-tools/scripts/devgpt-control-v9/build_full_assignment.py;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/generator/contracts/cpf-starter-catalog.json;cpf-tools/scripts/build-cpf-requirement-development-traceability.py
CPF-WP-TEST-EVIDENCE-02-NEGATIVE_FIXTURES,53,16,0,0,4,11,audit;concurrency;database;frontend;generator;idempotency;masking;migration;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/config/cpf-starter-catalog.json;cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-starter-catalog-truth.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-tools/scripts/verify-cpf-owner-boundaries.py;cpf-tools/scripts/verify-cpf-development-evidence-integrity.py;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/verify-cpf-evidence-semantics.py;cpf-tools/scripts/verify-cpf-generator-idempotency-templates.py;cpf-tools/scripts/verify-cpf-openapi-controller-coverage.py;cpf-tools/db/vendor/mariadb/seed/00_product_seed.sql;cpf-tools/db/vendor/mariadb/source/00_product_seed.sql;cpf-tools/db/vendor/oracle/seed/00_product_seed.sql;cpf-tools/db/vendor/oracle/source/00_product_seed.sql
