entity_id,entity_type,canonical_requirement_id,priority,work_type,axis,title,owner,owner_module,owner_package,dependencies,markdown_file,ledger_part,source_work_item_id,gap_decision,proposed_requirement_id
CPF-WP-CMN-SAMPLE-DB-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,CMN-SAMPLE-DB,P2,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-common,cpf-common,,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-SAMPLE-DB-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,CMN-SAMPLE-DB,P2,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-common,cpf-common,,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-SAMPLE-DB-02-IMPLEMENTATION_CONSUMER,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,,
CPF-WP-CMN-SAMPLE-DB-04-FAILURE_RECOVERY,WORK_PACKAGE,CMN-SAMPLE-DB,P2,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-common,cpf-common,,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-SAMPLE-DB-04-FAILURE_RECOVERY,,
CPF-WP-CMN-SAMPLE-DB-05-DATA_MIGRATION,WORK_PACKAGE,CMN-SAMPLE-DB,P2,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-common,cpf-common,,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-SAMPLE-DB-05-DATA_MIGRATION,,
CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,CMN-CODE,P2,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-common,cpf-common,,,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP,,
CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,CMN-CODE,P2,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-common,cpf-common,,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,CMN-CODE,P2,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-common,cpf-common,,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE,,
CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,WORK_PACKAGE,CMN-CODE,P2,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-common,cpf-common,,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,,
CPF-WP-CMN-CODE-05-DATA_MIGRATION,WORK_PACKAGE,CMN-CODE,P2,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-common,cpf-common,,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-CODE-05-DATA_MIGRATION,,
CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,WORK_PACKAGE,CMN-CODE,P2,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,생성·Artifact·호환성,cpf-common,cpf-common,,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,,
CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,CMN-MSG,P2,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-common,cpf-common,,,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,,
CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,CMN-MSG,P2,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-common,cpf-common,,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,CMN-MSG,P2,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-common,cpf-common,,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,,
CPF-WP-CMN-MSG-04-DATA_MIGRATION,WORK_PACKAGE,CMN-MSG,P2,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-common,cpf-common,,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-MSG-04-DATA_MIGRATION,,
CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,WORK_PACKAGE,CMN-MSG,P2,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,생성·Artifact·호환성,cpf-common,cpf-common,,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,,
CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,CMN-CALENDAR,P2,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-common,cpf-common,,,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,,
CPF-WP-CMN-CALENDAR-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,CMN-CALENDAR,P2,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-common,cpf-common,,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-CALENDAR-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-CMN-CALENDAR-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,CMN-CALENDAR,P2,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-common,cpf-common,,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CALENDAR-02-IMPLEMENTATION_CONSUMER,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-CALENDAR-03-VERIFICATION_EVIDENCE,,
CPF-WP-CMN-CALENDAR-04-FAILURE_RECOVERY,WORK_PACKAGE,CMN-CALENDAR,P2,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-common,cpf-common,,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-CALENDAR-04-FAILURE_RECOVERY,,
CPF-WP-CMN-CALENDAR-05-DATA_MIGRATION,WORK_PACKAGE,CMN-CALENDAR,P2,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-common,cpf-common,,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-CALENDAR-05-DATA_MIGRATION,,
CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,CMN-TEMPLATE,P2,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-common,cpf-common,,,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP,,
CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,CMN-TEMPLATE,P2,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-common,cpf-common,,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,CMN-TEMPLATE,P2,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-common,cpf-common,,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE,,
CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY,WORK_PACKAGE,CMN-TEMPLATE,P2,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-common,cpf-common,,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY,,
CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,WORK_PACKAGE,CMN-TEMPLATE,P2,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-common,cpf-common,,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,,
CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION,WORK_PACKAGE,CMN-TEMPLATE,P2,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-common,cpf-common,,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION,,
CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,WORK_PACKAGE,CMN-TEMPLATE,P2,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,생성·Artifact·호환성,cpf-common,cpf-common,,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,,
CPF-WP-DB-OWNERSHIP-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,DB-OWNERSHIP,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-tools DB + owning module,cpf-tools DB + owning module,,,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-DB-OWNERSHIP-01-CONTRACT_OWNERSHIP,,
CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,DB-OWNERSHIP,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-OWNERSHIP-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-DB-OWNERSHIP-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,DB-OWNERSHIP,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-OWNERSHIP-01-CONTRACT_OWNERSHIP;CPF-WP-DB-OWNERSHIP-02-IMPLEMENTATION_CONSUMER,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-DB-OWNERSHIP-03-VERIFICATION_EVIDENCE,,
CPF-WP-DB-OWNERSHIP-04-OPERATIONS_SECURITY,WORK_PACKAGE,DB-OWNERSHIP,P1,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-OWNERSHIP-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-DB-OWNERSHIP-04-OPERATIONS_SECURITY,,
CPF-WP-DB-OWNERSHIP-05-DATA_MIGRATION,WORK_PACKAGE,DB-OWNERSHIP,P1,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-OWNERSHIP-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-DB-OWNERSHIP-05-DATA_MIGRATION,,
CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,DB-INSTALL,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-tools DB + owning module,cpf-tools DB + owning module,,,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,,
CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,DB-INSTALL,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-DB-INSTALL-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,DB-INSTALL,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP;CPF-WP-DB-INSTALL-02-IMPLEMENTATION_CONSUMER,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-DB-INSTALL-03-VERIFICATION_EVIDENCE,,
CPF-WP-DB-INSTALL-04-DATA_MIGRATION,WORK_PACKAGE,DB-INSTALL,P1,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-INSTALL-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-DB-INSTALL-04-DATA_MIGRATION,,
CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,DB-FRESH,P0,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-tools DB + owning module,cpf-tools DB + owning module,,,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,,
CPF-WP-DB-FRESH-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,DB-FRESH,P0,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-DB-FRESH-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,DB-FRESH,P0,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP;CPF-WP-DB-FRESH-02-IMPLEMENTATION_CONSUMER,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,,
CPF-WP-DB-FRESH-04-FAILURE_RECOVERY,WORK_PACKAGE,DB-FRESH,P0,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-DB-FRESH-04-FAILURE_RECOVERY,,
CPF-WP-DB-FRESH-05-DATA_MIGRATION,WORK_PACKAGE,DB-FRESH,P0,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-DB-FRESH-05-DATA_MIGRATION,,
CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,WORK_PACKAGE,DB-FRESH,P0,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,생성·Artifact·호환성,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-FRESH-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,,
CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,DB-MIGRATION,P0,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-tools DB + owning module,cpf-tools DB + owning module,,,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,,
CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,DB-MIGRATION,P0,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,DB-MIGRATION,P0,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP;CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-DB-MIGRATION-03-VERIFICATION_EVIDENCE,,
CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,WORK_PACKAGE,DB-MIGRATION,P0,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-DB-MIGRATION-04-FAILURE_RECOVERY,,
CPF-WP-DB-MIGRATION-05-DATA_MIGRATION,WORK_PACKAGE,DB-MIGRATION,P0,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_01.md,ledgers/20_COMMON_DATA_DB_PART_01_WORK_ITEMS.csv,CPF-WP-DB-MIGRATION-05-DATA_MIGRATION,,
CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,WORK_PACKAGE,DB-MIGRATION,P0,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,생성·Artifact·호환성,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_02.md,ledgers/20_COMMON_DATA_DB_PART_02_WORK_ITEMS.csv,CPF-WP-DB-MIGRATION-06-GENERATION_COMPATIBILITY,,
CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,DB-ROLLBACK,P0,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-tools DB + owning module,cpf-tools DB + owning module,,,20_COMMON_DATA_DB_PART_02.md,ledgers/20_COMMON_DATA_DB_PART_02_WORK_ITEMS.csv,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,,
CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,DB-ROLLBACK,P0,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_02.md,ledgers/20_COMMON_DATA_DB_PART_02_WORK_ITEMS.csv,CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,DB-ROLLBACK,P0,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP;CPF-WP-DB-ROLLBACK-02-IMPLEMENTATION_CONSUMER,20_COMMON_DATA_DB_PART_02.md,ledgers/20_COMMON_DATA_DB_PART_02_WORK_ITEMS.csv,CPF-WP-DB-ROLLBACK-03-VERIFICATION_EVIDENCE,,
CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,WORK_PACKAGE,DB-ROLLBACK,P0,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_02.md,ledgers/20_COMMON_DATA_DB_PART_02_WORK_ITEMS.csv,CPF-WP-DB-ROLLBACK-04-FAILURE_RECOVERY,,
CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,WORK_PACKAGE,DB-ROLLBACK,P0,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-tools DB + owning module,cpf-tools DB + owning module,,CPF-WP-DB-ROLLBACK-01-CONTRACT_OWNERSHIP,20_COMMON_DATA_DB_PART_02.md,ledgers/20_COMMON_DATA_DB_PART_02_WORK_ITEMS.csv,CPF-WP-DB-ROLLBACK-05-DATA_MIGRATION,,
CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,DB-BACKUP,P0,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-tools DB + owning module,cpf-tools DB + owning module,,,20_COMMON_DATA_DB_PART_02.md,ledgers/20_COMMON_DATA_DB_PART_02_WORK_ITEMS.csv,CPF-WP-DB-BACKUP-01-CONTRACT_OWNERSHIP,,
